Country,Mode,Battery_type,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Installed_battery_cap,Metal,Metal intensity (g/kWh),Metal_demand_t,Fiability_used,Comment
Canada,Buses,NMC,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,7501.562375603593,Lithium,373.86187056491104,2.804548141902517,Variability in data,mean of Variability in data
Canada,Buses,NMC,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,7501.562375603593,Manganese,158.5365755322099,1.189272010169463,No comparison,(Gr-NMC)
Canada,Buses,NMC,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,7501.562375603593,Nickel,563.6856690888599,4.228523206903928,No comparison,(Gr-NMC)
Canada,Cars,LFP,FCEV,2047,329.7390055210371,1.0,Current Measures,275.50743106666914,Aluminum,46.40007822418474,0.012783566352837634,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2047,329.7390055210371,1.0,Current Measures,275.50743106666914,Cobalt,1536.85058087675,0.4234137554706716,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2047,329.7390055210371,1.0,Current Measures,275.50743106666914,Copper,493.2248344592003,0.1358871070801374,Variability in data,(Gr-LFP)
Canada,Cars,LFP,FCEV,2047,329.7390055210371,1.0,Current Measures,275.50743106666914,Lithium,128.51391608843448,0.035406538877842064,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,FCEV,2047,329.7390055210371,1.0,Current Measures,275.50743106666914,Manganese,1492.4507879970258,0.4111812825944866,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2047,329.7390055210371,1.0,Current Measures,275.50743106666914,Nickel,140.0,0.03857104034933368,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Cobalt,149.56368345160004,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Copper,484.997905396169,0.0,Variability in data,mean of Variability in data
Canada,Cars,NCA,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Graphite,65.2555225805155,0.0,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Lithium,179.0,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Manganese,59.41948687206784,0.0,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Nickel,791.469154288161,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Cobalt,216.0569064717551,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Copper,317.07315106442,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Lithium,373.86187056491104,0.0,Variability in data,mean of Variability in data
Canada,Cars,NMC,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Manganese,158.5365755322099,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,FCEV,2047,329.7390055210371,1.0,Current Measures,0.0,Nickel,563.6856690888599,0.0,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,FCEV,2047,329.7390055210371,1.0,Current Measures,58.41793653804774,Manganese,554.878014362737,0.03241482862940031,Variability in data,
Canada,Cars,Na-ion,FCEV,2047,329.7390055210371,1.0,Current Measures,58.41793653804774,Nickel,334.688460516676,0.019551809246480076,Small variability in data,
Canada,Trucks,NMC,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,34622.59557970889,Cobalt,216.0569064717551,7.480450894974565,Small variability in data,mean of Small variability in data
Canada,Trucks,NMC,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,34622.59557970889,Copper,317.07315106442,10.977895478487358,No comparison,(Gr-NMC)
Canada,Trucks,NMC,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,34622.59557970889,Lithium,373.86187056491104,12.944068347242387,Variability in data,mean of Variability in data
Canada,Trucks,NMC,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,34622.59557970889,Manganese,158.5365755322099,5.488947739243675,No comparison,(Gr-NMC)
Canada,Trucks,NMC,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,34622.59557970889,Nickel,563.6856690888599,19.51626095494121,No comparison,(Gr-NMC)
Canada,Cars,LFP,PHEV,2047,1022190.917115215,1.0,Current Measures,7320626.02548578,Aluminum,46.40007822418474,339.67762023254284,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,PHEV,2047,1022190.917115215,1.0,Current Measures,7320626.02548578,Cobalt,1536.85058087675,11250.708359649276,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,PHEV,2047,1022190.917115215,1.0,Current Measures,7320626.02548578,Copper,493.2248344592003,3610.7145595579373,Variability in data,(Gr-LFP)
Canada,Cars,LFP,PHEV,2047,1022190.917115215,1.0,Current Measures,7320626.02548578,Lithium,128.51391608843448,940.8023187540892,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,PHEV,2047,1022190.917115215,1.0,Current Measures,7320626.02548578,Manganese,1492.4507879970258,10925.674080367788,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,PHEV,2047,1022190.917115215,1.0,Current Measures,7320626.02548578,Nickel,140.0,1024.8876435680093,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Cobalt,149.56368345160004,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Copper,484.997905396169,0.0,Variability in data,mean of Variability in data
Canada,Cars,NCA,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Graphite,65.2555225805155,0.0,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Lithium,179.0,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Manganese,59.41948687206784,0.0,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Nickel,791.469154288161,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Cobalt,216.0569064717551,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Copper,317.07315106442,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Lithium,373.86187056491104,0.0,Variability in data,mean of Variability in data
Canada,Cars,NMC,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Manganese,158.5365755322099,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,PHEV,2047,1022190.917115215,1.0,Current Measures,0.0,Nickel,563.6856690888599,0.0,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,PHEV,2047,1022190.917115215,1.0,Current Measures,1552248.0280109828,Manganese,554.878014362737,861.3083035812082,Variability in data,
Canada,Cars,Na-ion,PHEV,2047,1022190.917115215,1.0,Current Measures,1552248.0280109828,Nickel,334.688460516676,519.519502835042,Small variability in data,
Canada,Vans,LFP,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,1098251.3366406194,Aluminum,46.40007822418474,50.95894792994019,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,1098251.3366406194,Cobalt,1536.85058087675,1687.848204664803,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,1098251.3366406194,Copper,493.2248344592003,541.684833709165,Variability in data,(Gr-LFP)
Canada,Vans,LFP,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,1098251.3366406194,Lithium,128.51391608843448,141.1405801210436,Small variability in data,mean of Small variability in data
Canada,Vans,LFP,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,1098251.3366406194,Manganese,1492.4507879970258,1639.0860727880793,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,1098251.3366406194,Nickel,140.0,153.7551871296867,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LMO,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Vans,LMO,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Vans,LMO,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Vans,LMO,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Vans,NCA,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Cobalt,149.56368345160004,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Copper,484.997905396169,0.0,Variability in data,mean of Variability in data
Canada,Vans,NCA,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Graphite,65.2555225805155,0.0,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Lithium,179.0,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Manganese,59.41948687206784,0.0,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Nickel,791.469154288161,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Cobalt,216.0569064717551,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Copper,317.07315106442,0.0,No comparison,(Gr-NMC)
Canada,Vans,NMC,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Lithium,373.86187056491104,0.0,Variability in data,mean of Variability in data
Canada,Vans,NMC,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Manganese,158.5365755322099,0.0,No comparison,(Gr-NMC)
Canada,Vans,NMC,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,0.0,Nickel,563.6856690888599,0.0,No comparison,(Gr-NMC)
Canada,Vans,Na-ion,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,232870.58587966915,Manganese,554.878014362737,129.21476829639803,Variability in data,
Canada,Vans,Na-ion,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,232870.58587966915,Nickel,334.688460516676,77.93909788768285,Small variability in data,
Canada,2 and 3 wheelers,LFP,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,8663.313747209195,Aluminum,46.40007822418474,0.40197843555116164,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,8663.313747209195,Cobalt,1536.85058087675,13.314218764715985,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,8663.313747209195,Copper,493.2248344592003,4.272961488835369,Variability in data,(Gr-LFP)
Canada,2 and 3 wheelers,LFP,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,8663.313747209195,Lithium,128.51391608843448,1.1133563759566234,Small variability in data,mean of Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,8663.313747209195,Manganese,1492.4507879970258,12.929569428687829,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,8663.313747209195,Nickel,140.0,1.2128639246092872,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Buses,NMC,BEV,2048,3567.246837086139,5.6752374182090595,Current Measures,1070174.0511258417,Cobalt,216.0569064717551,231.21849487259522,Small variability in data,mean of Small variability in data
Canada,Buses,NMC,BEV,2048,3567.246837086139,5.6752374182090595,Current Measures,1070174.0511258417,Copper,317.07315106442,339.32345857784634,No comparison,(Gr-NMC)
Canada,Buses,NMC,BEV,2048,3567.246837086139,5.6752374182090595,Current Measures,1070174.0511258417,Lithium,373.86187056491104,400.09727258393593,Variability in data,mean of Variability in data
Canada,Buses,NMC,BEV,2048,3567.246837086139,5.6752374182090595,Current Measures,1070174.0511258417,Manganese,158.5365755322099,169.66172928892306,No comparison,(Gr-NMC)
Canada,Buses,NMC,BEV,2048,3567.246837086139,5.6752374182090595,Current Measures,1070174.0511258417,Nickel,563.6856690888599,603.2417760504057,No comparison,(Gr-NMC)
Canada,Cars,LFP,BEV,2048,3227509.043077935,1.0,Current Measures,98901900.50582363,Aluminum,46.40007822418474,4589.055919990752,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,BEV,2048,3227509.043077935,1.0,Current Measures,98901900.50582363,Cobalt,1536.85058087675,151997.44324218956,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,BEV,2048,3227509.043077935,1.0,Current Measures,98901900.50582363,Copper,493.2248344592003,48780.87350468516,Variability in data,(Gr-LFP)
Canada,Cars,LFP,BEV,2048,3227509.043077935,1.0,Current Measures,98901900.50582363,Lithium,128.51391608843448,12710.270542592114,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,BEV,2048,3227509.043077935,1.0,Current Measures,98901900.50582363,Manganese,1492.4507879970258,147606.21934431992,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,BEV,2048,3227509.043077935,1.0,Current Measures,98901900.50582363,Nickel,140.0,13846.266070815307,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Cobalt,149.56368345160004,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Copper,484.997905396169,0.0,Variability in data,mean of Variability in data
Canada,Cars,NCA,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Graphite,65.2555225805155,0.0,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Lithium,179.0,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Manganese,59.41948687206784,0.0,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Nickel,791.469154288161,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Cobalt,216.0569064717551,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Copper,317.07315106442,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Lithium,373.86187056491104,0.0,Variability in data,mean of Variability in data
Canada,Cars,NMC,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Manganese,158.5365755322099,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,BEV,2048,3227509.043077935,1.0,Current Measures,0.0,Nickel,563.6856690888599,0.0,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,BEV,2048,3227509.043077935,1.0,Current Measures,21474703.39138046,Manganese,554.878014362737,11915.840776837924,Variability in data,
Canada,Cars,Na-ion,BEV,2048,3227509.043077935,1.0,Current Measures,21474703.39138046,Nickel,334.688460516676,7187.335418113367,Small variability in data,
Canada,Trucks,NMC,BEV,2048,33973.77940082037,3.6892781241792854,Current Measures,11890822.79028713,Cobalt,216.0569064717551,2569.09438747328,Small variability in data,mean of Small variability in data
Canada,Trucks,NMC,BEV,2048,33973.77940082037,3.6892781241792854,Current Measures,11890822.79028713,Copper,317.07315106442,3770.260650864959,No comparison,(Gr-NMC)
Canada,Trucks,NMC,BEV,2048,33973.77940082037,3.6892781241792854,Current Measures,11890822.79028713,Lithium,373.86187056491104,4445.525250932621,Variability in data,mean of Variability in data
Canada,Trucks,NMC,BEV,2048,33973.77940082037,3.6892781241792854,Current Measures,11890822.79028713,Manganese,158.5365755322099,1885.1303254324785,No comparison,(Gr-NMC)
Canada,Trucks,NMC,BEV,2048,33973.77940082037,3.6892781241792854,Current Measures,11890822.79028713,Nickel,563.6856690888599,6702.686400560065,No comparison,(Gr-NMC)
Canada,Vans,LFP,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,6606807.118810079,Aluminum,46.40007822418474,306.55636712488825,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,6606807.118810079,Cobalt,1536.85058087675,10153.675358283917,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,6606807.118810079,Copper,493.2248344592003,3258.641347478967,Variability in data,(Gr-LFP)
Canada,Vans,LFP,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,6606807.118810079,Lithium,128.51391608843448,849.06665567923,Small variability in data,mean of Small variability in data
Canada,Vans,LFP,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,6606807.118810079,Manganese,1492.4507879970258,9860.334490612462,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,6606807.118810079,Nickel,140.0,924.9529966334111,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LMO,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Vans,LMO,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Vans,LMO,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Vans,LMO,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Vans,NCA,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Cobalt,149.56368345160004,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Copper,484.997905396169,0.0,Variability in data,mean of Variability in data
Canada,Vans,NCA,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Graphite,65.2555225805155,0.0,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Lithium,179.0,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Manganese,59.41948687206784,0.0,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Nickel,791.469154288161,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Cobalt,216.0569064717551,0.0,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Copper,317.07315106442,0.0,No comparison,(Gr-NMC)
Canada,Vans,NMC,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Lithium,373.86187056491104,0.0,Variability in data,mean of Variability in data
Canada,Vans,NMC,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Manganese,158.5365755322099,0.0,No comparison,(Gr-NMC)
Canada,Vans,NMC,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,0.0,Nickel,563.6856690888599,0.0,No comparison,(Gr-NMC)
Canada,Vans,Na-ion,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,1434544.9633918118,Manganese,554.878014362737,795.9974608009137,Variability in data,
Canada,Vans,Na-ion,BEV,2048,186855.78670451202,1.9577507575642077,Current Measures,1434544.9633918118,Nickel,334.688460516676,480.1256453395568,Small variability in data,
Canada,Buses,NMC,FCEV,2048,220.8295661053324,5.6752374182090595,Current Measures,7729.034813686633,Cobalt,216.0569064717551,1.6699113518576318,Small variability in data,mean of Small variability in data
Canada,Buses,NMC,FCEV,2048,220.8295661053324,5.6752374182090595,Current Measures,7729.034813686633,Copper,317.07315106442,2.4506694230622235,No comparison,(Gr-NMC)
Canada,Buses,NMC,FCEV,2048,220.8295661053324,5.6752374182090595,Current Measures,7729.034813686633,Lithium,373.86187056491104,2.8895914131062037,Variability in data,mean of Variability in data
Canada,Buses,NMC,FCEV,2048,220.8295661053324,5.6752374182090595,Current Measures,7729.034813686633,Manganese,158.5365755322099,1.2253347115311108,No comparison,(Gr-NMC)
Canada,Buses,NMC,FCEV,2048,220.8295661053324,5.6752374182090595,Current Measures,7729.034813686633,Nickel,563.6856690888599,4.356746160364041,No comparison,(Gr-NMC)
Canada,Cars,LFP,FCEV,2048,339.7377940082037,1.0,Current Measures,280.28878685860946,Aluminum,46.40007822418474,0.013005421635601323,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2048,339.7377940082037,1.0,Current Measures,280.28878685860946,Cobalt,1536.85058087675,0.4307619848968935,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2048,339.7377940082037,1.0,Current Measures,280.28878685860946,Copper,493.2248344592003,0.13824539049910772,Variability in data,(Gr-LFP)
Canada,Cars,LFP,FCEV,2048,339.7377940082037,1.0,Current Measures,280.28878685860946,Lithium,128.51391608843448,0.036021009634876436,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,FCEV,2048,339.7377940082037,1.0,Current Measures,280.28878685860946,Manganese,1492.4507879970258,0.41831722081386213,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2048,339.7377940082037,1.0,Current Measures,280.28878685860946,Nickel,140.0,0.03924043016020532,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Cobalt,149.56368345160004,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Copper,484.997905396169,0.0,Variability in data,mean of Variability in data
Canada,Cars,NCA,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Graphite,65.2555225805155,0.0,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Lithium,179.0,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Manganese,59.41948687206784,0.0,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Nickel,791.469154288161,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Cobalt,216.0569064717551,0.0,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Copper,317.07315106442,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Lithium,373.86187056491104,0.0,Variability in data,mean of Variability in data
Canada,Cars,NMC,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Manganese,158.5365755322099,0.0,No comparison,(Gr-NMC)
Canada,Cars,NMC,FCEV,2048,339.7377940082037,1.0,Current Measures,0.0,Nickel,563.6856690888599,0.0,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,FCEV,2048,339.7377940082037,1.0,Current Measures,60.85948329541021,Manganese,554.878014362737,0.03376958924609938,Variability in data,
Canada,Cars,Na-ion,FCEV,2048,339.7377940082037,1.0,Current Measures,60.85948329541021,Nickel,334.688460516676,0.020368966771981203,Small variability in data,
