Country,Mode,Battery_type,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Installed_battery_cap,Metal,Metal intensity (g/kWh),Metal_demand_t,Fiability_used,Comment
Canada,Vans,NCA,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,178612.7414320082,Lithium,179.0,31.971680716329466,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,178612.7414320082,Manganese,59.41948687206784,10.613077444703258,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,178612.7414320082,Nickel,791.469154288161,141.3664754062815,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,433398.5637688434,Cobalt,216.0569064717551,93.638752957198,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,433398.5637688434,Copper,317.07315106442,137.41904828098114,No comparison,(Gr-NMC)
Canada,Vans,NMC,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,433398.5637688434,Lithium,373.86187056491104,162.03119775076567,Variability in data,mean of Variability in data
Canada,Vans,NMC,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,433398.5637688434,Manganese,158.5365755322099,68.70952414049053,No comparison,(Gr-NMC)
Canada,Vans,NMC,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,433398.5637688434,Nickel,563.6856690888599,244.3005594001914,No comparison,(Gr-NMC)
Canada,Vans,Na-ion,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,85366.38377265097,Manganese,554.878014362737,47.36792952109594,Variability in data,
Canada,Vans,Na-ion,PHEV,2037,60244.44867512418,1.9577507575642077,Current Measures,85366.38377265097,Nickel,334.688460516676,28.571143564744304,Small variability in data,
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,0.09808569078889517,Current Measures,5228.045050970075,Aluminum,46.40007822418474,0.24258169932457335,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,0.09808569078889517,Current Measures,5228.045050970075,Cobalt,1536.85058087675,8.034724073433178,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,0.09808569078889517,Current Measures,5228.045050970075,Copper,493.2248344592003,2.5786016548099564,Variability in data,(Gr-LFP)
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,0.09808569078889517,Current Measures,5228.045050970075,Lithium,128.51391608843448,0.6718765429869233,Small variability in data,mean of Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,0.09808569078889517,Current Measures,5228.045050970075,Manganese,1492.4507879970258,7.80259995600424,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,0.09808569078889517,Current Measures,5228.045050970075,Nickel,140.0,0.7319263071358105,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Buses,NMC,BEV,2038,2152.724432752384,5.6752374182090595,Current Measures,645817.3298257152,Cobalt,216.0569064717551,139.53329442799316,Small variability in data,mean of Small variability in data
Canada,Buses,NMC,BEV,2038,2152.724432752384,5.6752374182090595,Current Measures,645817.3298257152,Copper,317.07315106442,204.77133577984935,No comparison,(Gr-NMC)
Canada,Buses,NMC,BEV,2038,2152.724432752384,5.6752374182090595,Current Measures,645817.3298257152,Lithium,373.86187056491104,241.446474971878,Variability in data,mean of Variability in data
Canada,Buses,NMC,BEV,2038,2152.724432752384,5.6752374182090595,Current Measures,645817.3298257152,Manganese,158.5365755322099,102.3856678899246,No comparison,(Gr-NMC)
Canada,Buses,NMC,BEV,2038,2152.724432752384,5.6752374182090595,Current Measures,645817.3298257152,Nickel,563.6856690888599,364.03797367198916,No comparison,(Gr-NMC)
Canada,Cars,LFP,BEV,2038,1947703.058204538,1.0,Current Measures,35448195.65932259,Aluminum,46.40007822418474,1644.7990514987741,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,BEV,2038,1947703.058204538,1.0,Current Measures,35448195.65932259,Cobalt,1536.85058087675,54478.580090062605,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,BEV,2038,1947703.058204538,1.0,Current Measures,35448195.65932259,Copper,493.2248344592003,17483.930435946728,Variability in data,(Gr-LFP)
Canada,Cars,LFP,BEV,2038,1947703.058204538,1.0,Current Measures,35448195.65932259,Lithium,128.51391608843448,4555.586442448591,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,BEV,2038,1947703.058204538,1.0,Current Measures,35448195.65932259,Manganese,1492.4507879970258,52904.687544828754,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,BEV,2038,1947703.058204538,1.0,Current Measures,35448195.65932259,Nickel,140.0,4962.747392305162,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,BEV,2038,1947703.058204538,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,BEV,2038,1947703.058204538,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,BEV,2038,1947703.058204538,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,BEV,2038,1947703.058204538,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,BEV,2038,1947703.058204538,1.0,Current Measures,15698486.649128575,Cobalt,149.56368345160004,2347.9234878594357,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,BEV,2038,1947703.058204538,1.0,Current Measures,15698486.649128575,Copper,484.997905396169,7613.733142717083,Variability in data,mean of Variability in data
Canada,Cars,NCA,BEV,2038,1947703.058204538,1.0,Current Measures,15698486.649128575,Graphite,65.2555225805155,1024.4129500121308,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,BEV,2038,1947703.058204538,1.0,Current Measures,15698486.649128575,Lithium,179.0,2810.029110194015,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,BEV,2038,1947703.058204538,1.0,Current Measures,15698486.649128575,Manganese,59.41948687206784,932.7960213592277,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,BEV,2038,1947703.058204538,1.0,Current Measures,15698486.649128575,Nickel,791.469154288161,12424.86795178978,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,BEV,2038,1947703.058204538,1.0,Current Measures,40512223.61065439,Cobalt,216.0569064717551,8752.945707609986,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,BEV,2038,1947703.058204538,1.0,Current Measures,40512223.61065439,Copper,317.07315106442,12845.338396856583,No comparison,(Gr-NMC)
Canada,Cars,NMC,BEV,2038,1947703.058204538,1.0,Current Measures,40512223.61065439,Lithium,373.86187056491104,15145.975699823206,Variability in data,mean of Variability in data
Canada,Cars,NMC,BEV,2038,1947703.058204538,1.0,Current Measures,40512223.61065439,Manganese,158.5365755322099,6422.669198428286,No comparison,(Gr-NMC)
Canada,Cars,NMC,BEV,2038,1947703.058204538,1.0,Current Measures,40512223.61065439,Nickel,563.6856690888599,22836.159872249227,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,BEV,2038,1947703.058204538,1.0,Current Measures,7596041.926997698,Manganese,554.878014362737,4214.876661468581,Variability in data,
Canada,Cars,Na-ion,BEV,2038,1947703.058204538,1.0,Current Measures,7596041.926997698,Nickel,334.688460516676,2542.307578566985,Small variability in data,
Canada,Trucks,NMC,BEV,2038,20502.13745478461,3.6892781241792854,Current Measures,7175748.109174614,Cobalt,216.0569064717551,1550.3699380888131,Small variability in data,mean of Small variability in data
Canada,Trucks,NMC,BEV,2038,20502.13745478461,3.6892781241792854,Current Measures,7175748.109174614,Copper,317.07315106442,2275.2370642205487,No comparison,(Gr-NMC)
Canada,Trucks,NMC,BEV,2038,20502.13745478461,3.6892781241792854,Current Measures,7175748.109174614,Lithium,373.86187056491104,2682.7386107986445,Variability in data,mean of Variability in data
Canada,Trucks,NMC,BEV,2038,20502.13745478461,3.6892781241792854,Current Measures,7175748.109174614,Manganese,158.5365755322099,1137.6185321102737,No comparison,(Gr-NMC)
Canada,Trucks,NMC,BEV,2038,20502.13745478461,3.6892781241792854,Current Measures,7175748.109174614,Nickel,563.6856690888599,4044.866374133213,No comparison,(Gr-NMC)
Canada,Vans,LFP,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2367996.8760276227,Aluminum,46.40007822418474,109.87524028230679,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2367996.8760276227,Cobalt,1536.85058087675,3639.2573744373813,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2367996.8760276227,Copper,493.2248344592003,1167.9548671786276,Variability in data,(Gr-LFP)
Canada,Vans,LFP,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2367996.8760276227,Lithium,128.51391608843448,304.32055182348887,Small variability in data,mean of Small variability in data
Canada,Vans,LFP,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2367996.8760276227,Manganese,1492.4507879970258,3534.118803601921,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2367996.8760276227,Nickel,140.0,331.5195626438672,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LMO,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Vans,LMO,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Vans,LMO,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Vans,LMO,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Vans,NCA,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,1048684.3308122328,Cobalt,149.56368345160004,156.8450912942538,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,1048684.3308122328,Copper,484.997905396169,508.6097038657161,Variability in data,mean of Variability in data
Canada,Vans,NCA,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,1048684.3308122328,Graphite,65.2555225805155,68.43244402915045,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,1048684.3308122328,Lithium,179.0,187.71449521538966,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,1048684.3308122328,Manganese,59.41948687206784,62.31228482764072,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,1048684.3308122328,Nickel,791.469154288161,830.0013004232039,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2706282.144031569,Cobalt,216.0569064717551,584.7109480792095,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2706282.144031569,Copper,317.07315106442,858.0894070774641,No comparison,(Gr-NMC)
Canada,Vans,NMC,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2706282.144031569,Lithium,373.86187056491104,1011.7757046440604,Variability in data,mean of Variability in data
Canada,Vans,NMC,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2706282.144031569,Manganese,158.5365755322099,429.04470353873177,No comparison,(Gr-NMC)
Canada,Vans,NMC,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,2706282.144031569,Nickel,563.6856690888599,1525.492461101669,No comparison,(Gr-NMC)
Canada,Vans,Na-ion,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,507427.9020059192,Manganese,554.878014362737,281.56058669729396,Variability in data,
Canada,Vans,Na-ion,BEV,2038,112761.75600131536,1.9577507575642077,Current Measures,507427.9020059192,Nickel,334.688460516676,169.83026334556783,Small variability in data,
Canada,Buses,NMC,FCEV,2038,133.26389345609996,5.6752374182090595,Current Measures,4664.236270963499,Cobalt,216.0569064717551,1.0077404597577284,Small variability in data,mean of Small variability in data
Canada,Buses,NMC,FCEV,2038,133.26389345609996,5.6752374182090595,Current Measures,4664.236270963499,Copper,317.07315106442,1.4789040917433565,No comparison,(Gr-NMC)
Canada,Buses,NMC,FCEV,2038,133.26389345609996,5.6752374182090595,Current Measures,4664.236270963499,Lithium,373.86187056491104,1.7437800970191188,Variability in data,mean of Variability in data
Canada,Buses,NMC,FCEV,2038,133.26389345609996,5.6752374182090595,Current Measures,4664.236270963499,Manganese,158.5365755322099,0.7394520458716778,No comparison,(Gr-NMC)
Canada,Buses,NMC,FCEV,2038,133.26389345609996,5.6752374182090595,Current Measures,4664.236270963499,Nickel,563.6856690888599,2.629163143186589,No comparison,(Gr-NMC)
Canada,Cars,LFP,FCEV,2038,205.0213745478461,1.0,Current Measures,100.46047352844461,Aluminum,46.40007822418474,0.00466137383015847,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2038,205.0213745478461,1.0,Current Measures,100.46047352844461,Cobalt,1536.85058087675,0.15439273709734347,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2038,205.0213745478461,1.0,Current Measures,100.46047352844461,Copper,493.2248344592003,0.04954960042575996,Variability in data,(Gr-LFP)
Canada,Cars,LFP,FCEV,2038,205.0213745478461,1.0,Current Measures,100.46047352844461,Lithium,128.51391608843448,0.012910568865238923,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,FCEV,2038,205.0213745478461,1.0,Current Measures,100.46047352844461,Manganese,1492.4507879970258,0.1499323128800815,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,FCEV,2038,205.0213745478461,1.0,Current Measures,100.46047352844461,Nickel,140.0,0.014064466293982244,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,FCEV,2038,205.0213745478461,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,FCEV,2038,205.0213745478461,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,FCEV,2038,205.0213745478461,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,FCEV,2038,205.0213745478461,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,FCEV,2038,205.0213745478461,1.0,Current Measures,44.4896382768826,Cobalt,149.56368345160004,0.006654034176119858,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,FCEV,2038,205.0213745478461,1.0,Current Measures,44.4896382768826,Copper,484.997905396169,0.021577381376121287,Variability in data,mean of Variability in data
Canada,Cars,NCA,FCEV,2038,205.0213745478461,1.0,Current Measures,44.4896382768826,Graphite,65.2555225805155,0.0029031945951760794,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,FCEV,2038,205.0213745478461,1.0,Current Measures,44.4896382768826,Lithium,179.0,0.007963645251561987,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,FCEV,2038,205.0213745478461,1.0,Current Measures,44.4896382768826,Manganese,59.41948687206784,0.0026435514775362727,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,FCEV,2038,205.0213745478461,1.0,Current Measures,44.4896382768826,Nickel,791.469154288161,0.03521217638159047,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,FCEV,2038,205.0213745478461,1.0,Current Measures,114.81196974679382,Cobalt,216.0569064717551,0.02480591900942101,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,FCEV,2038,205.0213745478461,1.0,Current Measures,114.81196974679382,Copper,317.07315106442,0.03640379302752878,No comparison,(Gr-NMC)
Canada,Cars,NMC,FCEV,2038,205.0213745478461,1.0,Current Measures,114.81196974679382,Lithium,373.86187056491104,0.04292381777277831,Variability in data,mean of Variability in data
Canada,Cars,NMC,FCEV,2038,205.0213745478461,1.0,Current Measures,114.81196974679382,Manganese,158.5365755322099,0.018201896513764377,No comparison,(Gr-NMC)
Canada,Cars,NMC,FCEV,2038,205.0213745478461,1.0,Current Measures,114.81196974679382,Nickel,563.6856690888599,0.06471786198613141,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,FCEV,2038,205.0213745478461,1.0,Current Measures,21.527244327523842,Manganese,554.878014362737,0.011944994587157922,Variability in data,
Canada,Cars,Na-ion,FCEV,2038,205.0213745478461,1.0,Current Measures,21.527244327523842,Nickel,334.688460516676,0.007204920263145301,Small variability in data,
Canada,Trucks,NMC,FCEV,2038,61.50641236435383,3.6892781241792854,Current Measures,21527.24432752384,Cobalt,216.0569064717551,4.651109814266438,Small variability in data,mean of Small variability in data
Canada,Trucks,NMC,FCEV,2038,61.50641236435383,3.6892781241792854,Current Measures,21527.24432752384,Copper,317.07315106442,6.825711192661646,No comparison,(Gr-NMC)
Canada,Trucks,NMC,FCEV,2038,61.50641236435383,3.6892781241792854,Current Measures,21527.24432752384,Lithium,373.86187056491104,8.048215832395934,Variability in data,mean of Variability in data
Canada,Trucks,NMC,FCEV,2038,61.50641236435383,3.6892781241792854,Current Measures,21527.24432752384,Manganese,158.5365755322099,3.4128555963308203,No comparison,(Gr-NMC)
Canada,Trucks,NMC,FCEV,2038,61.50641236435383,3.6892781241792854,Current Measures,21527.24432752384,Nickel,563.6856690888599,12.134599122399639,No comparison,(Gr-NMC)
Canada,Cars,LFP,PHEV,2038,635566.2610983229,1.0,Current Measures,2669378.2966129566,Aluminum,46.40007822418474,123.8593617727822,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,PHEV,2038,635566.2610983229,1.0,Current Measures,2669378.2966129566,Cobalt,1536.85058087675,4102.435585729411,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,PHEV,2038,635566.2610983229,1.0,Current Measures,2669378.2966129566,Copper,493.2248344592003,1316.6036684559076,Variability in data,(Gr-LFP)
Canada,Cars,LFP,PHEV,2038,635566.2610983229,1.0,Current Measures,2669378.2966129566,Lithium,128.51391608843448,343.05225841920566,Small variability in data,mean of Small variability in data
Canada,Cars,LFP,PHEV,2038,635566.2610983229,1.0,Current Measures,2669378.2966129566,Manganese,1492.4507879970258,3983.9157422421654,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LFP,PHEV,2038,635566.2610983229,1.0,Current Measures,2669378.2966129566,Nickel,140.0,373.7129615258139,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Cars,LMO,PHEV,2038,635566.2610983229,1.0,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Cars,LMO,PHEV,2038,635566.2610983229,1.0,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Cars,LMO,PHEV,2038,635566.2610983229,1.0,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Cars,LMO,PHEV,2038,635566.2610983229,1.0,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Cars,NCA,PHEV,2038,635566.2610983229,1.0,Current Measures,1182153.2456428807,Cobalt,149.56368345160004,176.80719382261339,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,PHEV,2038,635566.2610983229,1.0,Current Measures,1182153.2456428807,Copper,484.997905396169,573.3418479940799,Variability in data,mean of Variability in data
Canada,Cars,NCA,PHEV,2038,635566.2610983229,1.0,Current Measures,1182153.2456428807,Graphite,65.2555225805155,77.14202781467868,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,PHEV,2038,635566.2610983229,1.0,Current Measures,1182153.2456428807,Lithium,179.0,211.60543097007564,Small variability in data,mean of Small variability in data
Canada,Cars,NCA,PHEV,2038,635566.2610983229,1.0,Current Measures,1182153.2456428807,Manganese,59.41948687206784,70.24293926024954,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Cars,NCA,PHEV,2038,635566.2610983229,1.0,Current Measures,1182153.2456428807,Nickel,791.469154288161,935.6378295679754,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,PHEV,2038,635566.2610983229,1.0,Current Measures,3050718.0532719498,Cobalt,216.0569064717551,659.1287051074725,Small variability in data,mean of Small variability in data
Canada,Cars,NMC,PHEV,2038,635566.2610983229,1.0,Current Measures,3050718.0532719498,Copper,317.07315106442,967.3007861600503,No comparison,(Gr-NMC)
Canada,Cars,NMC,PHEV,2038,635566.2610983229,1.0,Current Measures,3050718.0532719498,Lithium,373.86187056491104,1140.5471579623952,Variability in data,mean of Variability in data
Canada,Cars,NMC,PHEV,2038,635566.2610983229,1.0,Current Measures,3050718.0532719498,Manganese,158.5365755322099,483.6503930800248,No comparison,(Gr-NMC)
Canada,Cars,NMC,PHEV,2038,635566.2610983229,1.0,Current Measures,3050718.0532719498,Nickel,563.6856690888599,1719.6460470600632,No comparison,(Gr-NMC)
Canada,Cars,Na-ion,PHEV,2038,635566.2610983229,1.0,Current Measures,572009.6349884906,Manganese,554.878014362737,317.39557045876757,Variability in data,
Canada,Cars,Na-ion,PHEV,2038,635566.2610983229,1.0,Current Measures,572009.6349884906,Nickel,334.688460516676,191.44502413500368,Small variability in data,
Canada,Vans,LFP,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,400464.1504768169,Aluminum,46.40007822418474,18.581567908105992,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,400464.1504768169,Cobalt,1536.85058087675,615.4535622806103,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,400464.1504768169,Copper,493.2248344592003,197.51886432577228,Variability in data,(Gr-LFP)
Canada,Vans,LFP,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,400464.1504768169,Lithium,128.51391608843448,51.465216230803854,Small variability in data,mean of Small variability in data
Canada,Vans,LFP,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,400464.1504768169,Manganese,1492.4507879970258,597.6730369436849,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LFP,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,400464.1504768169,Nickel,140.0,56.06498106675437,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Vans,LMO,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,0.0,Cobalt,500.0,0.0,Variability in data,
Canada,Vans,LMO,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,0.0,Copper,440.3793092817998,0.0,No comparison,(Gr-LMO)
Canada,Vans,LMO,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,0.0,Lithium,355.95804320184345,0.0,Variability in data,mean of Variability in data
Canada,Vans,LMO,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,0.0,Manganese,1277.1002589838204,0.0,No comparison,(Gr-LMO)
Canada,Vans,NCA,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,177348.40949687603,Cobalt,149.56368345160004,26.524881378635506,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,177348.40949687603,Copper,484.997905396169,86.01360713132694,Variability in data,mean of Variability in data
Canada,Vans,NCA,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,177348.40949687603,Graphite,65.2555225805155,11.572963140541903,No comparison,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,177348.40949687603,Lithium,179.0,31.74536529994081,Small variability in data,mean of Small variability in data
Canada,Vans,NCA,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,177348.40949687603,Manganese,59.41948687206784,10.537951489881737,Small variability in data,"(battery production, Li-ion, NCA, rechargeable)"
Canada,Vans,NCA,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,177348.40949687603,Nickel,791.469154288161,140.36579567884294,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,457673.31483064784,Cobalt,216.0569064717551,98.8834805769834,Small variability in data,mean of Small variability in data
Canada,Vans,NMC,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,457673.31483064784,Copper,317.07315106442,145.11592009145184,No comparison,(Gr-NMC)
Canada,Vans,NMC,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,457673.31483064784,Lithium,373.86187056491104,171.10660159022945,Variability in data,mean of Variability in data
Canada,Vans,NMC,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,457673.31483064784,Manganese,158.5365755322099,72.55796004572588,No comparison,(Gr-NMC)
Canada,Vans,NMC,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,457673.31483064784,Nickel,563.6856690888599,257.98388869443016,No comparison,(Gr-NMC)
Canada,Vans,Na-ion,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,85813.74653074647,Manganese,554.878014362737,47.61616128000781,Variability in data,
Canada,Vans,Na-ion,PHEV,2038,65606.83985531075,1.9577507575642077,Current Measures,85813.74653074647,Nickel,334.688460516676,28.720870717543786,Small variability in data,
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,0.09808569078889517,Current Measures,5658.05716609841,Aluminum,46.40007822418474,0.2625342951038752,No comparison,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,0.09808569078889517,Current Measures,5658.05716609841,Cobalt,1536.85058087675,8.695588442352198,Important variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,0.09808569078889517,Current Measures,5658.05716609841,Copper,493.2248344592003,2.79069430910958,Variability in data,(Gr-LFP)
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,0.09808569078889517,Current Measures,5658.05716609841,Lithium,128.51391608843448,0.7271390838675363,Small variability in data,mean of Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,0.09808569078889517,Current Measures,5658.05716609841,Manganese,1492.4507879970258,8.444371876075792,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,0.09808569078889517,Current Measures,5658.05716609841,Nickel,140.0,0.7921280032537774,Variability in data,"(battery production, Li-ion, LFP, rechargeable)"
Canada,Buses,NMC,BEV,2039,2329.7882448640507,5.6752374182090595,Current Measures,698936.4734592153,Cobalt,216.0569064717551,151.010052275876,Small variability in data,mean of Small variability in data
Canada,Buses,NMC,BEV,2039,2329.7882448640507,5.6752374182090595,Current Measures,698936.4734592153,Copper,317.07315106442,221.61399003356675,No comparison,(Gr-NMC)
