Scenario,Country,Year,Technology,Metal,Metal_demand_t,Mode,Powertain,Powertrain
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,0.1962207560427668,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,0.0629735584714037,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,0.016408295048763514,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,0.017874805910094146,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,0.0,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,0.0,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,0.0,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,0.015276696073692059,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,0.04953853386147842,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Graphite,0.006665313146791317,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,0.018283372902324867,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,0.08084204295272707,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,0.044376734454212884,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,0.06512483797496998,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,0.07678888503748553,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,0.11577750353503174,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,0.01579229062506591,Cars,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,7.196227208791278,Trucks,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,10.560784536481618,Trucks,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,12.452251627700354,Trucks,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,18.77473030297812,Trucks,,FCEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,5213.865803422089,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,1673.2974108115843,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,435.9918398671447,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,474.9591284682158,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,0.0,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,0.0,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,0.0,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,405.92363852953184,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,1316.3096140335692,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Graphite,177.10689218616926,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,485.8153371189179,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,2148.0885698867473,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,1179.1532297833708,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,1730.4599804777736,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,2040.3903738531867,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,3076.3736653594146,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,419.6237223231799,Cars,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,782.1919966596237,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,251.03059651229276,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,65.40815214867102,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,71.25408344503815,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,0.0,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,0.0,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,0.0,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,60.89727532004332,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,197.47474983867056,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Graphite,26.56984257829499,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,72.88274820949617,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,322.259480936128,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Cobalt,176.8983426014795,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Copper,259.60621126479464,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Lithium,306.10243544085665,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,461.52220837736087,Vans,,PHEV
Canada Net-zero,Canada,2033,Vehicle battery,Nickel,62.95258251454845,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,14.387691603835457,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,4.61747348626657,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,1.203121900391088,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,1.3106523494221862,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,249.86072830243702,Buses,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,366.68176798348037,Buses,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,432.3555344252417,Buses,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,651.878776347292,Buses,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,83617.87826229076,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,26835.669437831584,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,6992.261397567029,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,7617.203066053645,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.0,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.0,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.0,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,5831.910567950666,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,18911.43855673472,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Graphite,2544.4971865620387,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,6979.715714216059,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,30861.618399454594,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,17633.028540200557,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,25877.25619769133,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,30511.947715152764,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,46004.01650222318,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,6069.976113381903,Cars,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,2776.230314471523,Trucks,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,4074.2418664831152,Trucks,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,4803.950382502685,Trucks,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,7243.097514969912,Trucks,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,5585.809681489059,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,1792.666177021138,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,467.0943848577165,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,508.84150036390747,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.0,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.0,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.0,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,389.5810703286882,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,1263.314721401307,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Graphite,169.9765327055613,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,466.25631289297564,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,2061.6060874129585,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,1177.9148619972032,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,1728.6426204935503,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,2038.247519433282,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,3073.142802780091,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,405.4842342947424,Vans,,BEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,1.8045497044064898,Buses,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,2.6482572132140247,Buses,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,3.122567748626745,Buses,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,4.708013384730443,Buses,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.2369737440631722,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.07605250447968466,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.019816125418206158,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,0.021587215166953652,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.0,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.0,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.0,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.016527681771520107,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.05359516999884334,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Graphite,0.007211125629932904,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.01978057085000503,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,0.08746207643570128,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.04997214566048741,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.07333635359669607,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.08647110688504833,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,0.1303757552694584,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,0.01720236145492847,Cars,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,8.328690943414568,Trucks,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,12.222725599449346,Trucks,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,14.411851147508052,Trucks,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,21.729292544909736,Trucks,,FCEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,6296.730913678574,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,2020.8236904601922,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,526.5427611123349,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,573.6031458647684,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.0,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.0,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.0,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,439.16411564324864,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,1424.1002313978374,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Graphite,191.60990959536005,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,525.5980254429908,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,2323.9923167200627,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,1327.8312989786652,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,1948.6516812836387,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,2297.660840088427,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,3464.2700685884665,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,457.0913186595279,Cars,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,944.6450506198224,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,303.1670121430173,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,78.99273766708923,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,86.05280743123924,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,0.0,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,0.0,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,0.0,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,65.88406173607102,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,213.6456605211035,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Graphite,28.74560708252111,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,78.85100699979148,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,348.64882583740126,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Cobalt,199.2032503586058,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Copper,292.3396586803153,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Lithium,344.69853807434123,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,519.7150107198526,Vans,,PHEV
Canada Net-zero,Canada,2034,Vehicle battery,Nickel,68.57352771976056,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,16.15954912669566,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,5.186119615091566,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,1.351287474746152,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,1.4720603979905211,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,280.63130799654056,Buses,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,411.8389667188224,Buses,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,485.6005182152326,Buses,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,732.1582503357356,Buses,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,97828.64299739772,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,31396.361395284723,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,8180.588388781852,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,8911.738193717125,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.0,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.0,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.0,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,6093.130926668076,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,19758.511348077,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Graphite,2658.4691791165724,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,7292.348053373097,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,32243.958360771638,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,19254.425854207086,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,28256.72910543031,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,33317.59111087845,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,50234.191064701845,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,6391.405578391817,Cars,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,3118.1256444060054,Trucks,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,4575.988519098027,Trucks,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,5395.561313502583,Trucks,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,8135.09167039706,Trucks,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,6535.111779178391,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,2097.3277855149713,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,546.4765522870468,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,595.31854330499,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.0,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.0,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.0,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,407.0310133199323,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,1319.9005556407715,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Graphite,177.59004637823256,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,487.14065943585473,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,2153.948635436162,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,1286.2268283174772,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,1887.595264127936,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,2225.6690418198154,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,3355.725314038787,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,426.9562430909513,Vans,,BEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,2.0267816688639035,Buses,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,2.9743925374137175,Buses,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,3.507114853776679,Buses,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,5.287809585758089,Buses,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.27724716638938623,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.08897754241578666,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.02318385373338986,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,0.02525593820081776,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.0,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.0,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.0,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.017267982383269858,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.05599578114839636,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Graphite,0.0075341231796825945,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.020666573430612022,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,0.09137963907910991,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.05456719877710509,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.08007979908421545,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.09442232298629522,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,0.14236410423194854,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,0.018113295161434298,Cars,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,9.354376933218015,Trucks,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,13.727965557294079,Trucks,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,16.18668394050775,Trucks,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,24.40527501119118,Trucks,,FCEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,7366.853278346549,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,2364.2604127623313,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,616.0281134872164,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,671.0863579074432,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.0,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.0,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.0,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,458.8349604697418,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,1487.8878990859605,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Graphite,200.19241591728036,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,549.1403797276909,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,2428.0875526734917,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,1449.9284246487925,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,2127.834661380582,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,2508.9360107787015,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,3782.8176267346325,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,481.2961285752542,Cars,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,1105.1864187042047,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,354.6899062243016,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,92.41746493950154,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,100.67738565080269,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,0.0,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,0.0,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,0.0,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,68.835111488966,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,223.21518245212172,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Graphite,30.03316760083759,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,82.3828664296854,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,364.26534983764043,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Cobalt,217.52044495376296,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Copper,319.2209590922783,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Lithium,376.3943572299402,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,567.5039949268989,Vans,,PHEV
Canada Net-zero,Canada,2035,Vehicle battery,Nickel,72.2047697406661,Vans,,PHEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,18.11181942521733,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,5.812666012502979,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,1.5145394554188771,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,1.6499032183622389,2 and 3 wheelers,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,314.53498706218056,Buses,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,461.5941285859791,Buses,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,544.266973648212,Buses,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,820.6118819773958,Buses,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,114033.43563602523,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,36597.0011100923,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,9535.659198725521,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,10387.92006698265,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,0.0,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,0.0,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,0.0,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,6317.061184493683,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,20484.661597214108,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Graphite,2756.171279377618,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,7560.351055343525,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,33428.96455806897,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,20964.00651863645,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,30765.615014802006,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,36275.825751568926,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,54694.43321306485,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,6685.994183055209,Cars,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,3494.833189579785,Trucks,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,5128.823650955324,Trucks,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,6047.410818313467,Trucks,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,9117.909799748844,Trucks,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,7617.618170017878,Vans,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Copper,2444.7389405527238,Vans,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Lithium,636.9974768379395,Vans,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Nickel,693.9298830170594,Vans,,BEV
Canada Net-zero,Canada,2036,Vehicle battery,Cobalt,0.0,Vans,,BEV
