x,y,yearbook_table_trans,quantity,bgs_statistic_type_trans,bgs_commodity_code,units,country_trans,bgs_commodity_trans,concat_table_notes_code,concat_table_notes_text,country_iso2_code,bgs_sub_commodity_trans,country_iso3_code,erml_group,concat_figure_notes_text,year,pole_of_inaccessibility_longitude,erml_commodity,pole_of_inaccessibility_latitude,erml_sub_commodity,concat_figure_notes_code,yearbook_table_id,cgi_commodity_url
-119.677633,59.205383999999995,Production of bentonite and fuller's earth,468,Production,596,tonnes (metric),Canada,bentonite and fuller's earth,1|2|3|4,"Bentonites consist of montmorillonite (one of the smectite group of clay minerals) and occur in two main varieties, calcium bentonite, the most commonly occurring, and sodium bentonite, industrially the more important|Calcium bentonite can be converted to sodium bentonite by a sodium-exchange process|In addition to the countries listed, Vietnam may produce bentonite and Algeria, France, Iran and Japan may produce fuller's earth|In some countries, such as the United Kingdom, calcium bentonite is known as fuller's earth, a term which is also used to refer attapulgite, a mineralogically distinct clay mineral but exhibiting similar properties",CA,Bentonite,CAN,Bentonite and fuller's earth,Sales.,2016-01-01 00:00:00,-119.677633,Bentonite,59.205384,Bentonite,k,18,http://resource.geosciml.org/classifier/cgi/commodity-code/bentonite
-119.677633,59.205383999999995,Production of barytes,32000,Production,1043,tonnes (metric),Canada,barytes,1,This table may include small quantities of witherite,CA,,CAN,Barytes,,2016-01-01 00:00:00,-119.677633,Barytes,59.205384,,,15,http://resource.geosciml.org/classifier/cgi/commodity-code/baryte
-119.677633,59.205383999999995,Production of Gypsum,1704000,Production,653,tonnes (metric),Canada,gypsum and plaster,1|2,"In addition to the countries listed, Indonesia, Japan and Vietnam may also produce gypsum.|Some countries produce large quantities of synthetic gypsum. Where possible, this output is excluded from the table",CA,,CAN,Gypsum,Including anhydrite.,2016-01-01 00:00:00,-119.677633,Gypsum,59.205384,,a,63,http://resource.geosciml.org/classifier/cgi/commodity-code/gypsum
-119.677633,59.205383999999995,Production of lithium minerals,0,Production,20309,tonnes (metric),Canada,lithium minerals,1,"In addition to the countries listed, Russia has also produced lithium minerals in the past.",CA,Lithium minerals (Carbonate -Li content),CAN,,,2016-01-01 00:00:00,-119.677633,,59.205384,,,84,
-119.677633,59.205383999999995,Mine production of zinc,301210,Production,982,tonnes (metal content),Canada,"zinc, mine",,,CA,,CAN,Zinc,,2016-01-01 00:00:00,-119.677633,"Zinc (mine production, metal content)",59.205384,Ores and concentrates (metal content),,153,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc
-119.677633,59.205383999999995,Mine production of uranium,14037,Production,977,tonnes (metal content),Canada,uranium,1,Excluding uranium production from decommissioning operations,CA,,CAN,,,2016-01-01 00:00:00,-119.677633,,59.205384,,,169,
-119.677633,59.205383999999995,Production of iron ore,48999000,Production,662,tonnes (metric),Canada,iron ore,,,CA,,CAN,Iron and steel,Including by-product iron ore.,2016-01-01 00:00:00,-119.677633,Iron ore,59.205384,,g,69,http://resource.geosciml.org/classifier/cgi/commodity-code/iron-ore
-119.677633,59.205383999999995,Production of refined tellurium,18,Production,970,tonnes (metric),Canada,"tellurium, refined",1,"In addition to the countries listed, Germany and Belgium are believed to produce refined tellurium",CA,,CAN,Tellurium,,2016-01-01 00:00:00,-119.677633,Tellurium,59.205384,,,168,http://resource.geosciml.org/classifier/cgi/commodity-code/tellurium
-119.677633,59.205383999999995,Production of lithium minerals,0,Production,707,tonnes (metric),Canada,lithium minerals,1,"In addition to the countries listed, Russia has also produced lithium minerals in the past.",CA,Carbonate,CAN,Lithium,,2016-01-01 00:00:00,-119.677633,Lithium,59.205384,Carbonate,,84,http://resource.geosciml.org/classifier/cgi/commodity-code/lithium
-119.677633,59.205383999999995,Production of magnesite,150000,Production,712,tonnes (metric),Canada,magnesite,1,"In addition to the countries listed, Bulgaria is believed to produce magnesite",CA,,CAN,Magnesite,Estimates.|Officially described as magnesitic dolomite and brucite.,2016-01-01 00:00:00,-119.677633,Magnesite and magnesia,59.205384,Magnesite,*|b,87,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesite
-119.677633,59.205383999999995,Production of tantalum and niobium minerals,11600,Production,966,tonnes (metric),Canada,tantalum and niobium minerals,1|2|3|4,"Niobium and tantalum minerals are also believed to be produced in Namibia and South Africa.|Tantalum is also recovered from tin slags and this is believed to have accounted for approximately 20% of raw material supplied.|The figures in this table include artisanal mining, where data are available|The figures in this table refer to gross tonnage of tantalum and niobium concentrates, except where noted",CA,Pyrochlore,CAN,Tantalum and niobium,Estimates.,2016-01-01 00:00:00,-119.677633,Pyrochlore,59.205384,,*,137,http://www.opengis.net/def/nil/ogc/0/missing
-119.677633,59.205383999999995,Production of crude steel,12672000,Production,946,tonnes (metric),Canada,"steel, crude",1|2,"Small amounts of steel are also believed to be produced in Sri Lanka|Unless otherwise indicated, these figures include production from scrap",CA,,CAN,Iron and steel,,2016-01-01 00:00:00,-119.677633,Crude steel,59.205384,,,73,http://resource.geosciml.org/classifier/cgi/commodity-code/ferrous-metal
-119.677633,59.205383999999995,Production of mica,22000,Production,716,tonnes (metric),Canada,mica,1,"In addition to the countries listed, Egypt and Romania are believed to produce mica",CA,,CAN,Mica,Estimates.,2016-01-01 00:00:00,-119.677633,Mica,59.205384,Mica,*,96,http://resource.geosciml.org/classifier/cgi/commodity-code/mica
-119.677633,59.205383999999995,Production of tantalum and niobium minerals,4379,Production,20302,tonnes (metric),Canada,tantalum and niobium minerals,1|2|3|4,"Niobium and tantalum minerals are also believed to be produced in Namibia and South Africa.|Tantalum is also recovered from tin slags and this is believed to have accounted for approximately 20% of raw material supplied.|The figures in this table include artisanal mining, where data are available|The figures in this table refer to gross tonnage of tantalum and niobium concentrates, except where noted",CA,Pyrochlore -Nb content,CAN,,,2016-01-01 00:00:00,-119.677633,,59.205384,,,137,
-119.677633,59.205383999999995,Production of slab zinc,691389,Production,945,tonnes (metric),Canada,"zinc, slab",,,CA,,CAN,Zinc,,2016-01-01 00:00:00,-119.677633,"Zinc, slab",59.205384,,,154,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc
-119.677633,59.205383999999995,Production of refined selenium,176,Production,939,tonnes (metric),Canada,"selenium, refined",1,"In addition to the countries listed, Australia, Iran, the Republic of Korea and Zimbabwe are believed to produce refined selenium.",CA,,CAN,Selenium,,2016-01-01 00:00:00,-119.677633,Selenium metal,59.205384,,,166,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium
-119.677633,59.205383999999995,Mine production of platinum group metals,1300,Production,742,kilograms (metal content),Canada,"platinum group metals, mine",1|2|3,"Figures for metal production are only given for countries where recovery is thought to be based predominantly on domestic materials or on imported materials which have not been recorded as mine production elsewhere in the table|In addition to the production listed, concentrates produced in Spain, and possibly other countries, are believed to be processed in China to recover platinum group metals|Wherever possible, figures relate to quantities of platinum group metals thought to be recovered from ores originating in the country stated",CA,Other platinum metals,CAN,Platinum group metals,Estimates.,2016-01-01 00:00:00,-119.677633,"Platinum group metals (mine production, metal content)",59.205384,Ores and concentrates (Other platinum metals content),*,113,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group
-119.677633,59.205383999999995,Mine production of platinum group metals,19700,Production,743,kilograms (metal content),Canada,"platinum group metals, mine",1|2|3,"Figures for metal production are only given for countries where recovery is thought to be based predominantly on domestic materials or on imported materials which have not been recorded as mine production elsewhere in the table|In addition to the production listed, concentrates produced in Spain, and possibly other countries, are believed to be processed in China to recover platinum group metals|Wherever possible, figures relate to quantities of platinum group metals thought to be recovered from ores originating in the country stated",CA,Palladium,CAN,Platinum group metals,Estimates.,2016-01-01 00:00:00,-119.677633,"Platinum group metals (mine production, metal content)",59.205384,Ores and concentrates (Palladium content),*,113,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium
-119.677633,59.205383999999995,Production of salt,9272371,Production,935,tonnes (metric),Canada,salt,1|2,Salt is known to be produced in many countries for which statistics are not available.|This table does not include production of refined salt,CA,Rock salt,CAN,Salt,,2016-01-01 00:00:00,-119.677633,Salt,59.205384,Rock salt,,122,http://resource.geosciml.org/classifier/cgi/commodity-code/salt
-119.677633,59.205383999999995,Mine production of platinum group metals,11300,Production,744,kilograms (metal content),Canada,"platinum group metals, mine",1|2|3,"Figures for metal production are only given for countries where recovery is thought to be based predominantly on domestic materials or on imported materials which have not been recorded as mine production elsewhere in the table|In addition to the production listed, concentrates produced in Spain, and possibly other countries, are believed to be processed in China to recover platinum group metals|Wherever possible, figures relate to quantities of platinum group metals thought to be recovered from ores originating in the country stated",CA,Platinum,CAN,Platinum group metals,Estimates.,2016-01-01 00:00:00,-119.677633,"Platinum group metals (mine production, metal content)",59.205384,Ores and concentates (Platinum content),*,113,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum
-119.677633,59.205383999999995,Production of refined lead,274226,Production,929,tonnes (metric),Canada,"lead, refined",1,Figures relate to both primary and secondary refined lead and include the lead content of antimonial lead,CA,,CAN,Lead,,2016-01-01 00:00:00,-119.677633,"Lead, refined",59.205384,,,81,http://resource.geosciml.org/classifier/cgi/commodity-code/lead
-119.677633,59.205383999999995,Production of potash,10208000,Production,748,tonnes (K20 content),Canada,potash,,,CA,Chloride,CAN,Potash,,2016-01-01 00:00:00,-119.677633,Potash,59.205384,Chloride,,116,http://resource.geosciml.org/classifier/cgi/commodity-code/potash
-119.677633,59.205383999999995,Production of coal,61461000,Production,613,tonnes (metric),Canada,coal,1|2|3,"Data for coking coal is not always distinguished from other types of bituminous coal. The term ""bituminous"" in this table may include coking coal where the latter is not separately shown.|There is no international agreement as to the separate definition of lignite and brown coal. In some cases they are distinguished. Elsewhere both may be aggregated under one or other term|Where no sub-commodity is shown the figures relate to all ranks of coal.",CA,Coal,CAN,,,2016-01-01 00:00:00,-119.677633,,59.205384,,,33,
-119.677633,59.205383999999995,Production of refined copper,314183,Production,928,tonnes (metric),Canada,"copper, refined",1|2,"Figures relate to both primary and secondary refined copper, whether electrolytic or fire refined. Metal recovered from secondary materials by remelting alone is excluded|In addition to the countries listed, Albania and Colombia produce refined copper",CA,,CAN,Copper,,2016-01-01 00:00:00,-119.677633,"Copper, refined",59.205384,,,42,http://resource.geosciml.org/classifier/cgi/commodity-code/copper
-119.677633,59.205383999999995,Production of primary aluminium,3208707,Production,922,tonnes (metric),Canada,"aluminium, primary",1,The figures in this table are for primary aluminium only. Aluminium can also be produced from secondary sources and may be recovered from salt slags,CA,,CAN,"Bauxite, alumina and aluminium",,2016-01-01 00:00:00,-119.677633,Aluminium,59.205384,Primary metal,,3,http://resource.geosciml.org/classifier/cgi/commodity-code/aluminium
-119.677633,59.205383999999995,Production of talc,217000,Production,774,tonnes (metric),Canada,talc,1,"In addition to the countries listed, pyrophyllite may be produced in Vietnam.",CA,,CAN,Talc,Including pyrophyllite.,2016-01-01 00:00:00,-119.677633,Talc,59.205384,,k,134,http://resource.geosciml.org/classifier/cgi/commodity-code/talc
-119.677633,59.205383999999995,Production of pig iron,7606000,Production,913,tonnes (metric),Canada,"iron, pig",1,"The data in this table include sponge iron and direct reduced iron (DRI) , where these have been separately identified",CA,,CAN,Iron and steel,,2016-01-01 00:00:00,-119.677633,Pig iron,59.205384,Pig iron,,72,http://resource.geosciml.org/classifier/cgi/commodity-code/iron
