"Scenario","Region","Variable","Year","Value"
"Current Measures","Saskatchewan","Total",2014,811.9871
"Current Measures","Saskatchewan","Total",2015,865.1978
"Current Measures","Saskatchewan","Total",2016,801.4347
"Current Measures","Saskatchewan","Total",2017,930.4423
"Current Measures","Saskatchewan","Total",2018,925.3016
"Current Measures","Saskatchewan","Total",2019,906.2148
"Current Measures","Saskatchewan","Total",2020,795.622118375592
"Current Measures","Saskatchewan","Total",2021,800.110142654525
"Current Measures","Saskatchewan","Total",2022,811.177802498475
"Current Measures","Saskatchewan","Total",2023,831.317533089304
"Current Measures","Saskatchewan","Total",2024,836.142711650805
"Current Measures","Saskatchewan","Total",2025,809.05669132218
"Current Measures","Saskatchewan","Total",2026,815.18317350097
"Current Measures","Saskatchewan","Total",2027,811.326419064424
"Current Measures","Saskatchewan","Total",2028,798.896493253051
"Current Measures","Saskatchewan","Total",2029,787.619791282645
"Current Measures","Saskatchewan","Total",2030,778.869642630718
"Current Measures","Saskatchewan","Total",2031,779.07406362924
"Current Measures","Saskatchewan","Total",2032,775.567012936556
"Current Measures","Saskatchewan","Total",2033,774.933533279609
"Current Measures","Saskatchewan","Total",2034,777.382037798788
"Current Measures","Saskatchewan","Total",2035,778.055429457157
"Current Measures","Saskatchewan","Total",2036,778.499574622903
"Current Measures","Saskatchewan","Total",2037,777.744928777198
"Current Measures","Saskatchewan","Total",2038,778.072571762977
"Current Measures","Saskatchewan","Total",2039,781.349881014949
"Current Measures","Saskatchewan","Total",2040,785.057972705153
"Current Measures","Saskatchewan","Total",2041,790.731537476081
"Current Measures","Saskatchewan","Total",2042,794.58555138175
"Current Measures","Saskatchewan","Total",2043,797.518508376751
"Current Measures","Saskatchewan","Total",2044,802.899518081493
"Current Measures","Saskatchewan","Total",2045,805.55177273212
"Current Measures","Saskatchewan","Total",2046,811.492838062043
"Current Measures","Saskatchewan","Total",2047,816.713145777694
"Current Measures","Saskatchewan","Total",2048,820.087923821717
"Current Measures","Saskatchewan","Total",2049,825.760573302937
"Current Measures","Saskatchewan","Total",2050,830.316027940343
"Current Measures","Saskatchewan","Natural Gas",2005,364.7734
"Current Measures","Saskatchewan","Natural Gas",2006,359.8523
"Current Measures","Saskatchewan","Natural Gas",2007,367.5177
"Current Measures","Saskatchewan","Natural Gas",2008,376.7802
"Current Measures","Saskatchewan","Natural Gas",2009,374.2173
"Current Measures","Saskatchewan","Natural Gas",2010,372.9471
"Current Measures","Saskatchewan","Natural Gas",2011,380.1842
"Current Measures","Saskatchewan","Natural Gas",2012,370.8808
"Current Measures","Saskatchewan","Natural Gas",2013,386.8431
"Current Measures","Saskatchewan","Natural Gas",2014,424.9935
"Current Measures","Saskatchewan","Natural Gas",2015,431.1787
"Current Measures","Saskatchewan","Natural Gas",2016,411.0012
"Current Measures","Saskatchewan","Natural Gas",2017,443.5551
"Current Measures","Saskatchewan","Natural Gas",2018,455.4568
"Current Measures","Saskatchewan","Natural Gas",2019,446.2939
"Current Measures","Saskatchewan","Natural Gas",2020,407.193555525391
"Current Measures","Saskatchewan","Natural Gas",2021,419.102906298901
"Current Measures","Saskatchewan","Natural Gas",2022,425.809686305389
"Current Measures","Saskatchewan","Natural Gas",2023,447.085195955678
"Current Measures","Saskatchewan","Natural Gas",2024,443.281670142759
"Current Measures","Saskatchewan","Natural Gas",2025,437.347797429733
"Current Measures","Saskatchewan","Natural Gas",2026,437.883634274371
"Current Measures","Saskatchewan","Natural Gas",2027,439.617031830915
"Current Measures","Saskatchewan","Natural Gas",2028,424.239648970149
"Current Measures","Saskatchewan","Natural Gas",2029,432.447827079173
"Current Measures","Saskatchewan","Natural Gas",2030,425.660184255141
"Current Measures","Saskatchewan","Natural Gas",2031,422.329263301183
"Current Measures","Saskatchewan","Natural Gas",2032,415.43311607026
"Current Measures","Saskatchewan","Natural Gas",2033,411.191534390993
"Current Measures","Saskatchewan","Natural Gas",2034,408.281492258972
"Current Measures","Saskatchewan","Natural Gas",2035,404.90666717474
"Current Measures","Saskatchewan","Natural Gas",2036,400.143273489847
"Current Measures","Saskatchewan","Natural Gas",2037,394.119182234542
"Current Measures","Saskatchewan","Natural Gas",2038,387.83433014432
"Current Measures","Saskatchewan","Natural Gas",2039,385.437477147693
"Current Measures","Saskatchewan","Natural Gas",2040,383.239455748297
"Current Measures","Saskatchewan","Natural Gas",2041,384.184083730745
"Current Measures","Saskatchewan","Natural Gas",2042,383.485912774734
"Current Measures","Saskatchewan","Natural Gas",2043,382.541249328894
"Current Measures","Saskatchewan","Natural Gas",2044,383.968013384756
"Current Measures","Saskatchewan","Natural Gas",2045,383.340458770103
"Current Measures","Saskatchewan","Natural Gas",2046,386.175944008147
"Current Measures","Saskatchewan","Natural Gas",2047,388.633209828118
"Current Measures","Saskatchewan","Natural Gas",2048,389.5642443141
"Current Measures","Saskatchewan","Natural Gas",2049,392.16022754464
"Current Measures","Saskatchewan","Natural Gas",2050,393.570116337486
"Current Measures","Saskatchewan","Refined Petroleum Products",2005,184.2903
"Current Measures","Saskatchewan","Refined Petroleum Products",2006,187.7809
"Current Measures","Saskatchewan","Refined Petroleum Products",2007,201.5529
"Current Measures","Saskatchewan","Refined Petroleum Products",2008,188.7284
"Current Measures","Saskatchewan","Refined Petroleum Products",2009,198.3925
"Current Measures","Saskatchewan","Refined Petroleum Products",2010,214.4615
"Current Measures","Saskatchewan","Refined Petroleum Products",2011,228.378
"Current Measures","Saskatchewan","Refined Petroleum Products",2012,230.7224
"Current Measures","Saskatchewan","Refined Petroleum Products",2013,241.4245
"Current Measures","Saskatchewan","Refined Petroleum Products",2014,259.8455
"Current Measures","Saskatchewan","Refined Petroleum Products",2015,266.6415
"Current Measures","Saskatchewan","Refined Petroleum Products",2016,257.4043
"Current Measures","Saskatchewan","Refined Petroleum Products",2017,265.4436
"Current Measures","Saskatchewan","Refined Petroleum Products",2018,278.2455
"Current Measures","Saskatchewan","Refined Petroleum Products",2019,273.0422
"Current Measures","Saskatchewan","Refined Petroleum Products",2020,252.874601696886
"Current Measures","Saskatchewan","Refined Petroleum Products",2021,218.721101696886
"Current Measures","Saskatchewan","Refined Petroleum Products",2022,244.389601696886
"Current Measures","Saskatchewan","Refined Petroleum Products",2023,257.445701696886
"Current Measures","Saskatchewan","Refined Petroleum Products",2024,261.507531527197
"Current Measures","Saskatchewan","Refined Petroleum Products",2025,264.5052
"Current Measures","Saskatchewan","Refined Petroleum Products",2026,266.5395
"Current Measures","Saskatchewan","Refined Petroleum Products",2027,267.9111
"Current Measures","Saskatchewan","Refined Petroleum Products",2028,267.911204068259
"Current Measures","Saskatchewan","Refined Petroleum Products",2029,268.864862644369
"Current Measures","Saskatchewan","Refined Petroleum Products",2030,269.1088
"Current Measures","Saskatchewan","Refined Petroleum Products",2031,269.9661
"Current Measures","Saskatchewan","Refined Petroleum Products",2032,270.3649
"Current Measures","Saskatchewan","Refined Petroleum Products",2033,271.3313
"Current Measures","Saskatchewan","Refined Petroleum Products",2034,272.8255
"Current Measures","Saskatchewan","Refined Petroleum Products",2035,274.2705
"Current Measures","Saskatchewan","Refined Petroleum Products",2036,275.539
"Current Measures","Saskatchewan","Refined Petroleum Products",2037,276.9359
"Current Measures","Saskatchewan","Refined Petroleum Products",2038,278.6126
"Current Measures","Saskatchewan","Refined Petroleum Products",2039,280.5404
"Current Measures","Saskatchewan","Refined Petroleum Products",2040,282.8923
"Current Measures","Saskatchewan","Refined Petroleum Products",2041,285.4277
"Current Measures","Saskatchewan","Refined Petroleum Products",2042,287.846
"Current Measures","Saskatchewan","Refined Petroleum Products",2043,289.7861
"Current Measures","Saskatchewan","Refined Petroleum Products",2044,291.7804
"Current Measures","Saskatchewan","Refined Petroleum Products",2045,293.2086
"Current Measures","Saskatchewan","Refined Petroleum Products",2046,294.7388
"Current Measures","Saskatchewan","Refined Petroleum Products",2047,295.9987
"Current Measures","Saskatchewan","Refined Petroleum Products",2048,297.045
"Current Measures","Saskatchewan","Refined Petroleum Products",2049,298.6179
"Current Measures","Saskatchewan","Refined Petroleum Products",2050,300.354042218234
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2005,146.34
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2006,146.8119
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2007,146.504
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2008,139.006
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2009,154.2429
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2010,139.792
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2011,137.595
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2012,135.076
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2013,126.656
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2014,91.206
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2015,136.911
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2016,102.0121
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2017,188.07
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2018,162.43
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2019,157.55
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2020,107.903259749637
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2021,136.50061653706
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2022,105.0203645824
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2023,87.8899145954997
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2024,78.784979381689
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2025,47.087947924287
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2026,47.087947924287
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2027,37.4279731874449
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2028,37.9254805594266
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2029,14.069889053536
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2030,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2031,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2032,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2033,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2034,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2035,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2036,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2037,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2038,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2039,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2040,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2041,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2042,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2043,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2044,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2045,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2046,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2047,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2048,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2049,8.66660294117647
"Current Measures","Saskatchewan","Coal, Coke and Coke Oven Gas",2050,8.68258455882352
"Current Measures","Saskatchewan","Hydro",2005,16.46
"Current Measures","Saskatchewan","Hydro",2006,14.51
"Current Measures","Saskatchewan","Hydro",2007,15.81
"Current Measures","Saskatchewan","Hydro",2008,14.5
"Current Measures","Saskatchewan","Hydro",2009,10.66
"Current Measures","Saskatchewan","Hydro",2010,13.91
"Current Measures","Saskatchewan","Hydro",2011,16.7
"Current Measures","Saskatchewan","Hydro",2012,15.26
"Current Measures","Saskatchewan","Hydro",2013,16.01
"Current Measures","Saskatchewan","Hydro",2014,16.93
"Current Measures","Saskatchewan","Hydro",2015,12.33
"Current Measures","Saskatchewan","Hydro",2016,11.82
"Current Measures","Saskatchewan","Hydro",2017,13.87
"Current Measures","Saskatchewan","Hydro",2018,12.92
"Current Measures","Saskatchewan","Hydro",2019,13.19
"Current Measures","Saskatchewan","Hydro",2020,12.201001794
"Current Measures","Saskatchewan","Hydro",2021,8.9804137896
"Current Measures","Saskatchewan","Hydro",2022,14.1264928008
"Current Measures","Saskatchewan","Hydro",2023,14.4612210996
"Current Measures","Saskatchewan","Hydro",2024,11.482737318
"Current Measures","Saskatchewan","Hydro",2025,14.7767628168
"Current Measures","Saskatchewan","Hydro",2026,14.6363525423999
"Current Measures","Saskatchewan","Hydro",2027,14.6164363776
