"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2040,167
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2041,183
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2042,200
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2043,217
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2044,233
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2045,250
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2046,267
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2047,283
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2048,300
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2049,317
"Canada Net-zero","British Columbia","Bioenergy with CCUS",2050,333
"Canada Net-zero","British Columbia","Hydro",2020,16000
"Canada Net-zero","British Columbia","Hydro",2021,16000
"Canada Net-zero","British Columbia","Hydro",2022,16000
"Canada Net-zero","British Columbia","Hydro",2023,16000
"Canada Net-zero","British Columbia","Hydro",2024,16000
"Canada Net-zero","British Columbia","Hydro",2025,17100
"Canada Net-zero","British Columbia","Hydro",2026,17100
"Canada Net-zero","British Columbia","Hydro",2027,17100
"Canada Net-zero","British Columbia","Hydro",2028,17100
"Canada Net-zero","British Columbia","Hydro",2029,17100
"Canada Net-zero","British Columbia","Hydro",2030,17100
"Canada Net-zero","British Columbia","Hydro",2031,17100
"Canada Net-zero","British Columbia","Hydro",2032,17100
"Canada Net-zero","British Columbia","Hydro",2033,17100
"Canada Net-zero","British Columbia","Hydro",2034,17100
"Canada Net-zero","British Columbia","Hydro",2035,17100
"Canada Net-zero","British Columbia","Hydro",2036,17100
"Canada Net-zero","British Columbia","Hydro",2037,17100
"Canada Net-zero","British Columbia","Hydro",2038,17100
"Canada Net-zero","British Columbia","Hydro",2039,17100
"Canada Net-zero","British Columbia","Hydro",2040,17100
"Canada Net-zero","British Columbia","Hydro",2041,17200
"Canada Net-zero","British Columbia","Hydro",2042,17400
"Canada Net-zero","British Columbia","Hydro",2043,17500
"Canada Net-zero","British Columbia","Hydro",2044,17700
"Canada Net-zero","British Columbia","Hydro",2045,17800
"Canada Net-zero","British Columbia","Hydro",2046,17800
"Canada Net-zero","British Columbia","Hydro",2047,17800
"Canada Net-zero","British Columbia","Hydro",2048,17800
"Canada Net-zero","British Columbia","Hydro",2049,17800
"Canada Net-zero","British Columbia","Hydro",2050,17800
"Canada Net-zero","British Columbia","Natural Gas",2020,540
"Canada Net-zero","British Columbia","Natural Gas",2021,540
"Canada Net-zero","British Columbia","Natural Gas",2022,540
"Canada Net-zero","British Columbia","Natural Gas",2023,540
"Canada Net-zero","British Columbia","Natural Gas",2024,540
"Canada Net-zero","British Columbia","Natural Gas",2025,1040
"Canada Net-zero","British Columbia","Natural Gas",2026,1660
"Canada Net-zero","British Columbia","Natural Gas",2027,2270
"Canada Net-zero","British Columbia","Natural Gas",2028,2890
"Canada Net-zero","British Columbia","Natural Gas",2029,3390
"Canada Net-zero","British Columbia","Natural Gas",2030,4000
"Canada Net-zero","British Columbia","Natural Gas",2031,4000
"Canada Net-zero","British Columbia","Natural Gas",2032,3950
"Canada Net-zero","British Columbia","Natural Gas",2033,3950
"Canada Net-zero","British Columbia","Natural Gas",2034,3950
"Canada Net-zero","British Columbia","Natural Gas",2035,3950
"Canada Net-zero","British Columbia","Natural Gas",2036,3950
"Canada Net-zero","British Columbia","Natural Gas",2037,3580
"Canada Net-zero","British Columbia","Natural Gas",2038,3580
"Canada Net-zero","British Columbia","Natural Gas",2039,3580
"Canada Net-zero","British Columbia","Natural Gas",2040,3580
"Canada Net-zero","British Columbia","Natural Gas",2041,3580
"Canada Net-zero","British Columbia","Natural Gas",2042,3580
"Canada Net-zero","British Columbia","Natural Gas",2043,3580
"Canada Net-zero","British Columbia","Natural Gas",2044,3580
"Canada Net-zero","British Columbia","Natural Gas",2045,3580
"Canada Net-zero","British Columbia","Natural Gas",2046,3580
"Canada Net-zero","British Columbia","Natural Gas",2047,3580
"Canada Net-zero","British Columbia","Natural Gas",2048,3580
"Canada Net-zero","British Columbia","Natural Gas",2049,3580
"Canada Net-zero","British Columbia","Natural Gas",2050,3080
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2020,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2021,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2022,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2023,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2024,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2025,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2026,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2027,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2028,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2029,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2030,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2031,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2032,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2033,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2034,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2035,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2036,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2037,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2038,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2039,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2040,0
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2041,61
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2042,122
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2043,183
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2044,244
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2045,305
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2046,503
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2047,702
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2048,901
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2049,1100
"Canada Net-zero","British Columbia","Natural Gas with CCUS",2050,1300
"Canada Net-zero","British Columbia","Oil",2020,36.5
"Canada Net-zero","British Columbia","Oil",2021,36.5
"Canada Net-zero","British Columbia","Oil",2022,36.5
"Canada Net-zero","British Columbia","Oil",2023,36.5
"Canada Net-zero","British Columbia","Oil",2024,36.5
"Canada Net-zero","British Columbia","Oil",2025,36.5
"Canada Net-zero","British Columbia","Oil",2026,36.5
"Canada Net-zero","British Columbia","Oil",2027,36.5
"Canada Net-zero","British Columbia","Oil",2028,36.5
"Canada Net-zero","British Columbia","Oil",2029,36.5
"Canada Net-zero","British Columbia","Oil",2030,36.5
"Canada Net-zero","British Columbia","Oil",2031,36.5
"Canada Net-zero","British Columbia","Oil",2032,36.5
"Canada Net-zero","British Columbia","Oil",2033,36.5
"Canada Net-zero","British Columbia","Oil",2034,36.5
"Canada Net-zero","British Columbia","Oil",2035,36.5
"Canada Net-zero","British Columbia","Oil",2036,36.5
"Canada Net-zero","British Columbia","Oil",2037,36.5
"Canada Net-zero","British Columbia","Oil",2038,36.5
"Canada Net-zero","British Columbia","Oil",2039,36.5
"Canada Net-zero","British Columbia","Oil",2040,36.5
"Canada Net-zero","British Columbia","Oil",2041,36.5
"Canada Net-zero","British Columbia","Oil",2042,36.5
"Canada Net-zero","British Columbia","Oil",2043,36.5
"Canada Net-zero","British Columbia","Oil",2044,36.5
"Canada Net-zero","British Columbia","Oil",2045,36.5
"Canada Net-zero","British Columbia","Oil",2046,36.5
"Canada Net-zero","British Columbia","Oil",2047,36.5
"Canada Net-zero","British Columbia","Oil",2048,36.5
"Canada Net-zero","British Columbia","Oil",2049,36.5
"Canada Net-zero","British Columbia","Oil",2050,36.5
"Canada Net-zero","British Columbia","Onshore Wind",2020,702
"Canada Net-zero","British Columbia","Onshore Wind",2021,702
"Canada Net-zero","British Columbia","Onshore Wind",2022,702
"Canada Net-zero","British Columbia","Onshore Wind",2023,702
"Canada Net-zero","British Columbia","Onshore Wind",2024,702
"Canada Net-zero","British Columbia","Onshore Wind",2025,852
"Canada Net-zero","British Columbia","Onshore Wind",2026,912
"Canada Net-zero","British Columbia","Onshore Wind",2027,973
"Canada Net-zero","British Columbia","Onshore Wind",2028,1030
"Canada Net-zero","British Columbia","Onshore Wind",2029,1090
"Canada Net-zero","British Columbia","Onshore Wind",2030,1150
"Canada Net-zero","British Columbia","Onshore Wind",2031,1510
"Canada Net-zero","British Columbia","Onshore Wind",2032,1860
"Canada Net-zero","British Columbia","Onshore Wind",2033,2210
"Canada Net-zero","British Columbia","Onshore Wind",2034,2570
"Canada Net-zero","British Columbia","Onshore Wind",2035,2920
"Canada Net-zero","British Columbia","Onshore Wind",2036,3600
"Canada Net-zero","British Columbia","Onshore Wind",2037,4270
"Canada Net-zero","British Columbia","Onshore Wind",2038,4940
"Canada Net-zero","British Columbia","Onshore Wind",2039,5610
"Canada Net-zero","British Columbia","Onshore Wind",2040,6290
"Canada Net-zero","British Columbia","Onshore Wind",2041,6880
"Canada Net-zero","British Columbia","Onshore Wind",2042,7470
"Canada Net-zero","British Columbia","Onshore Wind",2043,8060
"Canada Net-zero","British Columbia","Onshore Wind",2044,8660
"Canada Net-zero","British Columbia","Onshore Wind",2045,9250
"Canada Net-zero","British Columbia","Onshore Wind",2046,9750
"Canada Net-zero","British Columbia","Onshore Wind",2047,10300
"Canada Net-zero","British Columbia","Onshore Wind",2048,10800
"Canada Net-zero","British Columbia","Onshore Wind",2049,11300
"Canada Net-zero","British Columbia","Onshore Wind",2050,11800
"Canada Net-zero","British Columbia","Solar (Distributed)",2020,20
"Canada Net-zero","British Columbia","Solar (Distributed)",2021,20
"Canada Net-zero","British Columbia","Solar (Distributed)",2022,20
"Canada Net-zero","British Columbia","Solar (Distributed)",2023,20
"Canada Net-zero","British Columbia","Solar (Distributed)",2024,102.8571429
"Canada Net-zero","British Columbia","Solar (Distributed)",2025,185.7142857
"Canada Net-zero","British Columbia","Solar (Distributed)",2026,268.5714286
"Canada Net-zero","British Columbia","Solar (Distributed)",2027,351.4285714
"Canada Net-zero","British Columbia","Solar (Distributed)",2028,434.2857143
"Canada Net-zero","British Columbia","Solar (Distributed)",2029,517.1428571
"Canada Net-zero","British Columbia","Solar (Distributed)",2030,600
"Canada Net-zero","British Columbia","Solar (Distributed)",2031,668.8374907
"Canada Net-zero","British Columbia","Solar (Distributed)",2032,737.6749814
"Canada Net-zero","British Columbia","Solar (Distributed)",2033,806.5124721
"Canada Net-zero","British Columbia","Solar (Distributed)",2034,875.3499628
"Canada Net-zero","British Columbia","Solar (Distributed)",2035,944.1874535
"Canada Net-zero","British Columbia","Solar (Distributed)",2036,1013.024944
"Canada Net-zero","British Columbia","Solar (Distributed)",2037,1081.862435
"Canada Net-zero","British Columbia","Solar (Distributed)",2038,1150.699926
"Canada Net-zero","British Columbia","Solar (Distributed)",2039,1219.537416
"Canada Net-zero","British Columbia","Solar (Distributed)",2040,1288.374907
"Canada Net-zero","British Columbia","Solar (Distributed)",2041,1299.5887
"Canada Net-zero","British Columbia","Solar (Distributed)",2042,1310.802494
"Canada Net-zero","British Columbia","Solar (Distributed)",2043,1322.016287
"Canada Net-zero","British Columbia","Solar (Distributed)",2044,1333.23008
"Canada Net-zero","British Columbia","Solar (Distributed)",2045,1344.443874
"Canada Net-zero","British Columbia","Solar (Distributed)",2046,1355.657667
"Canada Net-zero","British Columbia","Solar (Distributed)",2047,1366.87146
"Canada Net-zero","British Columbia","Solar (Distributed)",2048,1378.085253
"Canada Net-zero","British Columbia","Solar (Distributed)",2049,1389.299047
"Canada Net-zero","British Columbia","Solar (Distributed)",2050,1400.51284
"Canada Net-zero","British Columbia","Solar (Utility scale)",2020,303
"Canada Net-zero","British Columbia","Solar (Utility scale)",2021,303
"Canada Net-zero","British Columbia","Solar (Utility scale)",2022,303
"Canada Net-zero","British Columbia","Solar (Utility scale)",2023,303
"Canada Net-zero","British Columbia","Solar (Utility scale)",2024,303
"Canada Net-zero","British Columbia","Solar (Utility scale)",2025,703
"Canada Net-zero","British Columbia","Solar (Utility scale)",2026,734
"Canada Net-zero","British Columbia","Solar (Utility scale)",2027,764
"Canada Net-zero","British Columbia","Solar (Utility scale)",2028,794
"Canada Net-zero","British Columbia","Solar (Utility scale)",2029,825
"Canada Net-zero","British Columbia","Solar (Utility scale)",2030,855
"Canada Net-zero","British Columbia","Solar (Utility scale)",2031,1320
"Canada Net-zero","British Columbia","Solar (Utility scale)",2032,1780
"Canada Net-zero","British Columbia","Solar (Utility scale)",2033,2250
"Canada Net-zero","British Columbia","Solar (Utility scale)",2034,2710
"Canada Net-zero","British Columbia","Solar (Utility scale)",2035,3180
"Canada Net-zero","British Columbia","Solar (Utility scale)",2036,3530
"Canada Net-zero","British Columbia","Solar (Utility scale)",2037,3870
"Canada Net-zero","British Columbia","Solar (Utility scale)",2038,4220
"Canada Net-zero","British Columbia","Solar (Utility scale)",2039,4570
"Canada Net-zero","British Columbia","Solar (Utility scale)",2040,4910
"Canada Net-zero","British Columbia","Solar (Utility scale)",2041,5570
"Canada Net-zero","British Columbia","Solar (Utility scale)",2042,6230
"Canada Net-zero","British Columbia","Solar (Utility scale)",2043,6880
"Canada Net-zero","British Columbia","Solar (Utility scale)",2044,7540
"Canada Net-zero","British Columbia","Solar (Utility scale)",2045,8200
"Canada Net-zero","British Columbia","Solar (Utility scale)",2046,8530
"Canada Net-zero","British Columbia","Solar (Utility scale)",2047,8850
"Canada Net-zero","British Columbia","Solar (Utility scale)",2048,9180
"Canada Net-zero","British Columbia","Solar (Utility scale)",2049,9510
"Canada Net-zero","British Columbia","Solar (Utility scale)",2050,9440
"Canada Net-zero","British Columbia","Total",2020,18580.5
"Canada Net-zero","British Columbia","Total",2021,18580.5
"Canada Net-zero","British Columbia","Total",2022,18580.5
"Canada Net-zero","British Columbia","Total",2023,18580.5
"Canada Net-zero","British Columbia","Total",2024,18663.3571429
"Canada Net-zero","British Columbia","Total",2025,20996.2142857
"Canada Net-zero","British Columbia","Total",2026,21790.0714286
"Canada Net-zero","British Columbia","Total",2027,22573.9285714
"Canada Net-zero","British Columbia","Total",2028,23363.7857143
"Canada Net-zero","British Columbia","Total",2029,24037.6428571
"Canada Net-zero","British Columbia","Total",2030,24820.5
"Canada Net-zero","British Columbia","Total",2031,26159.0374907
"Canada Net-zero","British Columbia","Total",2032,27432.4749814
"Canada Net-zero","British Columbia","Total",2033,28762.0124721
"Canada Net-zero","British Columbia","Total",2034,30097.5499628
"Canada Net-zero","British Columbia","Total",2035,31432.9874535
"Canada Net-zero","British Columbia","Total",2036,32548.524944
"Canada Net-zero","British Columbia","Total",2037,33274.362435
"Canada Net-zero","British Columbia","Total",2038,34379.199926
"Canada Net-zero","British Columbia","Total",2039,35485.037416
"Canada Net-zero","British Columbia","Total",2040,36590.874907
"Canada Net-zero","British Columbia","Total",2041,38029.0887
"Canada Net-zero","British Columbia","Total",2042,39568.302494
"Canada Net-zero","British Columbia","Total",2043,40997.516287
"Canada Net-zero","British Columbia","Total",2044,42545.73008
"Canada Net-zero","British Columbia","Total",2045,43984.943874
"Canada Net-zero","British Columbia","Total",2046,45041.157667
"Canada Net-zero","British Columbia","Total",2047,46137.37146
"Canada Net-zero","British Columbia","Total",2048,47194.585253
"Canada Net-zero","British Columbia","Total",2049,48251.799047
"Canada Net-zero","British Columbia","Total",2050,48409.01284
"Canada Net-zero","British Columbia","Uranium SMR",2020,0
"Canada Net-zero","British Columbia","Uranium SMR",2021,0
"Canada Net-zero","British Columbia","Uranium SMR",2022,0
"Canada Net-zero","British Columbia","Uranium SMR",2023,0
"Canada Net-zero","British Columbia","Uranium SMR",2024,0
"Canada Net-zero","British Columbia","Uranium SMR",2025,0
"Canada Net-zero","British Columbia","Uranium SMR",2026,0
"Canada Net-zero","British Columbia","Uranium SMR",2027,0
"Canada Net-zero","British Columbia","Uranium SMR",2028,0
"Canada Net-zero","British Columbia","Uranium SMR",2029,0
"Canada Net-zero","British Columbia","Uranium SMR",2030,0
"Canada Net-zero","British Columbia","Uranium SMR",2031,428
"Canada Net-zero","British Columbia","Uranium SMR",2032,856
"Canada Net-zero","British Columbia","Uranium SMR",2033,1280
"Canada Net-zero","British Columbia","Uranium SMR",2034,1710
"Canada Net-zero","British Columbia","Uranium SMR",2035,2140
"Canada Net-zero","British Columbia","Uranium SMR",2036,2140
"Canada Net-zero","British Columbia","Uranium SMR",2037,2140
"Canada Net-zero","British Columbia","Uranium SMR",2038,2140
"Canada Net-zero","British Columbia","Uranium SMR",2039,2140
"Canada Net-zero","British Columbia","Uranium SMR",2040,2140
"Canada Net-zero","British Columbia","Uranium SMR",2041,2140
"Canada Net-zero","British Columbia","Uranium SMR",2042,2140
"Canada Net-zero","British Columbia","Uranium SMR",2043,2140
"Canada Net-zero","British Columbia","Uranium SMR",2044,2140
"Canada Net-zero","British Columbia","Uranium SMR",2045,2140
"Canada Net-zero","British Columbia","Uranium SMR",2046,2140
"Canada Net-zero","British Columbia","Uranium SMR",2047,2140
"Canada Net-zero","British Columbia","Uranium SMR",2048,2140
"Canada Net-zero","British Columbia","Uranium SMR",2049,2140
"Canada Net-zero","British Columbia","Uranium SMR",2050,2140
"Canada Net-zero","Canada","Battery Storage",2020,95
"Canada Net-zero","Canada","Battery Storage",2021,95
"Canada Net-zero","Canada","Battery Storage",2022,140
"Canada Net-zero","Canada","Battery Storage",2023,140
"Canada Net-zero","Canada","Battery Storage",2024,140
"Canada Net-zero","Canada","Battery Storage",2025,140
"Canada Net-zero","Canada","Battery Storage",2026,140
"Canada Net-zero","Canada","Battery Storage",2027,140
"Canada Net-zero","Canada","Battery Storage",2028,140
