"Scenario","Region","Variable","Year","Value"
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2011,914.05
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2012,836.81
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2013,691.61
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2014,730.38
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2015,68.9239999999999
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2016,133.226
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2017,124.411
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2018,751.904
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2019,562.9534
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2020,1154.39099999999
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2021,1318.437
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2022,2674.79744146864
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2023,2729.30842606378
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2024,2689.242299044
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2025,2466.72835978308
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2026,2700.9248529527
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2027,2752.78794231351
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2028,2841.88390420953
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2029,2275.89464777293
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2030,2453.60010542392
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2031,2474.12568245765
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2032,2548.13595258685
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2033,2550.38965735286
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2034,2483.06363876042
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2035,2578.39724369307
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2036,2549.30568671801
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2037,2469.50100132292
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2038,2421.12004896852
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2039,2391.67566543276
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2040,2295.77844721676
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2041,2260.68422277056
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2042,2235.70460287781
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2043,2206.14498368085
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2044,2165.12333883788
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2045,2160.01138949115
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2046,2165.05266527077
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2047,2136.89354042028
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2048,2067.62045387901
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2049,2119.42546092571
"Current Measures","Manitoba","Net Interprovincial Out-Flows",2050,2260.09189281865
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2005,2277.78
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2006,1831.75
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2007,90.75
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2008,-360.81
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2009,-2066.89
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2010,-3180.07
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2011,-2934.57
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2012,-3597.25999999999
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2013,-762.85
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2014,-686.97
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2015,-4641.92
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2016,-1851.847
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2017,-1924.486
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2018,-1327.563
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2019,1616.621
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2020,-2904.879
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2021,-3039.47
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2022,-5068.42428337784
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2023,-4105.06824608239
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2024,-3915.47982242693
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2025,-4715.3751607949
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2026,-4617.26752195068
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2027,-4808.8127352868
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2028,-6147.62092780104
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2029,-7014.09009899446
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2030,-7812.39149611879
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2031,-6592.46758104508
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2032,-5675.33926411431
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2033,-5008.38221277526
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2034,-4109.06464952091
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2035,-3238.68214946793
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2036,-2851.54557130258
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2037,-2391.79054772755
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2038,-2016.90194307135
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2039,-2014.65349985329
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2040,-1709.99241247236
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2041,-1135.38293869915
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2042,-5516.65393952607
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2043,-5708.62513011145
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2044,-2360.92832392915
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2045,-2516.39297270717
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2046,-2369.33032304207
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2047,-2254.94655158084
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2048,-2097.69589391183
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2049,-1954.80986026489
"Current Measures","New Brunswick","Net Interprovincial Out-Flows",2050,-1806.52592643163
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2005,30189.03
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2006,31331.92
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2007,30077.91
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2008,31413.49
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2009,27412.76
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2010,30379.67
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2011,30185.62
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2012,32298.65
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2013,31232.72
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2014,27593.26
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2015,30278.527
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2016,28718.37
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2017,26464.87
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2018,32423.44
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2019,36041.95
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2020,27767.5739999999
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2021,31109.9
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2022,31910.7348794657
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2023,31723.345219276
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2024,31524.883628203
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2025,31381.3252686423
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2026,31354.2603387921
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2027,31313.6730936339
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2028,31355.8154417117
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2029,31233.6547245969
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2030,31074.4222587118
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2031,31058.8829484893
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2032,31044.0524830723
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2033,31030.4473528065
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2034,31007.4551218464
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2035,30982.1087209455
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2036,30943.7447153398
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2037,30907.1357455737
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2038,30863.9312163441
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2039,30834.9752323725
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2040,30797.2330646631
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2041,30766.6558079119
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2042,30730.3680678939
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2043,30693.4650385799
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2044,30652.7917918167
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2045,30594.75051075
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2046,30539.1024177413
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2047,30482.0027019906
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2048,30417.2954364129
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2049,30345.2284137474
"Current Measures","Newfoundland and Labrador","Net Interprovincial Out-Flows",2050,30274.2832643176
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2005,-153.18
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2006,12.37
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2007,-253.3
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2008,-289.36
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2009,-289.02
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2010,-263.9
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2011,-377.79
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2012,-144.78
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2013,-548.99
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2014,-220.64
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2015,-588.118999999999
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2016,-1113.5848
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2017,-1211.9038
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2018,-437.995
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2019,-3381.36
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2020,-596.877999999999
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2021,-1006.567
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2022,-2995.91836163371
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2023,-3024.72187952044
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2024,-3245.47906060825
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2025,-4677.23212057372
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2026,-4484.6672363523
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2027,-3954.28796117014
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2028,-3913.05636422366
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2029,-4012.32086192522
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2030,-4198.9015627096
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2031,-4386.97016552652
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2032,-4318.1829555931
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2033,-4364.03916672679
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2034,-4622.75566290835
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2035,-4629.87289764142
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2036,-4605.48888329638
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2037,-4555.96864184746
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2038,-4536.03343895541
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2039,-4360.39542947125
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2040,-4312.23543459326
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2041,-4320.3819004829
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2042,-3105.63317786777
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2043,-2767.36554796196
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2044,-3275.9324933894
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2045,-2867.23611274909
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2046,-2718.75129817751
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2047,-2645.47912048285
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2048,-2569.25316983538
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2049,-2523.76893514402
"Current Measures","Nova Scotia","Net Interprovincial Out-Flows",2050,-3029.43116617406
"Current Measures","Ontario","Net Interprovincial Out-Flows",2005,-228
"Current Measures","Ontario","Net Interprovincial Out-Flows",2006,407
"Current Measures","Ontario","Net Interprovincial Out-Flows",2007,1277
"Current Measures","Ontario","Net Interprovincial Out-Flows",2008,944
"Current Measures","Ontario","Net Interprovincial Out-Flows",2009,674
"Current Measures","Ontario","Net Interprovincial Out-Flows",2010,6607
"Current Measures","Ontario","Net Interprovincial Out-Flows",2011,4754
"Current Measures","Ontario","Net Interprovincial Out-Flows",2012,-985
"Current Measures","Ontario","Net Interprovincial Out-Flows",2013,4902
"Current Measures","Ontario","Net Interprovincial Out-Flows",2014,2628.24
"Current Measures","Ontario","Net Interprovincial Out-Flows",2015,-2198.745
"Current Measures","Ontario","Net Interprovincial Out-Flows",2016,4341.6963
"Current Measures","Ontario","Net Interprovincial Out-Flows",2017,4834.164
"Current Measures","Ontario","Net Interprovincial Out-Flows",2018,-5348.585
"Current Measures","Ontario","Net Interprovincial Out-Flows",2019,-1598.7
"Current Measures","Ontario","Net Interprovincial Out-Flows",2020,-3024.021
"Current Measures","Ontario","Net Interprovincial Out-Flows",2021,-6197.78599999999
"Current Measures","Ontario","Net Interprovincial Out-Flows",2022,11907.1530189544
"Current Measures","Ontario","Net Interprovincial Out-Flows",2023,10083.9805721892
"Current Measures","Ontario","Net Interprovincial Out-Flows",2024,10840.2897918836
"Current Measures","Ontario","Net Interprovincial Out-Flows",2025,-173.217949168893
"Current Measures","Ontario","Net Interprovincial Out-Flows",2026,-4514.52569706354
"Current Measures","Ontario","Net Interprovincial Out-Flows",2027,-5661.42037920289
"Current Measures","Ontario","Net Interprovincial Out-Flows",2028,-7856.83955774257
"Current Measures","Ontario","Net Interprovincial Out-Flows",2029,-7317.71637177481
"Current Measures","Ontario","Net Interprovincial Out-Flows",2030,-8992.43166619461
"Current Measures","Ontario","Net Interprovincial Out-Flows",2031,-7599.22615181131
"Current Measures","Ontario","Net Interprovincial Out-Flows",2032,-8636.01623498436
"Current Measures","Ontario","Net Interprovincial Out-Flows",2033,-9628.75056339303
"Current Measures","Ontario","Net Interprovincial Out-Flows",2034,-11429.5024960078
"Current Measures","Ontario","Net Interprovincial Out-Flows",2035,-12924.4553761638
"Current Measures","Ontario","Net Interprovincial Out-Flows",2036,-12012.6578509334
"Current Measures","Ontario","Net Interprovincial Out-Flows",2037,-11909.4979861815
"Current Measures","Ontario","Net Interprovincial Out-Flows",2038,-11740.7529202867
"Current Measures","Ontario","Net Interprovincial Out-Flows",2039,-11934.4300146152
"Current Measures","Ontario","Net Interprovincial Out-Flows",2040,-13038.646479363
"Current Measures","Ontario","Net Interprovincial Out-Flows",2041,-14123.8610217742
"Current Measures","Ontario","Net Interprovincial Out-Flows",2042,-12819.6171241601
"Current Measures","Ontario","Net Interprovincial Out-Flows",2043,-12519.7394121591
"Current Measures","Ontario","Net Interprovincial Out-Flows",2044,-12423.9518935076
"Current Measures","Ontario","Net Interprovincial Out-Flows",2045,-11904.3461656791
"Current Measures","Ontario","Net Interprovincial Out-Flows",2046,-12330.2286863994
"Current Measures","Ontario","Net Interprovincial Out-Flows",2047,-12565.6131067856
"Current Measures","Ontario","Net Interprovincial Out-Flows",2048,-12857.6489112355
"Current Measures","Ontario","Net Interprovincial Out-Flows",2049,-13255.5991588751
"Current Measures","Ontario","Net Interprovincial Out-Flows",2050,-13729.6859355281
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2005,-1151.69
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2006,-1262.82
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2007,-1160.94
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2008,-1080.16
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2009,-886.159999999999
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2010,-763.17
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2011,-745.079999999999
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2012,-787.26
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2013,-816.089999999999
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2014,-831.05
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2015,-739.914
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2016,-1667.57
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2017,-1645.563
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2018,-820.152999999999
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2019,-1054.366
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2020,-932.297308588299
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2021,-848.183656570253
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2022,-893.819084729773
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2023,-915.110941607993
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2024,-931.513343085474
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2025,-733.983577086329
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2026,-680.794606632597
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2027,-627.567645206329
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2028,-589.438016060329
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2029,-556.119513648536
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2030,-527.392271994546
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2031,-484.802273790556
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2032,-445.596818192372
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2033,-410.430725692835
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2034,-379.885928334587
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2035,-215.573408063618
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2036,-183.663468978288
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2037,-156.811933771164
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2038,-134.577587098886
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2039,-115.043385361772
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2040,-46.767444546041
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2041,-61.8090715630512
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2042,-78.1255531427008
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2043,-82.7200613508169
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2044,-106.36549062435
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2045,-18.406117011614
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2046,-45.113442398022
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2047,-55.3032566495927
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2048,-80.121362806708
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2049,-108.247979139216
"Current Measures","Prince Edward Island","Net Interprovincial Out-Flows",2050,-47.6100280725891
"Current Measures","Quebec","Net Interprovincial Out-Flows",2005,-33906
"Current Measures","Quebec","Net Interprovincial Out-Flows",2006,-34187
"Current Measures","Quebec","Net Interprovincial Out-Flows",2007,-30893
"Current Measures","Quebec","Net Interprovincial Out-Flows",2008,-30614
"Current Measures","Quebec","Net Interprovincial Out-Flows",2009,-22113
"Current Measures","Quebec","Net Interprovincial Out-Flows",2010,-30628
"Current Measures","Quebec","Net Interprovincial Out-Flows",2011,-28720
"Current Measures","Quebec","Net Interprovincial Out-Flows",2012,-25782
"Current Measures","Quebec","Net Interprovincial Out-Flows",2013,-32950
"Current Measures","Quebec","Net Interprovincial Out-Flows",2014,-28664.21
"Current Measures","Quebec","Net Interprovincial Out-Flows",2015,-21797.453
"Current Measures","Quebec","Net Interprovincial Out-Flows",2016,-27152.633
"Current Measures","Quebec","Net Interprovincial Out-Flows",2017,-25137.742
"Current Measures","Quebec","Net Interprovincial Out-Flows",2018,-23463.239
"Current Measures","Quebec","Net Interprovincial Out-Flows",2019,-30365.464
"Current Measures","Quebec","Net Interprovincial Out-Flows",2020,-21054.89
"Current Measures","Quebec","Net Interprovincial Out-Flows",2021,-20570.55
"Current Measures","Quebec","Net Interprovincial Out-Flows",2022,-34911.3930428633
"Current Measures","Quebec","Net Interprovincial Out-Flows",2023,-33868.5084440608
"Current Measures","Quebec","Net Interprovincial Out-Flows",2024,-34582.195900071
"Current Measures","Quebec","Net Interprovincial Out-Flows",2025,-20927.9991597358
"Current Measures","Quebec","Net Interprovincial Out-Flows",2026,-17138.6891351286
"Current Measures","Quebec","Net Interprovincial Out-Flows",2027,-16398.127568719
"Current Measures","Quebec","Net Interprovincial Out-Flows",2028,-13080.8312172788
"Current Measures","Quebec","Net Interprovincial Out-Flows",2029,-12304.8649157476
"Current Measures","Quebec","Net Interprovincial Out-Flows",2030,-9664.81849943877
"Current Measures","Quebec","Net Interprovincial Out-Flows",2031,-12109.864721132
"Current Measures","Quebec","Net Interprovincial Out-Flows",2032,-12151.3482051261
"Current Measures","Quebec","Net Interprovincial Out-Flows",2033,-11810.0735040864
"Current Measures","Quebec","Net Interprovincial Out-Flows",2034,-10624.6608381562
"Current Measures","Quebec","Net Interprovincial Out-Flows",2035,-10135.1638139466
"Current Measures","Quebec","Net Interprovincial Out-Flows",2036,-11372.4243023965
"Current Measures","Quebec","Net Interprovincial Out-Flows",2037,-11905.4230249063
"Current Measures","Quebec","Net Interprovincial Out-Flows",2038,-12423.0420743838
"Current Measures","Quebec","Net Interprovincial Out-Flows",2039,-12379.1665067249
"Current Measures","Quebec","Net Interprovincial Out-Flows",2040,-11617.3022657685
"Current Measures","Quebec","Net Interprovincial Out-Flows",2041,-11029.2396335263
"Current Measures","Quebec","Net Interprovincial Out-Flows",2042,-9117.28459653291
"Current Measures","Quebec","Net Interprovincial Out-Flows",2043,-9510.86813071239
"Current Measures","Quebec","Net Interprovincial Out-Flows",2044,-12348.2577634595
"Current Measures","Quebec","Net Interprovincial Out-Flows",2045,-13161.5508257185
"Current Measures","Quebec","Net Interprovincial Out-Flows",2046,-12969.5365048505
"Current Measures","Quebec","Net Interprovincial Out-Flows",2047,-12846.6813045354
"Current Measures","Quebec","Net Interprovincial Out-Flows",2048,-12651.1877764607
"Current Measures","Quebec","Net Interprovincial Out-Flows",2049,-12408.4241201508
"Current Measures","Quebec","Net Interprovincial Out-Flows",2050,-11715.1836010409
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2005,243.61
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2006,581.209999999999
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2007,-191.65
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2008,99.6399999999999
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2009,59.75
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2010,315.39
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2011,562.819999999999
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2012,260.52
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2013,250.27
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2014,-648.28
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2015,-368.027
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2016,-397.9651
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2017,-635.1171
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2018,-49.149
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2019,-625.7485
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2020,-126.592999999999
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2021,-381.048
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2022,-2105.15487317655
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2023,-3111.12902884202
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2024,-1462.47516461652
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2025,-2373.99672068036
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2026,-2413.93288738467
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2027,-2458.59691011694
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2028,-3200.81037689933
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2029,-3337.25642036473
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2030,-3465.67636691547
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2031,-3446.41950424598
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2032,-3412.70764220803
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2033,-3385.22626526233
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2034,-3280.21652097293
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2035,-3315.15680447301
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2036,-3122.04585147795
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2037,-3108.96805973296
"Current Measures","Saskatchewan","Net Interprovincial Out-Flows",2038,-3119.9953040796
