Country,Scenario,Year,Technology,Mode,Powertrain,Metal,Metal_demand_t
Canada,Canada Net-zero,2039,Vehicle body,Buses,BEV,Aluminum,4579.266848686511
Canada,Canada Net-zero,2039,Vehicle body,Buses,BEV,Chromium,426.26441184690856
Canada,Canada Net-zero,2039,Vehicle body,Buses,BEV,Iron,32452.61904052636
Canada,Canada Net-zero,2039,Vehicle body,Buses,BEV,Lead,11.151220900636426
Canada,Canada Net-zero,2039,Vehicle body,Buses,BEV,Zinc,3.5971680324633635
Canada,Canada Net-zero,2039,Vehicle body,Cars,BEV,Aluminum,730039.2725663466
Canada,Canada Net-zero,2039,Vehicle body,Cars,BEV,Chromium,67956.24090675093
Canada,Canada Net-zero,2039,Vehicle body,Cars,BEV,Iron,5173685.478498422
Canada,Canada Net-zero,2039,Vehicle body,Cars,BEV,Lead,1777.7582009361001
Canada,Canada Net-zero,2039,Vehicle body,Cars,BEV,Zinc,573.4703873987421
Canada,Canada Net-zero,2039,Vehicle body,Trucks,BEV,Aluminum,28350.714927060853
Canada,Canada Net-zero,2039,Vehicle body,Trucks,BEV,Chromium,2639.0470839866707
Canada,Canada Net-zero,2039,Vehicle body,Trucks,BEV,Iron,200917.5227074554
Canada,Canada Net-zero,2039,Vehicle body,Trucks,BEV,Lead,69.03836253467237
Canada,Canada Net-zero,2039,Vehicle body,Trucks,BEV,Zinc,22.270439527313673
Canada,Canada Net-zero,2039,Vehicle body,Vans,BEV,Aluminum,82745.18067422246
Canada,Canada Net-zero,2039,Vehicle body,Vans,BEV,Chromium,7702.395806739377
Canada,Canada Net-zero,2039,Vehicle body,Vans,BEV,Iron,586403.4384959025
Canada,Canada Net-zero,2039,Vehicle body,Vans,BEV,Lead,201.49727426913137
Canada,Canada Net-zero,2039,Vehicle body,Vans,BEV,Zinc,64.99912073197787
Canada,Canada Net-zero,2039,Vehicle body,Buses,FCEV,Aluminum,158.77214520429956
Canada,Canada Net-zero,2039,Vehicle body,Buses,FCEV,Iron,2008.9716548897268
Canada,Canada Net-zero,2039,Vehicle body,Buses,FCEV,Lead,0.668045491743196
Canada,Canada Net-zero,2039,Vehicle body,Buses,FCEV,Zinc,0.22268183058106533
Canada,Canada Net-zero,2039,Vehicle body,Cars,FCEV,Aluminum,43.040461706874005
Canada,Canada Net-zero,2039,Vehicle body,Cars,FCEV,Iron,544.5984714208865
Canada,Canada Net-zero,2039,Vehicle body,Cars,FCEV,Lead,0.18109591181012907
Canada,Canada Net-zero,2039,Vehicle body,Cars,FCEV,Zinc,0.060365303936709684
Canada,Canada Net-zero,2039,Vehicle body,Trucks,FCEV,Aluminum,47.63647014892395
Canada,Canada Net-zero,2039,Vehicle body,Trucks,FCEV,Iron,602.7525681223663
Canada,Canada Net-zero,2039,Vehicle body,Trucks,FCEV,Lead,0.20043395574582307
Canada,Canada Net-zero,2039,Vehicle body,Trucks,FCEV,Zinc,0.06681131858194102
Canada,Canada Net-zero,2039,Vehicle body,Cars,PHEV,Aluminum,207077.01789388104
Canada,Canada Net-zero,2039,Vehicle body,Cars,PHEV,Chromium,23932.368033443985
Canada,Canada Net-zero,2039,Vehicle body,Cars,PHEV,Iron,1688255.2614047483
Canada,Canada Net-zero,2039,Vehicle body,Cars,PHEV,Lead,598.8238150521602
Canada,Canada Net-zero,2039,Vehicle body,Cars,PHEV,Zinc,187.13244220380003
Canada,Canada Net-zero,2039,Vehicle body,Vans,PHEV,Aluminum,41848.277538671755
Canada,Canada Net-zero,2039,Vehicle body,Vans,PHEV,Chromium,4836.5018475128145
Canada,Canada Net-zero,2039,Vehicle body,Vans,PHEV,Iron,341180.18239761604
Canada,Canada Net-zero,2039,Vehicle body,Vans,PHEV,Lead,121.01654478099152
Canada,Canada Net-zero,2039,Vehicle body,Vans,PHEV,Zinc,37.817670244059855
Canada,Canada Net-zero,2040,Vehicle body,2 and 3 wheelers,BEV,Aluminum,68.69201972209846
Canada,Canada Net-zero,2040,Vehicle body,2 and 3 wheelers,BEV,Chromium,6.39424701659728
Canada,Canada Net-zero,2040,Vehicle body,2 and 3 wheelers,BEV,Iron,486.8106666037612
Canada,Canada Net-zero,2040,Vehicle body,2 and 3 wheelers,BEV,Lead,0.16727566034980226
Canada,Canada Net-zero,2040,Vehicle body,2 and 3 wheelers,BEV,Zinc,0.053959890435420085
Canada,Canada Net-zero,2040,Vehicle body,Buses,BEV,Aluminum,4909.700935986685
Canada,Canada Net-zero,2040,Vehicle body,Buses,BEV,Chromium,457.0231111172033
Canada,Canada Net-zero,2040,Vehicle body,Buses,BEV,Iron,34794.35886646212
Canada,Canada Net-zero,2040,Vehicle body,Buses,BEV,Lead,11.955878856230635
Canada,Canada Net-zero,2040,Vehicle body,Buses,BEV,Zinc,3.856735114913108
Canada,Canada Net-zero,2040,Vehicle body,Cars,BEV,Aluminum,782717.9804675768
Canada,Canada Net-zero,2040,Vehicle body,Cars,BEV,Chromium,72859.87705252694
Canada,Canada Net-zero,2040,Vehicle body,Cars,BEV,Iron,5547012.060144598
Canada,Canada Net-zero,2040,Vehicle body,Cars,BEV,Lead,1906.0389777454304
Canada,Canada Net-zero,2040,Vehicle body,Cars,BEV,Zinc,614.8512831436873
Canada,Canada Net-zero,2040,Vehicle body,Trucks,BEV,Aluminum,30396.466555166528
Canada,Canada Net-zero,2040,Vehicle body,Trucks,BEV,Chromium,2829.47737410821
Canada,Canada Net-zero,2040,Vehicle body,Trucks,BEV,Iron,215415.47629526455
Canada,Canada Net-zero,2040,Vehicle body,Trucks,BEV,Lead,74.02008320451857
Canada,Canada Net-zero,2040,Vehicle body,Trucks,BEV,Zinc,23.87744619500599
Canada,Canada Net-zero,2040,Vehicle body,Vans,BEV,Aluminum,88715.96795481462
Canada,Canada Net-zero,2040,Vehicle body,Vans,BEV,Chromium,8258.190918167455
Canada,Canada Net-zero,2040,Vehicle body,Vans,BEV,Iron,628717.566803288
Canada,Canada Net-zero,2040,Vehicle body,Vans,BEV,Lead,216.03706199425406
Canada,Canada Net-zero,2040,Vehicle body,Vans,BEV,Zinc,69.68937483685616
Canada,Canada Net-zero,2040,Vehicle body,Buses,FCEV,Aluminum,170.22894181014092
Canada,Canada Net-zero,2040,Vehicle body,Buses,FCEV,Iron,2153.9365012571793
Canada,Canada Net-zero,2040,Vehicle body,Buses,FCEV,Lead,0.7162508070552915
Canada,Canada Net-zero,2040,Vehicle body,Buses,FCEV,Zinc,0.2387502690184305
Canada,Canada Net-zero,2040,Vehicle body,Cars,FCEV,Aluminum,46.14620682962621
Canada,Canada Net-zero,2040,Vehicle body,Cars,FCEV,Iron,583.8960063310102
Canada,Canada Net-zero,2040,Vehicle body,Cars,FCEV,Lead,0.19416356309800648
Canada,Canada Net-zero,2040,Vehicle body,Cars,FCEV,Zinc,0.06472118769933549
Canada,Canada Net-zero,2040,Vehicle body,Trucks,FCEV,Aluminum,51.073857411117814
Canada,Canada Net-zero,2040,Vehicle body,Trucks,FCEV,Iron,646.2464288857936
Canada,Canada Net-zero,2040,Vehicle body,Trucks,FCEV,Lead,0.21489701575505393
Canada,Canada Net-zero,2040,Vehicle body,Trucks,FCEV,Zinc,0.07163233858501798
Canada,Canada Net-zero,2040,Vehicle body,Cars,PHEV,Aluminum,222019.43284142512
Canada,Canada Net-zero,2040,Vehicle body,Cars,PHEV,Chromium,25659.297354090853
Canada,Canada Net-zero,2040,Vehicle body,Cars,PHEV,Iron,1810077.6196261316
Canada,Canada Net-zero,2040,Vehicle body,Cars,PHEV,Lead,642.0341819774081
Canada,Canada Net-zero,2040,Vehicle body,Cars,PHEV,Zinc,200.63568186794004
Canada,Canada Net-zero,2040,Vehicle body,Vans,PHEV,Aluminum,44867.996164054275
Canada,Canada Net-zero,2040,Vehicle body,Vans,PHEV,Chromium,5185.497686042492
Canada,Canada Net-zero,2040,Vehicle body,Vans,PHEV,Iron,365799.31159464025
Canada,Canada Net-zero,2040,Vehicle body,Vans,PHEV,Lead,129.74894515080126
Canada,Canada Net-zero,2040,Vehicle body,Vans,PHEV,Zinc,40.5465453596254
Canada,Canada Net-zero,2041,Vehicle body,2 and 3 wheelers,BEV,Aluminum,73.09725062760535
Canada,Canada Net-zero,2041,Vehicle body,2 and 3 wheelers,BEV,Chromium,6.804311165080858
Canada,Canada Net-zero,2041,Vehicle body,2 and 3 wheelers,BEV,Iron,518.0299174327391
Canada,Canada Net-zero,2041,Vehicle body,2 and 3 wheelers,BEV,Lead,0.1780030768924106
Canada,Canada Net-zero,2041,Vehicle body,2 and 3 wheelers,BEV,Zinc,0.05742034738464859
Canada,Canada Net-zero,2041,Vehicle body,Buses,BEV,Aluminum,5224.560891881192
Canada,Canada Net-zero,2041,Vehicle body,Buses,BEV,Chromium,486.3320809476059
Canada,Canada Net-zero,2041,Vehicle body,Buses,BEV,Iron,37025.727017172154
Canada,Canada Net-zero,2041,Vehicle body,Buses,BEV,Lead,12.722611400317117
Canada,Canada Net-zero,2041,Vehicle body,Buses,BEV,Zinc,4.104068193650683
Canada,Canada Net-zero,2041,Vehicle body,Cars,BEV,Aluminum,832913.8176521756
Canada,Canada Net-zero,2041,Vehicle body,Cars,BEV,Chromium,77532.39335735714
Canada,Canada Net-zero,2041,Vehicle body,Cars,BEV,Iron,5902742.886802869
Canada,Canada Net-zero,2041,Vehicle body,Cars,BEV,Lead,2028.2735815004826
Canada,Canada Net-zero,2041,Vehicle body,Cars,BEV,Zinc,654.2818004840266
Canada,Canada Net-zero,2041,Vehicle body,Trucks,BEV,Aluminum,32345.797124113953
Canada,Canada Net-zero,2041,Vehicle body,Trucks,BEV,Chromium,3010.9322392480117
Canada,Canada Net-zero,2041,Vehicle body,Trucks,BEV,Iron,229230.10742038643
Canada,Canada Net-zero,2041,Vehicle body,Trucks,BEV,Lead,78.76700372716317
Canada,Canada Net-zero,2041,Vehicle body,Trucks,BEV,Zinc,25.40871087973005
Canada,Canada Net-zero,2041,Vehicle body,Vans,BEV,Aluminum,94405.33806545618
Canada,Canada Net-zero,2041,Vehicle body,Vans,BEV,Chromium,8787.790106012912
Canada,Canada Net-zero,2041,Vehicle body,Vans,BEV,Iron,669037.3312726084
Canada,Canada Net-zero,2041,Vehicle body,Vans,BEV,Lead,229.8915555159496
Canada,Canada Net-zero,2041,Vehicle body,Vans,BEV,Zinc,74.15856629546761
Canada,Canada Net-zero,2041,Vehicle body,Buses,FCEV,Aluminum,181.14575279499135
Canada,Canada Net-zero,2041,Vehicle body,Buses,FCEV,Iron,2292.068815348753
Canada,Canada Net-zero,2041,Vehicle body,Buses,FCEV,Lead,0.7621840931065554
Canada,Canada Net-zero,2041,Vehicle body,Buses,FCEV,Zinc,0.2540613643688518
Canada,Canada Net-zero,2041,Vehicle body,Cars,FCEV,Aluminum,49.105570920538
Canada,Canada Net-zero,2041,Vehicle body,Cars,FCEV,Iron,621.3413565055652
Canada,Canada Net-zero,2041,Vehicle body,Cars,FCEV,Lead,0.2066153054160084
Canada,Canada Net-zero,2041,Vehicle body,Cars,FCEV,Zinc,0.0688717684720028
Canada,Canada Net-zero,2041,Vehicle body,Trucks,FCEV,Aluminum,54.34923257174258
Canada,Canada Net-zero,2041,Vehicle body,Trucks,FCEV,Iron,687.6903222611592
Canada,Canada Net-zero,2041,Vehicle body,Trucks,FCEV,Lead,0.22867839791757047
Canada,Canada Net-zero,2041,Vehicle body,Trucks,FCEV,Zinc,0.07622613263919015
Canada,Canada Net-zero,2041,Vehicle body,Cars,PHEV,Aluminum,236257.57682282146
Canada,Canada Net-zero,2041,Vehicle body,Cars,PHEV,Chromium,27304.832456641758
Canada,Canada Net-zero,2041,Vehicle body,Cars,PHEV,Iron,1926158.205167252
Canada,Canada Net-zero,2041,Vehicle body,Cars,PHEV,Lead,683.2079432422679
Canada,Canada Net-zero,2041,Vehicle body,Cars,PHEV,Zinc,213.5024822632087
Canada,Canada Net-zero,2041,Vehicle body,Vans,PHEV,Aluminum,47745.38838762969
Canada,Canada Net-zero,2041,Vehicle body,Vans,PHEV,Chromium,5518.044534415913
Canada,Canada Net-zero,2041,Vehicle body,Vans,PHEV,Iron,389258.0836495176
Canada,Canada Net-zero,2041,Vehicle body,Vans,PHEV,Lead,138.0697670664706
Canada,Canada Net-zero,2041,Vehicle body,Vans,PHEV,Zinc,43.146802208272064
Canada,Canada Net-zero,2042,Vehicle body,2 and 3 wheelers,BEV,Aluminum,77.14374213298284
Canada,Canada Net-zero,2042,Vehicle body,2 and 3 wheelers,BEV,Chromium,7.180981793497719
Canada,Canada Net-zero,2042,Vehicle body,2 and 3 wheelers,BEV,Iron,546.7068326713451
Canada,Canada Net-zero,2042,Vehicle body,2 and 3 wheelers,BEV,Lead,0.1878569076779994
Canada,Canada Net-zero,2042,Vehicle body,2 and 3 wheelers,BEV,Zinc,0.060599002476774
Canada,Canada Net-zero,2042,Vehicle body,Buses,BEV,Aluminum,5513.78026862668
Canada,Canada Net-zero,2042,Vehicle body,Buses,BEV,Chromium,513.2542786698257
Canada,Canada Net-zero,2042,Vehicle body,Buses,BEV,Iron,39075.38399563629
Canada,Canada Net-zero,2042,Vehicle body,Buses,BEV,Lead,13.426905180392064
Canada,Canada Net-zero,2042,Vehicle body,Buses,BEV,Zinc,4.3312597356103435
Canada,Canada Net-zero,2042,Vehicle body,Cars,BEV,Aluminum,879021.9634292511
Canada,Canada Net-zero,2042,Vehicle body,Cars,BEV,Chromium,81824.40391067402
Canada,Canada Net-zero,2042,Vehicle body,Cars,BEV,Iron,6229504.820320171
Canada,Canada Net-zero,2042,Vehicle body,Cars,BEV,Lead,2140.5540263551857
Canada,Canada Net-zero,2042,Vehicle body,Cars,BEV,Zinc,690.5012988242535
Canada,Canada Net-zero,2042,Vehicle body,Trucks,BEV,Aluminum,34136.384214238526
Canada,Canada Net-zero,2042,Vehicle body,Trucks,BEV,Chromium,3177.610351280628
Canada,Canada Net-zero,2042,Vehicle body,Trucks,BEV,Iron,241919.74587449073
Canada,Canada Net-zero,2042,Vehicle body,Trucks,BEV,Lead,83.12735940059027
Canada,Canada Net-zero,2042,Vehicle body,Trucks,BEV,Zinc,26.815277225996862
Canada,Canada Net-zero,2042,Vehicle body,Vans,BEV,Aluminum,99631.39506847963
Canada,Canada Net-zero,2042,Vehicle body,Vans,BEV,Chromium,9274.261453563051
Canada,Canada Net-zero,2042,Vehicle body,Vans,BEV,Iron,706073.6610186773
Canada,Canada Net-zero,2042,Vehicle body,Vans,BEV,Lead,242.6178101775988
Canada,Canada Net-zero,2042,Vehicle body,Vans,BEV,Zinc,78.2638097347093
Canada,Canada Net-zero,2042,Vehicle body,Buses,FCEV,Aluminum,191.17355471129653
Canada,Canada Net-zero,2042,Vehicle body,Buses,FCEV,Iron,2418.9523425870084
Canada,Canada Net-zero,2042,Vehicle body,Buses,FCEV,Lead,0.8043768080419209
Canada,Canada Net-zero,2042,Vehicle body,Buses,FCEV,Zinc,0.2681256026806403
Canada,Canada Net-zero,2042,Vehicle body,Cars,FCEV,Aluminum,51.823939585441344
Canada,Canada Net-zero,2042,Vehicle body,Cars,FCEV,Iron,655.7373495073864
Canada,Canada Net-zero,2042,Vehicle body,Cars,FCEV,Lead,0.2180530417339748
Canada,Canada Net-zero,2042,Vehicle body,Cars,FCEV,Zinc,0.07268434724465826
Canada,Canada Net-zero,2042,Vehicle body,Trucks,FCEV,Aluminum,57.35787798640729
Canada,Canada Net-zero,2042,Vehicle body,Trucks,FCEV,Iron,725.7592376234721
Canada,Canada Net-zero,2042,Vehicle body,Trucks,FCEV,Lead,0.24133749503397176
Canada,Canada Net-zero,2042,Vehicle body,Trucks,FCEV,Zinc,0.08044583167799059
Canada,Canada Net-zero,2042,Vehicle body,Cars,PHEV,Aluminum,249336.23941938116
Canada,Canada Net-zero,2042,Vehicle body,Cars,PHEV,Chromium,28816.363624269965
Canada,Canada Net-zero,2042,Vehicle body,Cars,PHEV,Iron,2032785.783472898
Canada,Canada Net-zero,2042,Vehicle body,Cars,PHEV,Lead,721.0287246670098
Canada,Canada Net-zero,2042,Vehicle body,Cars,PHEV,Zinc,225.32147645844057
Canada,Canada Net-zero,2042,Vehicle body,Vans,PHEV,Aluminum,50388.46055344559
Canada,Canada Net-zero,2042,Vehicle body,Vans,PHEV,Chromium,5823.510473874601
Canada,Canada Net-zero,2042,Vehicle body,Vans,PHEV,Iron,410806.49368359405
Canada,Canada Net-zero,2042,Vehicle body,Vans,PHEV,Lead,145.71298394244056
Canada,Canada Net-zero,2042,Vehicle body,Vans,PHEV,Zinc,45.53530748201268
Canada,Canada Net-zero,2043,Vehicle body,2 and 3 wheelers,BEV,Aluminum,80.95776457853766
Canada,Canada Net-zero,2043,Vehicle body,2 and 3 wheelers,BEV,Chromium,7.536012869048964
Canada,Canada Net-zero,2043,Vehicle body,2 and 3 wheelers,BEV,Iron,573.7362724326707
Canada,Canada Net-zero,2043,Vehicle body,2 and 3 wheelers,BEV,Lead,0.19714464045613322
Canada,Canada Net-zero,2043,Vehicle body,2 and 3 wheelers,BEV,Zinc,0.06359504530843008
Canada,Canada Net-zero,2043,Vehicle body,Buses,BEV,Aluminum,5786.384126346569
Canada,Canada Net-zero,2043,Vehicle body,Buses,BEV,Chromium,538.6298086220706
Canada,Canada Net-zero,2043,Vehicle body,Buses,BEV,Iron,41007.289131520425
Canada,Canada Net-zero,2043,Vehicle body,Buses,BEV,Lead,14.090737609522524
Canada,Canada Net-zero,2043,Vehicle body,Buses,BEV,Zinc,4.5453992288782334
Canada,Canada Net-zero,2043,Vehicle body,Cars,BEV,Aluminum,922481.2176209328
Canada,Canada Net-zero,2043,Vehicle body,Cars,BEV,Chromium,85869.84044876006
Canada,Canada Net-zero,2043,Vehicle body,Cars,BEV,Iron,6537494.432341271
Canada,Canada Net-zero,2043,Vehicle body,Cars,BEV,Lead,2246.3840117397144
Canada,Canada Net-zero,2043,Vehicle body,Cars,BEV,Zinc,724.6400037870047
Canada,Canada Net-zero,2043,Vehicle body,Trucks,BEV,Aluminum,35824.10290668608
Canada,Canada Net-zero,2043,Vehicle body,Trucks,BEV,Chromium,3334.7128830986953
Canada,Canada Net-zero,2043,Vehicle body,Trucks,BEV,Iron,253880.3704861108
Canada,Canada Net-zero,2043,Vehicle body,Trucks,BEV,Lead,87.23721466334139
Canada,Canada Net-zero,2043,Vehicle body,Trucks,BEV,Zinc,28.141036988174644
Canada,Canada Net-zero,2043,Vehicle body,Vans,BEV,Aluminum,104557.21752103932
Canada,Canada Net-zero,2043,Vehicle body,Vans,BEV,Chromium,9732.785247869759
Canada,Canada Net-zero,2043,Vehicle body,Vans,BEV,Iron,740982.2708019317
Canada,Canada Net-zero,2043,Vehicle body,Vans,BEV,Lead,254.6129474126266
Canada,Canada Net-zero,2043,Vehicle body,Vans,BEV,Zinc,82.13320884278276
Canada,Canada Net-zero,2043,Vehicle body,Buses,FCEV,Aluminum,200.62526405939212
Canada,Canada Net-zero,2043,Vehicle body,Buses,FCEV,Iron,2538.5464700465027
Canada,Canada Net-zero,2043,Vehicle body,Buses,FCEV,Lead,0.8441455710773862
Canada,Canada Net-zero,2043,Vehicle body,Buses,FCEV,Zinc,0.2813818570257954
Canada,Canada Net-zero,2043,Vehicle body,Cars,FCEV,Aluminum,54.38613923159309
Canada,Canada Net-zero,2043,Vehicle body,Cars,FCEV,Iron,688.1573086675022
Canada,Canada Net-zero,2043,Vehicle body,Cars,FCEV,Lead,0.22883368540642254
Canada,Canada Net-zero,2043,Vehicle body,Cars,FCEV,Zinc,0.07627789513547419
Canada,Canada Net-zero,2043,Vehicle body,Trucks,FCEV,Aluminum,60.19367811770556
Canada,Canada Net-zero,2043,Vehicle body,Trucks,FCEV,Iron,761.6411114583324
Canada,Canada Net-zero,2043,Vehicle body,Trucks,FCEV,Lead,0.2532693328935718
Canada,Canada Net-zero,2043,Vehicle body,Trucks,FCEV,Zinc,0.08442311096452391
Canada,Canada Net-zero,2043,Vehicle body,Cars,PHEV,Aluminum,261663.53891694036
Canada,Canada Net-zero,2043,Vehicle body,Cars,PHEV,Chromium,30241.05802751496
Canada,Canada Net-zero,2043,Vehicle body,Cars,PHEV,Iron,2133287.656869257
Canada,Canada Net-zero,2043,Vehicle body,Cars,PHEV,Lead,756.6767197439038
Canada,Canada Net-zero,2043,Vehicle body,Cars,PHEV,Zinc,236.46147491997
Canada,Canada Net-zero,2043,Vehicle body,Vans,PHEV,Aluminum,52879.68944945255
Canada,Canada Net-zero,2043,Vehicle body,Vans,PHEV,Chromium,6111.427536816575
Canada,Canada Net-zero,2043,Vehicle body,Vans,PHEV,Iron,431116.9575574876
Canada,Canada Net-zero,2043,Vehicle body,Vans,PHEV,Lead,152.91710155456283
Canada,Canada Net-zero,2043,Vehicle body,Vans,PHEV,Zinc,47.786594235800884
Canada,Canada Net-zero,2044,Vehicle body,2 and 3 wheelers,BEV,Aluminum,84.51728691116149
Canada,Canada Net-zero,2044,Vehicle body,2 and 3 wheelers,BEV,Chromium,7.867353615004192
Canada,Canada Net-zero,2044,Vehicle body,2 and 3 wheelers,BEV,Iron,598.9621057470191
Canada,Canada Net-zero,2044,Vehicle body,2 and 3 wheelers,BEV,Lead,0.20581262621529953
Canada,Canada Net-zero,2044,Vehicle body,2 and 3 wheelers,BEV,Zinc,0.06639116974687082
Canada,Canada Net-zero,2044,Vehicle body,Buses,BEV,Aluminum,6040.797815139688
Canada,Canada Net-zero,2044,Vehicle body,Buses,BEV,Chromium,562.3120933638538
Canada,Canada Net-zero,2044,Vehicle body,Buses,BEV,Iron,42810.28310280785
Canada,Canada Net-zero,2044,Vehicle body,Buses,BEV,Lead,14.710274172387736
Canada,Canada Net-zero,2044,Vehicle body,Buses,BEV,Zinc,4.745249733028302
Canada,Canada Net-zero,2044,Vehicle body,Cars,BEV,Aluminum,963040.5452239363
Canada,Canada Net-zero,2044,Vehicle body,Cars,BEV,Chromium,89645.33519429111
Canada,Canada Net-zero,2044,Vehicle body,Cars,BEV,Iron,6824932.673163102
Canada,Canada Net-zero,2044,Vehicle body,Cars,BEV,Lead,2345.152228711413
Canada,Canada Net-zero,2044,Vehicle body,Cars,BEV,Zinc,756.5007189391654
Canada,Canada Net-zero,2044,Vehicle body,Trucks,BEV,Aluminum,37399.20438097221
Canada,Canada Net-zero,2044,Vehicle body,Trucks,BEV,Chromium,3481.3323586001843
Canada,Canada Net-zero,2044,Vehicle body,Trucks,BEV,Iron,265042.89273786405
Canada,Canada Net-zero,2044,Vehicle body,Trucks,BEV,Lead,91.07282963426644
Canada,Canada Net-zero,2044,Vehicle body,Trucks,BEV,Zinc,29.37833214008595
Canada,Canada Net-zero,2044,Vehicle body,Vans,BEV,Aluminum,109154.35224604893
Canada,Canada Net-zero,2044,Vehicle body,Vans,BEV,Chromium,10160.712904083832
Canada,Canada Net-zero,2044,Vehicle body,Vans,BEV,Iron,773561.5169647764
Canada,Canada Net-zero,2044,Vehicle body,Vans,BEV,Lead,265.80767934734075
Canada,Canada Net-zero,2044,Vehicle body,Vans,BEV,Zinc,85.74441269269056
Canada,Canada Net-zero,2044,Vehicle body,Buses,FCEV,Aluminum,209.44628464494917
Canada,Canada Net-zero,2044,Vehicle body,Buses,FCEV,Iron,2650.1603825547713
Canada,Canada Net-zero,2044,Vehicle body,Buses,FCEV,Lead,0.8812606647052559
Canada,Canada Net-zero,2044,Vehicle body,Buses,FCEV,Zinc,0.293753554901752
Canada,Canada Net-zero,2044,Vehicle body,Cars,FCEV,Aluminum,56.777369747749994
Canada,Canada Net-zero,2044,Vehicle body,Cars,FCEV,Iron,718.413965596116
Canada,Canada Net-zero,2044,Vehicle body,Cars,FCEV,Lead,0.23889496387552592
Canada,Canada Net-zero,2044,Vehicle body,Cars,FCEV,Zinc,0.0796316546251753
Canada,Canada Net-zero,2044,Vehicle body,Trucks,FCEV,Aluminum,62.840252447643834
Canada,Canada Net-zero,2044,Vehicle body,Trucks,FCEV,Iron,795.128678213592
Canada,Canada Net-zero,2044,Vehicle body,Trucks,FCEV,Lead,0.2644049892607735
Canada,Canada Net-zero,2044,Vehicle body,Trucks,FCEV,Zinc,0.08813499642025782
Canada,Canada Net-zero,2044,Vehicle body,Cars,PHEV,Aluminum,273168.2687628921
Canada,Canada Net-zero,2044,Vehicle body,Cars,PHEV,Chromium,31570.686161042373
Canada,Canada Net-zero,2044,Vehicle body,Cars,PHEV,Iron,2227083.2933479594
Canada,Canada Net-zero,2044,Vehicle body,Cars,PHEV,Lead,789.9460138817388
Canada,Canada Net-zero,2044,Vehicle body,Cars,PHEV,Zinc,246.85812933804343
Canada,Canada Net-zero,2044,Vehicle body,Vans,PHEV,Aluminum,55204.68491489601
Canada,Canada Net-zero,2044,Vehicle body,Vans,PHEV,Chromium,6380.132619210586
Canada,Canada Net-zero,2044,Vehicle body,Vans,PHEV,Iron,450072.1553249608
Canada,Canada Net-zero,2044,Vehicle body,Vans,PHEV,Lead,159.64050654057297
Canada,Canada Net-zero,2044,Vehicle body,Vans,PHEV,Zinc,49.88765829392905
Canada,Canada Net-zero,2045,Vehicle body,2 and 3 wheelers,BEV,Aluminum,87.89763423090605
Canada,Canada Net-zero,2045,Vehicle body,2 and 3 wheelers,BEV,Chromium,8.18201572352545
Canada,Canada Net-zero,2045,Vehicle body,2 and 3 wheelers,BEV,Iron,622.9181509868375
Canada,Canada Net-zero,2045,Vehicle body,2 and 3 wheelers,BEV,Lead,0.21404429318927337
Canada,Canada Net-zero,2045,Vehicle body,2 and 3 wheelers,BEV,Zinc,0.06904654619008818
Canada,Canada Net-zero,2045,Vehicle body,Buses,BEV,Aluminum,6282.405129451495
Canada,Canada Net-zero,2045,Vehicle body,Buses,BEV,Chromium,584.8022873481973
Canada,Canada Net-zero,2045,Vehicle body,Buses,BEV,Iron,44522.520102277485
Canada,Canada Net-zero,2045,Vehicle body,Buses,BEV,Lead,15.298625238644826
Canada,Canada Net-zero,2045,Vehicle body,Buses,BEV,Zinc,4.935040399562847
Canada,Canada Net-zero,2045,Vehicle body,Cars,BEV,Aluminum,1001558.2455054765
Canada,Canada Net-zero,2045,Vehicle body,Cars,BEV,Chromium,93230.78356380807
Canada,Canada Net-zero,2045,Vehicle body,Cars,BEV,Iron,7097902.188777274
Canada,Canada Net-zero,2045,Vehicle body,Cars,BEV,Lead,2438.9487683359075
Canada,Canada Net-zero,2045,Vehicle body,Cars,BEV,Zinc,786.7576672051314
Canada,Canada Net-zero,2045,Vehicle body,Trucks,BEV,Aluminum,38895.02026562884
Canada,Canada Net-zero,2045,Vehicle body,Trucks,BEV,Chromium,3620.571476863692
Canada,Canada Net-zero,2045,Vehicle body,Trucks,BEV,Iron,275643.5291854764
Canada,Canada Net-zero,2045,Vehicle body,Trucks,BEV,Lead,94.71537196858604
Canada,Canada Net-zero,2045,Vehicle body,Trucks,BEV,Zinc,30.55334579631808
Canada,Canada Net-zero,2045,Vehicle body,Vans,BEV,Aluminum,113520.08185638566
Canada,Canada Net-zero,2045,Vehicle body,Vans,BEV,Chromium,10567.100045546576
Canada,Canada Net-zero,2045,Vehicle body,Vans,BEV,Iron,804500.8276797312
Canada,Canada Net-zero,2045,Vehicle body,Vans,BEV,Lead,276.4389041451003
Canada,Canada Net-zero,2045,Vehicle body,Vans,BEV,Zinc,89.17384004680655
Canada,Canada Net-zero,2045,Vehicle body,Buses,FCEV,Aluminum,217.8232831597525
Canada,Canada Net-zero,2045,Vehicle body,Buses,FCEV,Iron,2756.1560063314632
Canada,Canada Net-zero,2045,Vehicle body,Buses,FCEV,Lead,0.9165075027759572
Canada,Canada Net-zero,2045,Vehicle body,Buses,FCEV,Zinc,0.30550250092531905
Canada,Canada Net-zero,2045,Vehicle body,Cars,FCEV,Aluminum,59.04823333865882
Canada,Canada Net-zero,2045,Vehicle body,Cars,FCEV,Iron,747.1475988186605
