Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap,Technology,Sub-technology,Metal,Metal intensity (g/kWh),Metal_demand_t,Fiability_used
Canada,Vans,NMC,BEV,2039,316479.1018020568,Global Net-zero,75.0,456798.02356354333,Vehicle battery,NMC,Copper,317.07315106442,144.83838873129187,No comparison
Canada,Vans,NMC,BEV,2039,316479.1018020568,Global Net-zero,75.0,456798.02356354333,Vehicle battery,NMC,Lithium,373.86187056491104,170.7793635598206,Variability in data
Canada,Vans,NMC,BEV,2039,316479.1018020568,Global Net-zero,75.0,456798.02356354333,Vehicle battery,NMC,Manganese,158.5365755322099,72.41919436564588,No comparison
Canada,Vans,NMC,BEV,2039,316479.1018020568,Global Net-zero,75.0,456798.02356354333,Vehicle battery,NMC,Nickel,563.6856690888599,257.4904995508847,No comparison
Canada,Vans,Na-ion,BEV,2039,316479.1018020568,Global Net-zero,75.0,2128451.8570915423,Vehicle battery,Na-ion,Manganese,554.878014362737,1181.031140129635,Variability in data
Canada,Vans,Na-ion,BEV,2039,316479.1018020568,Global Net-zero,75.0,2128451.8570915423,Vehicle battery,Na-ion,Nickel,334.688460516676,712.3682753338284,Small variability in data
Canada,Buses,NMC,FCEV,2039,374.020756675158,Global Net-zero,35.0,13090.72648363053,Vehicle battery,NMC,Cobalt,216.0569064717551,2.8283418675210887,Small variability in data
Canada,Buses,NMC,FCEV,2039,374.020756675158,Global Net-zero,35.0,13090.72648363053,Vehicle battery,NMC,Copper,317.07315106442,4.150717895887187,No comparison
Canada,Buses,NMC,FCEV,2039,374.020756675158,Global Net-zero,35.0,13090.72648363053,Vehicle battery,NMC,Lithium,373.86187056491104,4.89412349022373,Variability in data
Canada,Buses,NMC,FCEV,2039,374.020756675158,Global Net-zero,35.0,13090.72648363053,Vehicle battery,NMC,Manganese,158.5365755322099,2.075358947943592,No comparison
Canada,Buses,NMC,FCEV,2039,374.020756675158,Global Net-zero,35.0,13090.72648363053,Vehicle battery,NMC,Nickel,563.6856690888599,7.379054916784533,No comparison
Canada,Cars,LFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,520.2249799063944,Vehicle battery,LFP,Aluminum,46.40007822418474,0.024138479761831637,No comparison
Canada,Cars,LFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,520.2249799063944,Vehicle battery,LFP,Cobalt,1536.85058087675,0.7995080625557379,Important variability in data
Canada,Cars,LFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,520.2249799063944,Vehicle battery,LFP,Copper,493.2248344592003,0.2565878795958722,Variability in data
Canada,Cars,LFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,520.2249799063944,Vehicle battery,LFP,Lithium,128.51391608843448,0.0668561494147979,Small variability in data
Canada,Cars,LFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,520.2249799063944,Vehicle battery,LFP,Manganese,1492.4507879970258,0.7764101811970352,Variability in data
Canada,Cars,LFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,520.2249799063944,Vehicle battery,LFP,Nickel,140.0,0.07283149718689522,Variability in data
Canada,Cars,LMFP,FCEV,2039,575.4165487310123,Global Net-zero,1.75,372.51610499761716,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,FCEV,2039,575.4165487310123,Global Net-zero,1.75,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,FCEV,2039,575.4165487310123,Global Net-zero,1.75,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,FCEV,2039,575.4165487310123,Global Net-zero,1.75,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,FCEV,2039,575.4165487310123,Global Net-zero,1.75,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,FCEV,2039,575.4165487310123,Global Net-zero,1.75,4.5606077111048124,Vehicle battery,NCA,Cobalt,149.56368345160004,0.0006821012880506064,Small variability in data
Canada,Cars,NCA,FCEV,2039,575.4165487310123,Global Net-zero,1.75,4.5606077111048124,Vehicle battery,NCA,Copper,484.997905396169,0.002211885187219451,Variability in data
Canada,Cars,NCA,FCEV,2039,575.4165487310123,Global Net-zero,1.75,4.5606077111048124,Vehicle battery,NCA,Graphite,65.2555225805155,0.0002976048394728732,No comparison
Canada,Cars,NCA,FCEV,2039,575.4165487310123,Global Net-zero,1.75,4.5606077111048124,Vehicle battery,NCA,Lithium,179.0,0.0008163487802877614,Small variability in data
Canada,Cars,NCA,FCEV,2039,575.4165487310123,Global Net-zero,1.75,4.5606077111048124,Vehicle battery,NCA,Manganese,59.41948687206784,0.0002709889700186438,Small variability in data
Canada,Cars,NCA,FCEV,2039,575.4165487310123,Global Net-zero,1.75,4.5606077111048124,Vehicle battery,NCA,Nickel,791.469154288161,0.0036095803281481916,Small variability in data
Canada,Cars,NMC,FCEV,2039,575.4165487310123,Global Net-zero,1.75,19.379310090574563,Vehicle battery,NMC,Cobalt,216.0569064717551,0.004187033787726408,Small variability in data
Canada,Cars,NMC,FCEV,2039,575.4165487310123,Global Net-zero,1.75,19.379310090574563,Vehicle battery,NMC,Copper,317.07315106442,0.006144658915872988,No comparison
Canada,Cars,NMC,FCEV,2039,575.4165487310123,Global Net-zero,1.75,19.379310090574563,Vehicle battery,NMC,Lithium,373.86187056491104,0.007245185120719661,Variability in data
Canada,Cars,NMC,FCEV,2039,575.4165487310123,Global Net-zero,1.75,19.379310090574563,Vehicle battery,NMC,Manganese,158.5365755322099,0.0030723294579364916,No comparison
Canada,Cars,NMC,FCEV,2039,575.4165487310123,Global Net-zero,1.75,19.379310090574563,Vehicle battery,NMC,Nickel,563.6856690888599,0.010923839374886016,No comparison
Canada,Cars,Na-ion,FCEV,2039,575.4165487310123,Global Net-zero,1.75,90.29795757358058,Vehicle battery,Na-ion,Manganese,554.878014362737,0.05010435139943905,Variability in data
Canada,Cars,Na-ion,FCEV,2039,575.4165487310123,Global Net-zero,1.75,90.29795757358058,Vehicle battery,Na-ion,Nickel,334.688460516676,0.030221684408101804,Small variability in data
Canada,Trucks,NMC,FCEV,2039,172.62496461930368,Global Net-zero,350.0,60418.73761675629,Vehicle battery,NMC,Cobalt,216.0569064717551,13.053885542405027,Small variability in data
Canada,Trucks,NMC,FCEV,2039,172.62496461930368,Global Net-zero,350.0,60418.73761675629,Vehicle battery,NMC,Copper,317.07315106442,19.157159519479322,No comparison
Canada,Trucks,NMC,FCEV,2039,172.62496461930368,Global Net-zero,350.0,60418.73761675629,Vehicle battery,NMC,Lithium,373.86187056491104,22.588262262571064,Variability in data
Canada,Trucks,NMC,FCEV,2039,172.62496461930368,Global Net-zero,350.0,60418.73761675629,Vehicle battery,NMC,Manganese,158.5365755322099,9.578579759739654,No comparison
Canada,Trucks,NMC,FCEV,2039,172.62496461930368,Global Net-zero,350.0,60418.73761675629,Vehicle battery,NMC,Nickel,563.6856690888599,34.05717653900553,No comparison
Canada,Cars,LFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,13823120.894655624,Vehicle battery,LFP,Aluminum,46.40007822418474,641.3938908143836,No comparison
Canada,Cars,LFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,13823120.894655624,Vehicle battery,LFP,Cobalt,1536.85058087675,21244.07137648104,Important variability in data
Canada,Cars,LFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,13823120.894655624,Vehicle battery,LFP,Copper,493.2248344592003,6817.906514976034,Variability in data
Canada,Cars,LFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,13823120.894655624,Vehicle battery,LFP,Lithium,128.51391608843448,1776.4633987360583,Small variability in data
Canada,Cars,LFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,13823120.894655624,Vehicle battery,LFP,Manganese,1492.4507879970258,20630.32767180694,Variability in data
Canada,Cars,LFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,13823120.894655624,Vehicle battery,LFP,Nickel,140.0,1935.2369252517874,Variability in data
Canada,Cars,LMFP,PHEV,2039,1783791.301066138,Global Net-zero,15.0,9898285.075650971,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,PHEV,2039,1783791.301066138,Global Net-zero,15.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,PHEV,2039,1783791.301066138,Global Net-zero,15.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,PHEV,2039,1783791.301066138,Global Net-zero,15.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,PHEV,2039,1783791.301066138,Global Net-zero,15.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,PHEV,2039,1783791.301066138,Global Net-zero,15.0,121181.86203792786,Vehicle battery,NCA,Cobalt,149.56368345160004,18.12440565391611,Small variability in data
Canada,Cars,NCA,PHEV,2039,1783791.301066138,Global Net-zero,15.0,121181.86203792786,Vehicle battery,NCA,Copper,484.997905396169,58.77294926040254,Variability in data
Canada,Cars,NCA,PHEV,2039,1783791.301066138,Global Net-zero,15.0,121181.86203792786,Vehicle battery,NCA,Graphite,65.2555225805155,7.907785734564916,No comparison
Canada,Cars,NCA,PHEV,2039,1783791.301066138,Global Net-zero,15.0,121181.86203792786,Vehicle battery,NCA,Lithium,179.0,21.691553304789085,Small variability in data
Canada,Cars,NCA,PHEV,2039,1783791.301066138,Global Net-zero,15.0,121181.86203792786,Vehicle battery,NCA,Manganese,59.41948687206784,7.200564060495391,Small variability in data
Canada,Cars,NCA,PHEV,2039,1783791.301066138,Global Net-zero,15.0,121181.86203792786,Vehicle battery,NCA,Nickel,791.469154288161,95.91170586222337,Small variability in data
Canada,Cars,NMC,PHEV,2039,1783791.301066138,Global Net-zero,15.0,514935.953835267,Vehicle battery,NMC,Cobalt,216.0569064717551,111.25546921673028,Small variability in data
Canada,Cars,NMC,PHEV,2039,1783791.301066138,Global Net-zero,15.0,514935.953835267,Vehicle battery,NMC,Copper,317.07315106442,163.27236547891084,No comparison
Canada,Cars,NMC,PHEV,2039,1783791.301066138,Global Net-zero,15.0,514935.953835267,Vehicle battery,NMC,Lithium,373.86187056491104,192.5149189219796,Variability in data
Canada,Cars,NMC,PHEV,2039,1783791.301066138,Global Net-zero,15.0,514935.953835267,Vehicle battery,NMC,Manganese,158.5365755322099,81.63618273945536,No comparison
Canada,Cars,NMC,PHEV,2039,1783791.301066138,Global Net-zero,15.0,514935.953835267,Vehicle battery,NMC,Nickel,563.6856690888599,290.2620176755427,No comparison
Canada,Cars,Na-ion,PHEV,2039,1783791.301066138,Global Net-zero,15.0,2399345.729812284,Vehicle battery,Na-ion,Manganese,554.878014362737,1331.3441943279522,Variability in data
Canada,Cars,Na-ion,PHEV,2039,1783791.301066138,Global Net-zero,15.0,2399345.729812284,Vehicle battery,Na-ion,Nickel,334.688460516676,803.0333285581338,Small variability in data
Canada,Vans,LFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,2073765.4056154334,Vehicle battery,LFP,Aluminum,46.40007822418474,96.2228770391643,No comparison
Canada,Vans,LFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,2073765.4056154334,Vehicle battery,LFP,Cobalt,1536.85058087675,3187.067568222188,Important variability in data
Canada,Vans,LFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,2073765.4056154334,Vehicle battery,LFP,Copper,493.2248344592003,1022.8325988918886,Variability in data
Canada,Vans,LFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,2073765.4056154334,Vehicle battery,LFP,Lithium,128.51391608843448,266.5077133243601,Small variability in data
Canada,Vans,LFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,2073765.4056154334,Vehicle battery,LFP,Manganese,1492.4507879970258,3094.992813731725,Variability in data
Canada,Vans,LFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,2073765.4056154334,Vehicle battery,LFP,Nickel,140.0,290.32715678616063,Variability in data
Canada,Vans,LMFP,PHEV,2039,184133.29559392395,Global Net-zero,21.8,1484955.6276933588,Vehicle battery,LMFP,,,,
Canada,Vans,LMO,PHEV,2039,184133.29559392395,Global Net-zero,21.8,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Vans,LMO,PHEV,2039,184133.29559392395,Global Net-zero,21.8,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Vans,LMO,PHEV,2039,184133.29559392395,Global Net-zero,21.8,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Vans,LMO,PHEV,2039,184133.29559392395,Global Net-zero,21.8,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Vans,NCA,PHEV,2039,184133.29559392395,Global Net-zero,21.8,18179.885367238385,Vehicle battery,NCA,Cobalt,149.56368345160004,2.7190506202520175,Small variability in data
Canada,Vans,NCA,PHEV,2039,184133.29559392395,Global Net-zero,21.8,18179.885367238385,Vehicle battery,NCA,Copper,484.997905396169,8.81720632345308,Variability in data
Canada,Vans,NCA,PHEV,2039,184133.29559392395,Global Net-zero,21.8,18179.885367238385,Vehicle battery,NCA,Graphite,65.2555225805155,1.1863379200930078,No comparison
Canada,Vans,NCA,PHEV,2039,184133.29559392395,Global Net-zero,21.8,18179.885367238385,Vehicle battery,NCA,Lithium,179.0,3.2541994807356707,Small variability in data
Canada,Vans,NCA,PHEV,2039,184133.29559392395,Global Net-zero,21.8,18179.885367238385,Vehicle battery,NCA,Manganese,59.41948687206784,1.0802394599143195,Small variability in data
Canada,Vans,NCA,PHEV,2039,184133.29559392395,Global Net-zero,21.8,18179.885367238385,Vehicle battery,NCA,Nickel,791.469154288161,14.388818496663879,Small variability in data
Canada,Vans,NMC,PHEV,2039,184133.29559392395,Global Net-zero,21.8,77251.46696677039,Vehicle battery,NMC,Cobalt,216.0569064717551,16.69071297324539,Small variability in data
Canada,Vans,NMC,PHEV,2039,184133.29559392395,Global Net-zero,21.8,77251.46696677039,Vehicle battery,NMC,Copper,317.07315106442,24.49436605550284,No comparison
Canada,Vans,NMC,PHEV,2039,184133.29559392395,Global Net-zero,21.8,77251.46696677039,Vehicle battery,NMC,Lithium,373.86187056491104,28.88137794408021,Variability in data
Canada,Vans,NMC,PHEV,2039,184133.29559392395,Global Net-zero,21.8,77251.46696677039,Vehicle battery,NMC,Manganese,158.5365755322099,12.24718302775141,No comparison
Canada,Vans,NMC,PHEV,2039,184133.29559392395,Global Net-zero,21.8,77251.46696677039,Vehicle battery,NMC,Nickel,563.6856690888599,43.54554484525992,No comparison
Canada,Vans,Na-ion,PHEV,2039,184133.29559392395,Global Net-zero,21.8,359953.4583047418,Vehicle battery,Na-ion,Manganese,554.878014362737,199.7302602071354,Variability in data
Canada,Vans,Na-ion,PHEV,2039,184133.29559392395,Global Net-zero,21.8,359953.4583047418,Vehicle battery,Na-ion,Nickel,334.688460516676,120.47226881766757,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2040,5240.222131804888,Global Net-zero,3.0,15720.666395414664,Vehicle battery,LFP,Aluminum,46.40007822418474,0.7294401504835527,No comparison
Canada,2 and 3 wheelers,LFP,BEV,2040,5240.222131804888,Global Net-zero,3.0,15720.666395414664,Vehicle battery,LFP,Cobalt,1536.85058087675,24.16031528156263,Important variability in data
Canada,2 and 3 wheelers,LFP,BEV,2040,5240.222131804888,Global Net-zero,3.0,15720.666395414664,Vehicle battery,LFP,Copper,493.2248344592003,7.753823080466711,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2040,5240.222131804888,Global Net-zero,3.0,15720.666395414664,Vehicle battery,LFP,Lithium,128.51391608843448,2.020324401994592,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2040,5240.222131804888,Global Net-zero,3.0,15720.666395414664,Vehicle battery,LFP,Manganese,1492.4507879970258,23.46232094967498,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2040,5240.222131804888,Global Net-zero,3.0,15720.666395414664,Vehicle battery,LFP,Nickel,140.0,2.200893295358053,Variability in data
Canada,Buses,NMC,BEV,2040,6473.215574582508,Global Net-zero,300.0,1941964.6723747526,Vehicle battery,NMC,Cobalt,216.0569064717551,419.5748795907245,Small variability in data
Canada,Buses,NMC,BEV,2040,6473.215574582508,Global Net-zero,300.0,1941964.6723747526,Vehicle battery,NMC,Copper,317.07315106442,615.7448579256469,No comparison
Canada,Buses,NMC,BEV,2040,6473.215574582508,Global Net-zero,300.0,1941964.6723747526,Vehicle battery,NMC,Lithium,373.86187056491104,726.0265449849996,Variability in data
Canada,Buses,NMC,BEV,2040,6473.215574582508,Global Net-zero,300.0,1941964.6723747526,Vehicle battery,NMC,Manganese,158.5365755322099,307.8724289628232,No comparison
Canada,Buses,NMC,BEV,2040,6473.215574582508,Global Net-zero,300.0,1941964.6723747526,Vehicle battery,NMC,Nickel,563.6856690888599,1094.6576556944908,No comparison
Canada,Cars,LFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,197772046.62483126,Vehicle battery,LFP,Aluminum,46.40007822418474,9176.638433949282,No comparison
Canada,Cars,LFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,197772046.62483126,Vehicle battery,LFP,Cobalt,1536.85058087675,303946.0847365556,Important variability in data
Canada,Cars,LFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,197772046.62483126,Vehicle battery,LFP,Copper,493.2248344592003,97546.08495718964,Variability in data
Canada,Cars,LFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,197772046.62483126,Vehicle battery,LFP,Lithium,128.51391608843448,25416.460204581515,Small variability in data
Canada,Cars,LFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,197772046.62483126,Vehicle battery,LFP,Manganese,1492.4507879970258,295165.0468290139,Variability in data
Canada,Cars,LFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,197772046.62483126,Vehicle battery,LFP,Nickel,140.0,27688.086527476375,Variability in data
Canada,Cars,LMFP,BEV,2040,5856718.8531936975,Global Net-zero,65.0,147378783.0555961,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NCA,Cobalt,149.56368345160004,0.0,Small variability in data
Canada,Cars,NCA,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NCA,Copper,484.997905396169,0.0,Variability in data
Canada,Cars,NCA,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NCA,Graphite,65.2555225805155,0.0,No comparison
Canada,Cars,NCA,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NCA,Lithium,179.0,0.0,Small variability in data
Canada,Cars,NCA,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NCA,Manganese,59.41948687206784,0.0,Small variability in data
Canada,Cars,NCA,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NCA,Nickel,791.469154288161,0.0,Small variability in data
Canada,Cars,NMC,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NMC,Cobalt,216.0569064717551,0.0,Small variability in data
Canada,Cars,NMC,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NMC,Copper,317.07315106442,0.0,No comparison
Canada,Cars,NMC,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NMC,Lithium,373.86187056491104,0.0,Variability in data
Canada,Cars,NMC,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NMC,Manganese,158.5365755322099,0.0,No comparison
Canada,Cars,NMC,BEV,2040,5856718.8531936975,Global Net-zero,65.0,0.0,Vehicle battery,NMC,Nickel,563.6856690888599,0.0,No comparison
Canada,Cars,Na-ion,BEV,2040,5856718.8531936975,Global Net-zero,65.0,35535895.77716301,Vehicle battery,Na-ion,Manganese,554.878014362737,19718.08728743338,Variability in data
Canada,Cars,Na-ion,BEV,2040,5856718.8531936975,Global Net-zero,65.0,35535895.77716301,Vehicle battery,Na-ion,Nickel,334.688460516676,11893.454250739735,Small variability in data
Canada,Trucks,NMC,BEV,2040,61649.67213888103,Global Net-zero,350.0,21577385.248608362,Vehicle battery,NMC,Cobalt,216.0569064717551,4661.943106563605,Small variability in data
Canada,Trucks,NMC,BEV,2040,61649.67213888103,Global Net-zero,350.0,21577385.248608362,Vehicle battery,NMC,Copper,317.07315106442,6841.6095325071865,No comparison
Canada,Trucks,NMC,BEV,2040,61649.67213888103,Global Net-zero,350.0,21577385.248608362,Vehicle battery,NMC,Lithium,373.86187056491104,8066.96161094444,Variability in data
Canada,Trucks,NMC,BEV,2040,61649.67213888103,Global Net-zero,350.0,21577385.248608362,Vehicle battery,NMC,Manganese,158.5365755322099,3420.804766253591,No comparison
Canada,Trucks,NMC,BEV,2040,61649.67213888103,Global Net-zero,350.0,21577385.248608362,Vehicle battery,NMC,Nickel,563.6856690888599,12162.8628410499,No comparison
Canada,Vans,LFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,13211492.993156744,Vehicle battery,LFP,Aluminum,46.40007822418474,613.0143083407415,No comparison
Canada,Vans,LFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,13211492.993156744,Vehicle battery,LFP,Cobalt,1536.85058087675,20304.090680782054,Important variability in data
Canada,Vans,LFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,13211492.993156744,Vehicle battery,LFP,Copper,493.2248344592003,6516.23644450862,Variability in data
Canada,Vans,LFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,13211492.993156744,Vehicle battery,LFP,Lithium,128.51391608843448,1697.8607019254862,Small variability in data
Canada,Vans,LFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,13211492.993156744,Vehicle battery,LFP,Manganese,1492.4507879970258,19717.503128253968,Variability in data
Canada,Vans,LFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,13211492.993156744,Vehicle battery,LFP,Nickel,140.0,1849.6090190419443,Variability in data
Canada,Vans,LMFP,BEV,2040,339073.1967638457,Global Net-zero,75.0,9845141.378207838,Vehicle battery,LMFP,,,,
Canada,Vans,LMO,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Vans,LMO,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Vans,LMO,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Vans,LMO,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Vans,NCA,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NCA,Cobalt,149.56368345160004,0.0,Small variability in data
Canada,Vans,NCA,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NCA,Copper,484.997905396169,0.0,Variability in data
Canada,Vans,NCA,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NCA,Graphite,65.2555225805155,0.0,No comparison
Canada,Vans,NCA,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NCA,Lithium,179.0,0.0,Small variability in data
Canada,Vans,NCA,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NCA,Manganese,59.41948687206784,0.0,Small variability in data
Canada,Vans,NCA,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NCA,Nickel,791.469154288161,0.0,Small variability in data
Canada,Vans,NMC,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NMC,Cobalt,216.0569064717551,0.0,Small variability in data
Canada,Vans,NMC,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NMC,Copper,317.07315106442,0.0,No comparison
Canada,Vans,NMC,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NMC,Lithium,373.86187056491104,0.0,Variability in data
Canada,Vans,NMC,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NMC,Manganese,158.5365755322099,0.0,No comparison
Canada,Vans,NMC,BEV,2040,339073.1967638457,Global Net-zero,75.0,0.0,Vehicle battery,NMC,Nickel,563.6856690888599,0.0,No comparison
Canada,Vans,Na-ion,BEV,2040,339073.1967638457,Global Net-zero,75.0,2373855.3859238448,Vehicle battery,Na-ion,Manganese,554.878014362737,1317.2001629257115,Variability in data
Canada,Vans,Na-ion,BEV,2040,339073.1967638457,Global Net-zero,75.0,2373855.3859238448,Vehicle battery,Na-ion,Nickel,334.688460516676,794.5020046040714,Small variability in data
Canada,Buses,NMC,FCEV,2040,400.7228689027267,Global Net-zero,35.0,14025.300411595435,Vehicle battery,NMC,Cobalt,216.0569064717551,3.0302630192663433,Small variability in data
Canada,Buses,NMC,FCEV,2040,400.7228689027267,Global Net-zero,35.0,14025.300411595435,Vehicle battery,NMC,Copper,317.07315106442,4.447046196129671,No comparison
Canada,Buses,NMC,FCEV,2040,400.7228689027267,Global Net-zero,35.0,14025.300411595435,Vehicle battery,NMC,Lithium,373.86187056491104,5.243525047113886,Variability in data
Canada,Buses,NMC,FCEV,2040,400.7228689027267,Global Net-zero,35.0,14025.300411595435,Vehicle battery,NMC,Manganese,158.5365755322099,2.223523098064834,No comparison
Canada,Buses,NMC,FCEV,2040,400.7228689027267,Global Net-zero,35.0,14025.300411595435,Vehicle battery,NMC,Nickel,563.6856690888599,7.905860846682435,No comparison
Canada,Cars,LFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,560.487581527862,Vehicle battery,LFP,Aluminum,46.40007822418474,0.026006667626576916,No comparison
Canada,Cars,LFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,560.487581527862,Vehicle battery,LFP,Cobalt,1536.85058087675,0.8613856652452994,Important variability in data
Canada,Cars,LFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,560.487581527862,Vehicle battery,LFP,Copper,493.2248344592003,0.27644639461551723,Variability in data
Canada,Cars,LFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,560.487581527862,Vehicle battery,LFP,Lithium,128.51391608843448,0.07203045402108123,Small variability in data
Canada,Cars,LFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,560.487581527862,Vehicle battery,LFP,Manganese,1492.4507879970258,0.8365001327138049,Variability in data
Canada,Cars,LFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,560.487581527862,Vehicle battery,LFP,Nickel,140.0,0.07846826141390068,Variability in data
Canada,Cars,LMFP,FCEV,2040,616.4967213888103,Global Net-zero,1.75,417.6726645300295,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,FCEV,2040,616.4967213888103,Global Net-zero,1.75,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
