Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap
Canada,Buses,All,FCEV,2027,48.710057455961284,Canada Net-zero,35.0,1704.852010958645
Canada,Cars,All,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,131.1424623814342
Canada,Trucks,All,FCEV,2027,22.481564979674438,Canada Net-zero,350.0,7868.547742886053
Canada,Cars,All,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,3484642.571849538
Canada,Vans,All,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,522771.32432736293
Canada,2 and 3 wheelers,All,BEV,2028,901.4469316386487,Canada Net-zero,3.0,2704.3407949159464
Canada,Buses,All,BEV,2028,1113.5520920242132,Canada Net-zero,300.0,334065.627607264
Canada,Cars,All,BEV,2028,1007499.511831431,Canada Net-zero,65.0,65487468.26904301
Canada,Trucks,All,BEV,2028,10605.25801927822,Canada Net-zero,350.0,3711840.3067473774
Canada,Vans,All,BEV,2028,58328.91910603022,Canada Net-zero,75.0,4374668.932952266
Canada,Buses,All,FCEV,2028,68.93417712530844,Canada Net-zero,35.0,2412.6961993857954
Canada,Cars,All,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,185.59201533736888
Canada,Trucks,All,FCEV,2028,31.815774057834663,Canada Net-zero,350.0,11135.520920242132
Canada,Cars,All,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,4931444.978964373
Canada,Vans,All,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,739822.7994248488
Canada,2 and 3 wheelers,All,BEV,2029,1212.3777655489087,Canada Net-zero,3.0,3637.133296646726
Canada,Buses,All,BEV,2029,1497.6431221486519,Canada Net-zero,300.0,449292.9366445956
Canada,Cars,All,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,88075678.85017072
Canada,Trucks,All,BEV,2029,14263.26782998716,Canada Net-zero,350.0,4992143.740495506
Canada,Vans,All,BEV,2029,78447.97306492938,Canada Net-zero,75.0,5883597.979869704
Canada,Buses,All,FCEV,2029,92.71124089491654,Canada Net-zero,35.0,3244.893431322079
Canada,Cars,All,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,249.6071870247753
Canada,Trucks,All,FCEV,2029,42.789803489961486,Canada Net-zero,350.0,14976.43122148652
Canada,Cars,All,PHEV,2029,442161.302729602,Canada Net-zero,15.0,6632419.54094403
Canada,Vans,All,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,995005.5638199043
Canada,2 and 3 wheelers,All,BEV,2030,1542.5388315907194,Canada Net-zero,3.0,4627.616494772158
Canada,Buses,All,BEV,2030,1905.489144906183,Canada Net-zero,300.0,571646.7434718548
Canada,Cars,All,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,112060909.23614933
Canada,Trucks,All,BEV,2030,18147.51566577317,Canada Net-zero,350.0,6351630.48302061
Canada,Vans,All,BEV,2030,99811.33616175244,Canada Net-zero,75.0,7485850.212131432
Canada,Buses,All,FCEV,2030,117.9588518275256,Canada Net-zero,35.0,4128.559813963397
Canada,Cars,All,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,317.58152415103046
Canada,Trucks,All,FCEV,2030,54.44254699731951,Canada Net-zero,350.0,19054.89144906183
Canada,Cars,All,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,8438594.784584524
Canada,Vans,All,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,1265970.6928443364
Canada,2 and 3 wheelers,All,BEV,2031,1899.1053793217714,Canada Net-zero,3.0,5697.316137965314
Canada,Buses,All,BEV,2031,2345.9537038680705,Canada Net-zero,300.0,703786.1111604212
Canada,Cars,All,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,137964420.20366985
Canada,Trucks,All,BEV,2031,22342.416227314956,Canada Net-zero,350.0,7819845.679560235
Canada,Vans,All,BEV,2031,122883.28925023226,Canada Net-zero,75.0,9216246.69376742
Canada,Buses,All,FCEV,2031,145.22570547754722,Canada Net-zero,35.0,5082.899691714153
Canada,Cars,All,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,390.99228397801176
Canada,Trucks,All,FCEV,2031,67.02724868194487,Canada Net-zero,350.0,23459.537038680704
Canada,Cars,All,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,10389223.545701453
Canada,Vans,All,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,1558606.9560174914
Canada,2 and 3 wheelers,All,BEV,2032,2286.967200989355,Canada Net-zero,3.0,6860.901602968066
Canada,Buses,All,BEV,2032,2825.0771306339093,Canada Net-zero,300.0,847523.1391901728
Canada,Cars,All,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,166141440.7777561
Canada,Trucks,All,BEV,2032,26905.496482227707,Canada Net-zero,350.0,9416923.768779697
Canada,Vans,All,BEV,2032,147980.2306522524,Canada Net-zero,75.0,11098517.298918929
Canada,Buses,All,FCEV,2032,174.8857271344801,Canada Net-zero,35.0,6121.000449706804
Canada,Cars,All,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,470.84618843898494
Canada,Trucks,All,FCEV,2032,80.71648944668313,Canada Net-zero,350.0,28250.771306339095
Canada,Cars,All,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,12511055.864235884
Canada,Vans,All,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,1876927.434600205
Canada,2 and 3 wheelers,All,BEV,2033,2696.2883804046182,Canada Net-zero,3.0,8088.865141213855
Canada,Buses,All,BEV,2033,3330.70917579394,Canada Net-zero,300.0,999212.7527381821
Canada,Cars,All,BEV,2033,3013498.778099279,Canada Net-zero,65.0,195877420.57645312
Canada,Trucks,All,BEV,2033,31721.039769466097,Canada Net-zero,350.0,11102363.919313135
Canada,Vans,All,BEV,2033,174465.7187320635,Canada Net-zero,75.0,13084928.904904764
Canada,Buses,All,FCEV,2033,206.18675850152962,Canada Net-zero,35.0,7216.536547553537
Canada,Cars,All,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,555.1181959656567
Canada,Trucks,All,FCEV,2033,95.16311930839828,Canada Net-zero,350.0,33307.0917579394
Canada,Cars,All,PHEV,2033,983352.232853449,Canada Net-zero,15.0,14750283.492801733
Canada,Vans,All,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,2212859.734317955
Canada,2 and 3 wheelers,All,BEV,2034,3120.600831957586,Canada Net-zero,3.0,9361.802495872758
Canada,Buses,All,BEV,2034,3854.8598512417234,Canada Net-zero,300.0,1156457.955372517
Canada,Cars,All,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,226702472.20397753
Canada,Trucks,All,BEV,2034,36712.95096420689,Canada Net-zero,350.0,12849532.83747241
Canada,Vans,All,BEV,2034,201921.23030313788,Canada Net-zero,75.0,15144092.27273534
Canada,Buses,All,FCEV,2034,238.6341812673448,Canada Net-zero,35.0,8352.196344357068
Canada,Cars,All,FCEV,2034,367.1295096420689,Canada Net-zero,1.75,642.4766418736206
Canada,Trucks,All,FCEV,2034,110.13885289262066,Canada Net-zero,350.0,38548.59851241723
Canada,Cars,All,PHEV,2034,1138101.4798904136,Canada Net-zero,15.0,17071522.198356204
Canada,Vans,All,PHEV,2034,117481.44308546204,Canada Net-zero,21.8,2561095.459263073
Canada,2 and 3 wheelers,All,BEV,2035,3504.9057095012404,Canada Net-zero,3.0,10514.717128503722
Canada,Buses,All,BEV,2035,4329.589405854474,Canada Net-zero,300.0,1298876.8217563422
Canada,Cars,All,BEV,2035,3917247.5576778566,Canada Net-zero,65.0,254621091.2490607
Canada,Trucks,All,BEV,2035,41234.18481766165,Canada Net-zero,350.0,14431964.686181577
Canada,Vans,All,BEV,2035,226788.01649713906,Canada Net-zero,75.0,17009101.23728543
Canada,Buses,All,FCEV,2035,268.0222013148007,Canada Net-zero,35.0,9380.777046018025
Canada,Cars,All,FCEV,2035,412.3418481766165,Canada Net-zero,1.75,721.5982343090789
Canada,Trucks,All,FCEV,2035,123.70255445298494,Canada Net-zero,350.0,43295.89405854473
Canada,Cars,All,PHEV,2035,1278259.7293475112,Canada Net-zero,15.0,19173895.940212667
Canada,Vans,All,PHEV,2035,131949.3914165173,Canada Net-zero,21.8,2876496.732880077
Canada,2 and 3 wheelers,All,BEV,2036,3928.340996100569,Canada Net-zero,3.0,11785.022988301707
Canada,Buses,All,BEV,2036,4852.65652459482,Canada Net-zero,300.0,1455796.9573784461
Canada,Cars,All,BEV,2036,4390498.760347695,Canada Net-zero,65.0,285382419.4226002
Canada,Trucks,All,BEV,2036,46215.77642471258,Canada Net-zero,350.0,16175521.748649403
Canada,Vans,All,BEV,2036,254186.7703359192,Canada Net-zero,75.0,19064007.77519394
Canada,Buses,All,FCEV,2036,300.40254676063176,Canada Net-zero,35.0,10514.089136622111
Canada,Cars,All,FCEV,2036,462.1577642471258,Canada Net-zero,1.75,808.7760874324701
Canada,Trucks,All,FCEV,2036,138.64732927413775,Canada Net-zero,350.0,48526.56524594821
Canada,Cars,All,PHEV,2036,1432689.0691660899,Canada Net-zero,15.0,21490336.037491348
Canada,Vans,All,PHEV,2036,147890.48455908024,Canada Net-zero,21.8,3224012.5633879495
Canada,2 and 3 wheelers,All,BEV,2037,4344.210734974763,Canada Net-zero,3.0,13032.632204924288
Canada,Buses,All,BEV,2037,5366.377966733531,Canada Net-zero,300.0,1609913.3900200594
Canada,Cars,All,BEV,2037,4855294.350854147,Canada Net-zero,65.0,315594132.8055196
Canada,Trucks,All,BEV,2037,51108.36158793839,Canada Net-zero,350.0,17887926.555778436
Canada,Vans,All,BEV,2037,281095.9887336611,Canada Net-zero,75.0,21082199.155024584
Canada,Buses,All,FCEV,2037,332.2043503215995,Canada Net-zero,35.0,11627.152261255984
Canada,Cars,All,FCEV,2037,511.0836158793839,Canada Net-zero,1.75,894.3963277889218
Canada,Trucks,All,FCEV,2037,153.32508476381517,Canada Net-zero,350.0,53663.77966733531
Canada,Cars,All,PHEV,2037,1584359.20922609,Canada Net-zero,15.0,23765388.13839135
Canada,Vans,All,PHEV,2037,163546.75708140284,Canada Net-zero,21.8,3565319.304374582
Canada,2 and 3 wheelers,All,BEV,2038,4746.018674666714,Canada Net-zero,3.0,14238.056024000143
Canada,Buses,All,BEV,2038,5862.728951058883,Canada Net-zero,300.0,1758818.6853176649
Canada,Cars,All,BEV,2038,5304373.812862799,Canada Net-zero,65.0,344784297.8360819
Canada,Trucks,All,BEV,2038,55835.5138196084,Canada Net-zero,350.0,19542429.83686294
Canada,Vans,All,BEV,2038,307095.3260078462,Canada Net-zero,75.0,23032149.450588465
Canada,Buses,All,FCEV,2038,362.93083982745463,Canada Net-zero,35.0,12702.579393960912
Canada,Cars,All,FCEV,2038,558.355138196084,Canada Net-zero,1.75,977.1214918431469
Canada,Trucks,All,FCEV,2038,167.5065414588252,Canada Net-zero,350.0,58627.289510588824
Canada,Cars,All,PHEV,2038,1730900.9284078605,Canada Net-zero,15.0,25963513.92611791
Canada,Vans,All,PHEV,2038,178673.6442227469,Canada Net-zero,21.8,3895085.4440558823
Canada,2 and 3 wheelers,All,BEV,2039,5131.050834620323,Canada Net-zero,3.0,15393.152503860969
Canada,Buses,All,BEV,2039,6338.356913354517,Canada Net-zero,300.0,1901507.0740063551
Canada,Cars,All,BEV,2039,5734703.87398742,Canada Net-zero,65.0,372755751.80918235
Canada,Trucks,All,BEV,2039,60365.303936709686,Canada Net-zero,350.0,21127856.37784839
Canada,Vans,All,BEV,2039,332009.17165190325,Canada Net-zero,75.0,24900687.873892743
Canada,Buses,All,FCEV,2039,392.37447558861294,Canada Net-zero,35.0,13733.106645601452
Canada,Cars,All,FCEV,2039,603.6530393670969,Canada Net-zero,1.75,1056.3928188924197
Canada,Trucks,All,FCEV,2039,181.09591181012905,Canada Net-zero,350.0,63383.56913354517
Canada,Cars,All,PHEV,2039,1871324.4220380003,Canada Net-zero,15.0,28069866.330570005
Canada,Vans,All,PHEV,2039,193168.972597471,Canada Net-zero,21.8,4211083.602624868
Canada,2 and 3 wheelers,All,BEV,2040,5501.300954443518,Canada Net-zero,3.0,16503.902863330553
Canada,Buses,All,BEV,2040,6795.724708430228,Canada Net-zero,300.0,2038717.4125290683
Canada,Cars,All,BEV,2040,6148512.8314368725,Canada Net-zero,65.0,399653334.0433967
Canada,Trucks,All,BEV,2040,64721.1876993355,Canada Net-zero,350.0,22652415.694767427
Canada,Vans,All,BEV,2040,355966.53234634525,Canada Net-zero,75.0,26697489.925975893
Canada,Buses,All,FCEV,2040,420.68772004568075,Canada Net-zero,35.0,14724.070201598826
Canada,Cars,All,FCEV,2040,647.211876993355,Canada Net-zero,1.75,1132.6207847383712
Canada,Trucks,All,FCEV,2040,194.1635630980065,Canada Net-zero,350.0,67957.24708430227
Canada,Cars,All,PHEV,2040,2006356.8186794005,Canada Net-zero,15.0,30095352.280191008
Canada,Vans,All,PHEV,2040,207107.80063787362,Canada Net-zero,21.8,4514950.053905645
Canada,2 and 3 wheelers,All,BEV,2041,5854.1003201202375,Canada Net-zero,3.0,17562.300960360713
Canada,Buses,All,BEV,2041,7231.535689560294,Canada Net-zero,300.0,2169460.706868088
Canada,Cars,All,BEV,2041,6542818.004840266,Canada Net-zero,65.0,425283170.3146173
Canada,Trucks,All,BEV,2041,68871.7684720028,Canada Net-zero,350.0,24105118.965200983
Canada,Vans,All,BEV,2041,378794.7265960154,Canada Net-zero,75.0,28409604.494701155
Canada,Buses,All,FCEV,2041,447.6664950680182,Canada Net-zero,35.0,15668.327327380637
Canada,Cars,All,FCEV,2041,688.717684720028,Canada Net-zero,1.75,1205.255948260049
Canada,Trucks,All,FCEV,2041,206.6153054160084,Canada Net-zero,350.0,72315.35689560293
Canada,Cars,All,PHEV,2041,2135024.822632087,Canada Net-zero,15.0,32025372.339481305
Canada,Vans,All,PHEV,2041,220389.65911040895,Canada Net-zero,21.8,4804494.568606915
Canada,2 and 3 wheelers,All,BEV,2042,6178.169515795952,Canada Net-zero,3.0,18534.508547387857
Canada,Buses,All,BEV,2042,7631.856460689117,Canada Net-zero,300.0,2289556.938206735
Canada,Cars,All,BEV,2042,6905012.988242534,Canada Net-zero,65.0,448825844.2357647
Canada,Trucks,All,BEV,2042,72684.34724465826,Canada Net-zero,350.0,25439521.53563039
Canada,Vans,All,BEV,2042,399763.9098456204,Canada Net-zero,75.0,29982293.23842153
Canada,Buses,All,FCEV,2042,472.4482570902787,Canada Net-zero,35.0,16535.688998159752
Canada,Cars,All,FCEV,2042,726.8434724465826,Canada Net-zero,1.75,1271.9760767815196
Canada,Trucks,All,FCEV,2042,218.05304173397477,Canada Net-zero,350.0,76318.56460689117
Canada,Cars,All,PHEV,2042,2253214.764584406,Canada Net-zero,15.0,33798221.468766086
Canada,Vans,All,PHEV,2042,232589.91118290642,Canada Net-zero,21.8,5070460.06378736
Canada,2 and 3 wheelers,All,BEV,2043,6483.621086515305,Canada Net-zero,3.0,19450.863259545917
Canada,Buses,All,BEV,2043,8009.178989224789,Canada Net-zero,300.0,2402753.696767437
Canada,Cars,All,BEV,2043,7246400.037870048,Canada Net-zero,65.0,471016002.4615531
Canada,Trucks,All,BEV,2043,76277.89513547419,Canada Net-zero,350.0,26697263.297415964
Canada,Vans,All,BEV,2043,419528.423245108,Canada Net-zero,75.0,31464631.7433831
Canada,Buses,All,FCEV,2043,495.8063183805822,Canada Net-zero,35.0,17353.221143320377
Canada,Cars,All,FCEV,2043,762.7789513547418,Canada Net-zero,1.75,1334.8631648707983
Canada,Trucks,All,FCEV,2043,228.83368540642255,Canada Net-zero,350.0,80091.78989224789
Canada,Cars,All,PHEV,2043,2364614.7491996996,Canada Net-zero,15.0,35469221.23799549
Canada,Vans,All,PHEV,2043,244089.26443351738,Canada Net-zero,21.8,5321145.964650679
Canada,2 and 3 wheelers,All,BEV,2044,6768.6906431399,Canada Net-zero,3.0,20306.0719294197
Canada,Buses,All,BEV,2044,8361.323735643407,Canada Net-zero,300.0,2508397.1206930224
Canada,Cars,All,BEV,2044,7565007.189391654,Canada Net-zero,65.0,491725467.3104575
Canada,Trucks,All,BEV,2044,79631.6546251753,Canada Net-zero,350.0,27871079.118811354
Canada,Vans,All,BEV,2044,437974.10043846414,Canada Net-zero,75.0,32848057.53288481
Canada,Buses,All,FCEV,2044,517.6057550636394,Canada Net-zero,35.0,18116.20142722738
Canada,Cars,All,FCEV,2044,796.316546251753,Canada Net-zero,1.75,1393.553955940568
Canada,Trucks,All,FCEV,2044,238.8949638755259,Canada Net-zero,350.0,83613.23735643407
Canada,Cars,All,PHEV,2044,2468581.293380434,Canada Net-zero,15.0,37028719.400706515
Canada,Vans,All,PHEV,2044,254821.29480056095,Canada Net-zero,21.8,5555104.226652229
Canada,2 and 3 wheelers,All,BEV,2045,7039.410706572229,Canada Net-zero,3.0,21118.23211971669
Canada,Buses,All,BEV,2045,8695.7426375304,Canada Net-zero,300.0,2608722.79125912
Canada,Cars,All,BEV,2045,7867576.672051314,Canada Net-zero,65.0,511392483.6833354
Canada,Trucks,All,BEV,2045,82816.59654790857,Canada Net-zero,350.0,28985808.791768
Canada,Vans,All,BEV,2045,455491.28101349715,Canada Net-zero,75.0,34161846.07601228
Canada,Buses,All,FCEV,2045,538.3078775614057,Canada Net-zero,35.0,18840.7757146492
Canada,Cars,All,FCEV,2045,828.1659654790858,Canada Net-zero,1.75,1449.2904395884002
Canada,Trucks,All,FCEV,2045,248.44978964372572,Canada Net-zero,350.0,86957.426375304
Canada,Cars,All,PHEV,2045,2567314.4929851657,Canada Net-zero,15.0,38509717.394777484
Canada,Vans,All,PHEV,2045,265013.10895330744,Canada Net-zero,21.8,5777285.775182103
Canada,2 and 3 wheelers,All,BEV,2046,7297.439038100818,Canada Net-zero,3.0,21892.317114302452
Canada,Buses,All,BEV,2046,9014.483517653951,Canada Net-zero,300.0,2704345.0552961854
Canada,Cars,All,BEV,2046,8155961.277877385,Canada Net-zero,65.0,530137483.06203
Canada,Trucks,All,BEV,2046,85852.22397765667,Canada Net-zero,350.0,30048278.392179836
Canada,Vans,All,BEV,2046,472187.2318771117,Canada Net-zero,75.0,35414042.39078338
Canada,Buses,All,FCEV,2046,558.0394558547684,Canada Net-zero,35.0,19531.380954916895
Canada,Cars,All,FCEV,2046,858.5222397765667,Canada Net-zero,1.75,1502.4139196089918
Canada,Trucks,All,FCEV,2046,257.55667193297006,Canada Net-zero,350.0,90144.83517653952
Canada,Cars,All,PHEV,2046,2661418.943307357,Canada Net-zero,15.0,39921284.149610355
Canada,Vans,All,PHEV,2046,274727.1167285014,Canada Net-zero,21.8,5989051.144681331
Canada,2 and 3 wheelers,All,BEV,2047,7536.313587654366,Canada Net-zero,3.0,22608.940762963095
Canada,Buses,All,BEV,2047,9309.56384357304,Canada Net-zero,300.0,2792869.153071912
Canada,Cars,All,BEV,2047,8422938.715613702,Canada Net-zero,65.0,547491016.5148907
Canada,Trucks,All,BEV,2047,88662.51279593371,Canada Net-zero,350.0,31031879.478576798
Canada,Vans,All,BEV,2047,487643.8203776354,Canada Net-zero,75.0,36573286.52832266
Canada,Buses,All,FCEV,2047,576.3063331735691,Canada Net-zero,35.0,20170.72166107492
Canada,Cars,All,FCEV,2047,886.6251279593371,Canada Net-zero,1.75,1551.59397392884
Canada,Trucks,All,FCEV,2047,265.9875383878011,Canada Net-zero,350.0,93095.63843573039
Canada,Cars,All,PHEV,2047,2748537.896673945,Canada Net-zero,15.0,41228068.45010917
Canada,Vans,All,PHEV,2047,283720.04094698787,Canada Net-zero,21.8,6185096.8926443355
Canada,2 and 3 wheelers,All,BEV,2048,7762.755933467062,Canada Net-zero,3.0,23288.267800401187
Canada,Buses,All,BEV,2048,9589.286741341664,Canada Net-zero,300.0,2876786.0224024993
Canada,Cars,All,BEV,2048,8676021.337404363,Canada Net-zero,65.0,563941386.9312836
Canada,Trucks,All,BEV,2048,91326.54039373015,Canada Net-zero,350.0,31964289.13780555
Canada,Vans,All,BEV,2048,502295.97216551576,Canada Net-zero,75.0,37672197.91241368
Canada,Buses,All,FCEV,2048,593.6225125592459,Canada Net-zero,35.0,20776.78793957361
Canada,Cars,All,FCEV,2048,913.2654039373015,Canada Net-zero,1.75,1598.2144568902777
Canada,Trucks,All,FCEV,2048,273.9796211811904,Canada Net-zero,350.0,95892.86741341664
Canada,Cars,All,PHEV,2048,2831122.7522056345,Canada Net-zero,15.0,42466841.28308452
Canada,Vans,All,PHEV,2048,292244.92925993644,Canada Net-zero,21.8,6370939.457866615
Canada,2 and 3 wheelers,All,BEV,2049,7976.229918520228,Canada Net-zero,3.0,23928.689755560685
Canada,Buses,All,BEV,2049,9852.989899348517,Canada Net-zero,300.0,2955896.969804555
Canada,Cars,All,BEV,2049,8914609.908934373,Canada Net-zero,65.0,579449644.0807343
Canada,Trucks,All,BEV,2049,93837.99904141446,Canada Net-zero,350.0,32843299.66449506
Canada,Vans,All,BEV,2049,516108.99472777947,Canada Net-zero,75.0,38708174.60458346
Canada,Buses,All,FCEV,2049,609.9469937691939,Canada Net-zero,35.0,21348.144781921786
Canada,Cars,All,FCEV,2049,938.3799904141445,Canada Net-zero,1.75,1642.1649832247529
Canada,Trucks,All,FCEV,2049,281.51399712424336,Canada Net-zero,350.0,98529.89899348517
Canada,Cars,All,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,43634669.55425771
Canada,Vans,All,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,6546138.813129072
