Country,Mode,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Technology,Sub-technology,Metal,Metal intensity (g/vehicle),Metal_demand_t,Fiability_used,Comment
Canada,Buses,BEV,2030,1809.2302929521652,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,121.67356576212568,No comparison,
Canada,Buses,BEV,2030,1809.2302929521652,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Iron,902171.34,9263.325220775952,No comparison,
Canada,Buses,BEV,2030,1809.2302929521652,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Lead,310.0,3.1830215515830345,No comparison,
Canada,Buses,BEV,2030,1809.2302929521652,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Zinc,100.0,1.0267811456719467,No comparison,
Canada,Cars,BEV,2030,1636922.64600434,1.0,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,208383.52668164446,No comparison,
Canada,Cars,BEV,2030,1636922.64600434,1.0,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,19397.533355151427,No comparison,
Canada,Cars,BEV,2030,1636922.64600434,1.0,Global Net-zero,Vehicle body,BEV,Iron,902171.34,1476784.697022081,No comparison,
Canada,Cars,BEV,2030,1636922.64600434,1.0,Global Net-zero,Vehicle body,BEV,Lead,310.0,507.4460202613454,No comparison,
Canada,Cars,BEV,2030,1636922.64600434,1.0,Global Net-zero,Vehicle body,BEV,Zinc,100.0,163.69226460043402,No comparison,
Canada,Trucks,BEV,2030,17230.764694782527,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,8092.471436062331,No comparison,
Canada,Trucks,BEV,2030,17230.764694782527,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,753.293636528402,No comparison,
Canada,Trucks,BEV,2030,17230.764694782527,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Iron,902171.34,57350.20501943471,No comparison,
Canada,Trucks,BEV,2030,17230.764694782527,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Lead,310.0,19.706415807916,No comparison,
Canada,Trucks,BEV,2030,17230.764694782527,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Zinc,100.0,6.356908325134193,No comparison,
Canada,Vans,BEV,2030,94769.20582130388,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,23618.910944598938,No comparison,
Canada,Vans,BEV,2030,94769.20582130388,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,2198.5836412114295,No comparison,
Canada,Vans,BEV,2030,94769.20582130388,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Iron,902171.34,167383.89448892782,No comparison,
Canada,Vans,BEV,2030,94769.20582130388,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Lead,310.0,57.51569019202896,No comparison,
Canada,Vans,BEV,2030,94769.20582130388,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Zinc,100.0,18.5534484490416,No comparison,
Canada,Buses,FCEV,2030,111.99997051608642,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,45.320163996348924,No comparison,
Canada,Buses,FCEV,2030,111.99997051608642,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,573.4439422385113,No comparison,
Canada,Buses,FCEV,2030,111.99997051608642,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.19068792705336152,No comparison,
Canada,Buses,FCEV,2030,111.99997051608642,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.06356264235112051,No comparison,
Canada,Cars,FCEV,2030,172.30764694782525,1.0,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,12.28553522737994,No comparison,
Canada,Cars,FCEV,2030,172.30764694782525,1.0,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,155.4510207391664,No comparison,
Canada,Cars,FCEV,2030,172.30764694782525,1.0,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.05169229408434757,No comparison,
Canada,Cars,FCEV,2030,172.30764694782525,1.0,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.017230764694782522,No comparison,
Canada,Trucks,FCEV,2030,51.69229408434758,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,13.59742690746204,No comparison,
Canada,Trucks,FCEV,2030,51.69229408434758,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,172.05061505830412,No comparison,
Canada,Trucks,FCEV,2030,51.69229408434758,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.05721217492620774,No comparison,
Canada,Trucks,FCEV,2030,51.69229408434758,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.01907072497540258,No comparison,
Canada,Cars,PHEV,2030,534153.7055382583,1.0,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,59108.38074745259,No comparison,
Canada,Cars,PHEV,2030,534153.7055382583,1.0,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,6831.291740128785,No comparison,
Canada,Cars,PHEV,2030,534153.7055382583,1.0,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,481898.1642914159,No comparison,
Canada,Cars,PHEV,2030,534153.7055382583,1.0,Global Net-zero,Vehicle body,PHEV,Lead,320.0,170.92918577224268,No comparison,
Canada,Cars,PHEV,2030,534153.7055382583,1.0,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,53.41537055382583,No comparison,
Canada,Vans,PHEV,2030,55138.447023304085,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,11945.236354758083,No comparison,
Canada,Vans,PHEV,2030,55138.447023304085,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,1380.5384856133414,No comparison,
Canada,Vans,PHEV,2030,55138.447023304085,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,97386.99315719439,No comparison,
Canada,Vans,PHEV,2030,55138.447023304085,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Lead,320.0,34.543147657852,No comparison,
Canada,Vans,PHEV,2030,55138.447023304085,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,10.79473364307875,No comparison,
Canada,2 and 3 wheelers,BEV,2031,1800.0748891404849,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,22.476643399452094,No comparison,
Canada,2 and 3 wheelers,BEV,2031,1800.0748891404849,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,2.092254829331097,No comparison,
Canada,2 and 3 wheelers,BEV,2031,1800.0748891404849,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Iron,902171.34,159.28880531638035,No comparison,
Canada,2 and 3 wheelers,BEV,2031,1800.0748891404849,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Lead,310.0,0.054734092581657394,No comparison,
Canada,2 and 3 wheelers,BEV,2031,1800.0748891404849,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Zinc,100.0,0.017656158897308837,No comparison,
Canada,Buses,BEV,2031,2223.6219218794226,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,1606.4980704101754,No comparison,
Canada,Buses,BEV,2031,2223.6219218794226,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,149.5420506697505,No comparison,
Canada,Buses,BEV,2031,2223.6219218794226,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Iron,902171.34,11385.025505407317,No comparison,
Canada,Buses,BEV,2031,2223.6219218794226,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Lead,310.0,3.9120705238500126,No comparison,
Canada,Buses,BEV,2031,2223.6219218794226,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Zinc,100.0,1.2619582335000041,No comparison,
Canada,Cars,BEV,2031,2011848.4055099536,1.0,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,256112.32571822812,No comparison,
Canada,Cars,BEV,2031,2011848.4055099536,1.0,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,23840.40360529295,No comparison,
Canada,Cars,BEV,2031,2011848.4055099536,1.0,Global Net-zero,Vehicle body,BEV,Iron,902171.34,1815031.9718757782,No comparison,
Canada,Cars,BEV,2031,2011848.4055099536,1.0,Global Net-zero,Vehicle body,BEV,Lead,310.0,623.6730057080856,No comparison,
Canada,Cars,BEV,2031,2011848.4055099536,1.0,Global Net-zero,Vehicle body,BEV,Zinc,100.0,201.18484055099535,No comparison,
Canada,Trucks,BEV,2031,21177.35163694688,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,9945.995795841462,No comparison,
Canada,Trucks,BEV,2031,21177.35163694688,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,925.8303104485501,No comparison,
Canada,Trucks,BEV,2031,21177.35163694688,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Iron,902171.34,70485.87103712949,No comparison,
Canada,Trucks,BEV,2031,21177.35163694688,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Lead,310.0,24.220033437894557,No comparison,
Canada,Trucks,BEV,2031,21177.35163694688,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Zinc,100.0,7.812914012224051,No comparison,
Canada,Vans,BEV,2031,116475.43400320785,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,29028.658403475343,No comparison,
Canada,Vans,BEV,2031,116475.43400320785,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,2702.1539495151906,No comparison,
Canada,Vans,BEV,2031,116475.43400320785,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Iron,902171.34,205722.01261775626,No comparison,
Canada,Vans,BEV,2031,116475.43400320785,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Lead,310.0,70.68925943879401,No comparison,
Canada,Vans,BEV,2031,116475.43400320785,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Zinc,100.0,22.802986915740007,No comparison,
Canada,Buses,FCEV,2031,137.65278564015472,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,55.700432696721606,No comparison,
Canada,Buses,FCEV,2031,137.65278564015472,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,704.7872931918814,No comparison,
Canada,Buses,FCEV,2031,137.65278564015472,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.234363671935715,No comparison,
Canada,Buses,FCEV,2031,137.65278564015472,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.07812122397857169,No comparison,
Canada,Cars,FCEV,2031,211.7735163694688,1.0,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,15.099451717143126,No comparison,
Canada,Cars,FCEV,2031,211.7735163694688,1.0,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,191.05599703955562,No comparison,
Canada,Cars,FCEV,2031,211.7735163694688,1.0,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.06353205491084064,No comparison,
Canada,Cars,FCEV,2031,211.7735163694688,1.0,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.02117735163694688,No comparison,
Canada,Trucks,FCEV,2031,63.53205491084064,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,16.711823072147244,No comparison,
Canada,Trucks,FCEV,2031,63.53205491084064,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,211.45761311138844,No comparison,
Canada,Trucks,FCEV,2031,63.53205491084064,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.07031622611001646,No comparison,
Canada,Trucks,FCEV,2031,63.53205491084064,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.023438742036672153,No comparison,
Canada,Cars,PHEV,2031,656497.9007453533,1.0,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,72646.74470067931,No comparison,
Canada,Cars,PHEV,2031,656497.9007453533,1.0,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,8395.951652632324,No comparison,
Canada,Cars,PHEV,2031,656497.9007453533,1.0,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,592273.5908226223,No comparison,
Canada,Cars,PHEV,2031,656497.9007453533,1.0,Global Net-zero,Vehicle body,PHEV,Lead,320.0,210.07932823851306,No comparison,
Canada,Cars,PHEV,2031,656497.9007453533,1.0,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,65.64979007453533,No comparison,
Canada,Vans,PHEV,2031,67767.52523823002,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,14681.209751982298,No comparison,
Canada,Vans,PHEV,2031,67767.52523823002,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,1696.7412344168663,No comparison,
Canada,Vans,PHEV,2031,67767.52523823002,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,119692.80734124001,No comparison,
Canada,Vans,PHEV,2031,67767.52523823002,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Lead,320.0,42.455015639486845,No comparison,
Canada,Vans,PHEV,2031,67767.52523823002,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,13.26719238733964,No comparison,
Canada,2 and 3 wheelers,BEV,2032,2170.0432234173036,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,27.096254710512582,No comparison,
Canada,2 and 3 wheelers,BEV,2032,2170.0432234173036,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,2.522274735036167,No comparison,
Canada,2 and 3 wheelers,BEV,2032,2170.0432234173036,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Iron,902171.34,192.02733987812013,No comparison,
Canada,2 and 3 wheelers,BEV,2032,2170.0432234173036,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Lead,310.0,0.06598355846930057,No comparison,
Canada,2 and 3 wheelers,BEV,2032,2170.0432234173036,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Zinc,100.0,0.021285018861064698,No comparison,
Canada,Buses,BEV,2032,2680.641628927257,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,1936.6806748752442,No comparison,
Canada,Buses,BEV,2032,2680.641628927257,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,180.27734047596772,No comparison,
Canada,Buses,BEV,2032,2680.641628927257,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Iron,902171.34,13724.98310791899,No comparison,
Canada,Buses,BEV,2032,2680.641628927257,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Lead,310.0,4.716116079962024,No comparison,
Canada,Buses,BEV,2032,2680.641628927257,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Zinc,100.0,1.5213277677296855,No comparison,
Canada,Cars,BEV,2032,2425342.42617228,1.0,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,308750.94153658365,No comparison,
Canada,Cars,BEV,2032,2425342.42617228,1.0,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,28740.30775014152,No comparison,
Canada,Cars,BEV,2032,2425342.42617228,1.0,Global Net-zero,Vehicle body,BEV,Iron,902171.34,2188074.426578697,No comparison,
Canada,Cars,BEV,2032,2425342.42617228,1.0,Global Net-zero,Vehicle body,BEV,Lead,310.0,751.8561521134069,No comparison,
Canada,Cars,BEV,2032,2425342.42617228,1.0,Global Net-zero,Vehicle body,BEV,Zinc,100.0,242.53424261722802,No comparison,
Canada,Trucks,BEV,2032,25529.920275497687,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,11990.19046769132,No comparison,
Canada,Trucks,BEV,2032,25529.920275497687,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,1116.1156701555524,No comparison,
Canada,Trucks,BEV,2032,25529.920275497687,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Iron,902171.34,84972.7906952939,No comparison,
Canada,Trucks,BEV,2032,25529.920275497687,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Lead,310.0,29.19796267917479,No comparison,
Canada,Trucks,BEV,2032,25529.920275497687,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Zinc,100.0,9.418697638443481,No comparison,
Canada,Vans,BEV,2032,140414.5615152373,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,34994.90150847895,No comparison,
Canada,Vans,BEV,2032,140414.5615152373,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,3257.5260630270973,No comparison,
Canada,Vans,BEV,2032,140414.5615152373,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Iron,902171.34,248003.93699291817,No comparison,
Canada,Vans,BEV,2032,140414.5615152373,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Lead,310.0,85.21798139564558,No comparison,
Canada,Vans,BEV,2032,140414.5615152373,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Zinc,100.0,27.489671417950188,No comparison,
Canada,Buses,FCEV,2032,165.94448179073498,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,67.1485099004117,No comparison,
Canada,Buses,FCEV,2032,165.94448179073498,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,849.6418114426042,No comparison,
Canada,Buses,FCEV,2032,165.94448179073498,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.28253229972122734,No comparison,
Canada,Buses,FCEV,2032,165.94448179073498,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.09417743324040911,No comparison,
Canada,Cars,FCEV,2032,255.29920275497687,1.0,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,18.20283315642985,No comparison,
Canada,Cars,FCEV,2032,255.29920275497687,1.0,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,230.32362385038917,No comparison,
Canada,Cars,FCEV,2032,255.29920275497687,1.0,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.07658976082649306,No comparison,
Canada,Cars,FCEV,2032,255.29920275497687,1.0,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.025529920275497688,No comparison,
Canada,Trucks,FCEV,2032,76.58976082649306,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,20.146594248630606,No comparison,
Canada,Trucks,FCEV,2032,76.58976082649306,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,254.9183720858817,No comparison,
Canada,Trucks,FCEV,2032,76.58976082649306,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.08476827874599133,No comparison,
Canada,Trucks,FCEV,2032,76.58976082649306,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.028256092915330443,No comparison,
Canada,Cars,PHEV,2032,791427.5285404283,1.0,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,87577.78745322672,No comparison,
Canada,Cars,PHEV,2032,791427.5285404283,1.0,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,10121.566662503536,No comparison,
Canada,Cars,PHEV,2032,791427.5285404283,1.0,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,714003.2339362064,No comparison,
Canada,Cars,PHEV,2032,791427.5285404283,1.0,Global Net-zero,Vehicle body,PHEV,Lead,320.0,253.25680913293704,No comparison,
Canada,Cars,PHEV,2032,791427.5285404283,1.0,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,79.14275285404283,No comparison,
Canada,Vans,PHEV,2032,81695.7448815926,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,17698.630165920185,No comparison,
Canada,Vans,PHEV,2032,81695.7448815926,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,2045.4714633551414,No comparison,
Canada,Vans,PHEV,2032,81695.7448815926,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,144293.19970497058,No comparison,
Canada,Vans,PHEV,2032,81695.7448815926,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Lead,320.0,51.18077005814725,No comparison,
Canada,Vans,PHEV,2032,81695.7448815926,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,15.993990643171019,No comparison,
Canada,2 and 3 wheelers,BEV,2033,2563.2323804132466,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,32.00581293147573,No comparison,
Canada,2 and 3 wheelers,BEV,2033,2563.2323804132466,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,2.9792845614207746,No comparison,
Canada,2 and 3 wheelers,BEV,2033,2563.2323804132466,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Iron,902171.34,226.8206873433158,No comparison,
Canada,2 and 3 wheelers,BEV,2033,2563.2323804132466,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Lead,310.0,0.0779390897924422,No comparison,
Canada,2 and 3 wheelers,BEV,2033,2563.2323804132466,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Zinc,100.0,0.025141641868529744,No comparison,
Canada,Buses,BEV,2033,3166.3458816869515,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,2287.586976513503,No comparison,
Canada,Buses,BEV,2033,3166.3458816869515,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,212.94171082689203,No comparison,
Canada,Buses,BEV,2033,3166.3458816869515,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Iron,902171.34,16211.806632792379,No comparison,
Canada,Buses,BEV,2033,3166.3458816869515,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Lead,310.0,5.570627034290003,No comparison,
Canada,Buses,BEV,2033,3166.3458816869515,5.6752374182090595,Global Net-zero,Vehicle body,BEV,Zinc,100.0,1.7969764626741944,No comparison,
Canada,Cars,BEV,2033,2864789.1310500987,1.0,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,364693.38596093963,No comparison,
Canada,Cars,BEV,2033,2864789.1310500987,1.0,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,33947.75120294367,No comparison,
Canada,Cars,BEV,2033,2864789.1310500987,1.0,Global Net-zero,Vehicle body,BEV,Iron,902171.34,2584530.6491769026,No comparison,
Canada,Cars,BEV,2033,2864789.1310500987,1.0,Global Net-zero,Vehicle body,BEV,Lead,310.0,888.0846306255306,No comparison,
Canada,Cars,BEV,2033,2864789.1310500987,1.0,Global Net-zero,Vehicle body,BEV,Zinc,100.0,286.47891310500984,No comparison,
Canada,Trucks,BEV,2033,30155.675063685252,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,14162.68769324808,No comparison,
Canada,Trucks,BEV,2033,30155.675063685252,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,1318.3441671379067,No comparison,
Canada,Trucks,BEV,2033,30155.675063685252,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Iron,902171.34,100368.97247662354,No comparison,
Canada,Trucks,BEV,2033,30155.675063685252,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Lead,310.0,34.488328423016966,No comparison,
Canada,Trucks,BEV,2033,30155.675063685252,3.6892781241792854,Global Net-zero,Vehicle body,BEV,Zinc,100.0,11.125267233231279,No comparison,
Canada,Vans,BEV,2033,165856.21285026887,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,41335.61199516075,No comparison,
Canada,Vans,BEV,2033,165856.21285026887,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,3847.7557472989806,No comparison,
Canada,Vans,BEV,2033,165856.21285026887,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Iron,902171.34,292939.65894796816,No comparison,
Canada,Vans,BEV,2033,165856.21285026887,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Lead,310.0,100.65858916984676,No comparison,
Canada,Vans,BEV,2033,165856.21285026887,1.9577507575642077,Global Net-zero,Vehicle body,BEV,Zinc,100.0,32.47051263543444,No comparison,
Canada,Buses,FCEV,2033,196.01188791395413,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,79.31511825012907,No comparison,
Canada,Buses,FCEV,2033,196.01188791395413,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,1003.5880296490519,No comparison,
Canada,Buses,FCEV,2033,196.01188791395413,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.33372420021092175,No comparison,
Canada,Buses,FCEV,2033,196.01188791395413,5.6752374182090595,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.11124140007030725,No comparison,
Canada,Cars,FCEV,2033,301.5567506368525,1.0,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,21.50099632040758,No comparison,
Canada,Cars,FCEV,2033,301.5567506368525,1.0,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,272.055857808095,No comparison,
Canada,Cars,FCEV,2033,301.5567506368525,1.0,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.09046702519105575,No comparison,
Canada,Cars,FCEV,2033,301.5567506368525,1.0,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.030155675063685248,No comparison,
Canada,Trucks,FCEV,2033,90.46702519105575,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Aluminum,71300.0,23.796946611881705,No comparison,
Canada,Trucks,FCEV,2033,90.46702519105575,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Iron,902171.34,301.1069174298707,No comparison,
Canada,Trucks,FCEV,2033,90.46702519105575,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Lead,300.0,0.1001274050990815,No comparison,
Canada,Trucks,FCEV,2033,90.46702519105575,3.6892781241792854,Global Net-zero,Vehicle body,ICEV,Zinc,100.0,0.03337580169969384,No comparison,
Canada,Cars,PHEV,2033,934825.9269742428,1.0,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,103445.96742711576,No comparison,
Canada,Cars,PHEV,2033,934825.9269742428,1.0,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,11955.48878007359,No comparison,
Canada,Cars,PHEV,2033,934825.9269742428,1.0,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,843373.1592050947,No comparison,
Canada,Cars,PHEV,2033,934825.9269742428,1.0,Global Net-zero,Vehicle body,PHEV,Lead,320.0,299.1442966317577,No comparison,
Canada,Cars,PHEV,2033,934825.9269742428,1.0,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,93.48259269742428,No comparison,
Canada,Vans,PHEV,2033,96498.16020379281,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Aluminum,110658.0,20905.437016505628,No comparison,
Canada,Vans,PHEV,2033,96498.16020379281,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Chromium,12789.0,2416.089519095686,No comparison,
Canada,Vans,PHEV,2033,96498.16020379281,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Iron,902171.34,170437.61975154513,No comparison,
Canada,Vans,PHEV,2033,96498.16020379281,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Lead,320.0,60.45419079760885,No comparison,
Canada,Vans,PHEV,2033,96498.16020379281,1.9577507575642077,Global Net-zero,Vehicle body,PHEV,Zinc,100.0,18.891934624252766,No comparison,
Canada,2 and 3 wheelers,BEV,2034,2967.5988890461363,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Aluminum,127302.0,37.05493720516788,No comparison,
Canada,2 and 3 wheelers,BEV,2034,2967.5988890461363,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Chromium,11850.0,3.4492859961449103,No comparison,
Canada,2 and 3 wheelers,BEV,2034,2967.5988890461363,0.09808569078889517,Global Net-zero,Vehicle body,BEV,Iron,902171.34,262.60311976247164,No comparison,
